title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Bean & Cheese Brekkie Quesadilla,"['Onion', 'Garlic', 'Dried Mixed Herbs', 'Black Bean', 'Salsa', 'Cheese Slice', 'Small Flour Tortilla', 'Hot Sauce', 'Olive Oil', 'Salt', 'Black Pepper']","[{""ingredient"": ""Onion"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Dried Mixed Herbs"", ""heat_processed"": true}, {""ingredient"": ""Black Bean"", ""heat_processed"": true}, {""ingredient"": ""Salsa"", ""heat_processed"": true}, {""ingredient"": ""Cheese Slice"", ""heat_processed"": true}, {""ingredient"": ""Small Flour Tortilla"", ""heat_processed"": true}, {""ingredient"": ""Hot Sauce"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Finely dice the onion and finely grate the garlic.
Heat a frying pan over a medium heat with a drizzle of olive oil. Add the onion and cook for 6–7 mins until soft and translucent. Stir through the garlic and mixed herbs, then cook for about 30 seconds until the garlic smells mellow.
Add the beans – liquid and all – along with half the salsa. Bring to the boil, then simmer for 10–15 mins until it thickens slightly.
Use a masher to mash about half the beans in the pan. This helps the mix hold together. Season with salt and pepper, then let it cool slightly.
Lay 1 slice of cheese onto the tortillas, spoon the beans onto one half. Fold in half, stack the uncooked quesadillas on top of each other. If making ahead, stack into a sandwich bag or box and freeze. If cooking straight away, toast the quesadillas in a dry frying pan over a medium heat until golden and the cheese is gooey. If cooking from frozen, heat a drizzle of oil in a frying pan over a low-medium heat. Add the frozen quesadillas, cover with a lid, and cook gently until defrosted. Remove the lid, turn up the heat slightly and cook until crisp and golden.
Serve with hot sauce and remaining salsa.",en,True,"[""Mexican"", ""American"", ""Spanish""]",False,True,
"Maple Bacon, Egg & Cheese Bagels","['Bagel', 'Streaky Bacon', 'Maple Syrup', 'Eggs', 'Salt', 'American Cheese Slice', 'Cream Cheese', 'Olive Oil']","[{""ingredient"": ""Bagel"", ""heat_processed"": true}, {""ingredient"": ""Streaky Bacon"", ""heat_processed"": true}, {""ingredient"": ""Maple Syrup"", ""heat_processed"": true}, {""ingredient"": ""Eggs"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""American Cheese Slice"", ""heat_processed"": false}, {""ingredient"": ""Cream Cheese"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}]","Crack the eggs into a bowl and whisk together with the salt. Slice the bagels in half, spread the cream cheese onto the cut sides.
Place a frying pan over medium heat. Add the bacon rashers in and fry for 6-8 mins until crisp. Take it off the heat and drizzle over the maple syrup and toss to coat. Break the bacon into shards, then tip onto a plate to cool down.
Return the pan to a medium-high heat with a drizzle of oil. Once hot, add a ladle full of the whisked egg and swirl it around so it covers the bottom of the pan. Sprinkle some maple bacon on top and place both bagel halves, cream cheese side down, onto the eggs.
Once the eggs are cooked, place a plate over the pan and flip everything out. Fold any overhanging egg in, and top one bagel half with 2 cheese slices. Drizzle over any maple bacon sauce and sandwich them together.
Wrap the bagels in foil, and let the cheese melt for a couple of minutes before tucking in.
If you're making these ahead of time, let them cool completely and then wrap and freeze. Unwrap and defrost the bagels in the microwave or overnight in the fridge, then reheat in a 180°C oven for 8-15 mins, until hot throughout.",en,True,"[""American"", ""Canadian"", ""Fusion""]",False,False,
Shake to Wake: Aubergine & Curried Sesame Noodle Salad,"['Aubergine', 'Rice Noodle', 'Chilli Oil', 'Coriander', 'Olive Oil', 'Salt', 'Tahini', 'Ice Cube', 'Curry Powder', 'Maple Syrup', 'Lime']","[{""ingredient"": ""Aubergine"", ""heat_processed"": true}, {""ingredient"": ""Rice Noodle"", ""heat_processed"": true}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Tahini"", ""heat_processed"": false}, {""ingredient"": ""Curry Powder"", ""heat_processed"": false}, {""ingredient"": ""Maple Syrup"", ""heat_processed"": false}, {""ingredient"": ""Lime"", ""heat_processed"": false}]","Heat the oven to 200°C fan.
Trim and dice the aubergines into 2cm chunks. Spread out on a baking tray, drizzle with olive oil and season well. Roast for 20–25 mins until golden and creamy inside.
Meanwhile, cook the rice noodles following pack instructions. Once soft, run them under cold water in a sieve to chill them down, then toss with the chilli oil until coated.
Pick the coriander leaves and set aside. Save the stems for the dressing.
Chuck the tahini, coriander stems, ice cubes, curry powder, maple syrup and juice of the limes into a blender. Blitz until smooth. Taste, season with salt, and add more maple if you want it sweeter. The dressing should be runny, it’ll thicken slightly as it rests.
To box up, pour the dressing into the base of your containers. Pile the chilli noodles on top, followed by the roasted aubergine, and finish with the coriander leaves.
Chill until needed. Shake well before serving.",en,True,"[""Mediterranean"", ""Asian"", ""Fusion""]",True,True,
Shake to Wake: Tangy Tamarind Roasted Veg Salad,"['Carrot', 'Sweet Potato', 'Ground Cumin', 'Tamarind Puree', 'Maple Syrup', 'Red Onion', 'Green Chilli', 'Coriander', 'Cooked Mixed Grains', 'Olive Oil', 'Salt', 'Black Pepper', 'Natural Yoghurt', 'Green Chilli', 'Coriander Stems', 'Ground Cumin', 'Olive Oil', 'Lemon']","[{""ingredient"": ""Carrot"", ""heat_processed"": true}, {""ingredient"": ""Sweet Potato"", ""heat_processed"": true}, {""ingredient"": ""Ground Cumin"", ""heat_processed"": false}, {""ingredient"": ""Tamarind Puree"", ""heat_processed"": false}, {""ingredient"": ""Maple Syrup"", ""heat_processed"": false}, {""ingredient"": ""Red Onion"", ""heat_processed"": false}, {""ingredient"": ""Green Chilli"", ""heat_processed"": false}, {""ingredient"": ""Coriander"", ""heat_processed"": false}, {""ingredient"": ""Cooked Mixed Grains"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}, {""ingredient"": ""Natural Yoghurt"", ""heat_processed"": false}, {""ingredient"": ""Green Chilli"", ""heat_processed"": false}, {""ingredient"": ""Coriander Stems"", ""heat_processed"": false}, {""ingredient"": ""Ground Cumin"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Lemon"", ""heat_processed"": false}]","Heat the oven to fan 200°C
Peel (optional) and chop the carrots & sweet potatoes into 2cm chunks. Toss with a drizzle of olive oil, season with salt & pepper, then spread out on a baking tray. Roast for 25–30 mins, until softened.
Meanwhile stir the ground cumin, tamarind purée & maple to make the sweet and tangy glaze. Taste & tweak the balance if needed, more tamarind for tang, more maple for sweetness. Set aside.
Trim and thinly slice the onion and green chilli. Pick the coriander leaves, set the coriander stems aside. Place the onion into a sieve and wash under cold running water. Then soak in a bowl full of ice water, this takes away the harsh bite and makes them last longer.
Chuck the coriander stems, yoghurt, green chillies, ground cumin & olive oil into a blender. Blitz until smooth, then season with salt, pepper & lemon juice to taste. Divide between boxes.
Once the veggies are cooked, pour the tamarind glaze over the top, toss together and return to the oven for 5-7 mins until sticky. Leave to cool before boxing up.
Drain the onions and toss with the sliced green chilli, coriander leaves and roasted veg.
Top the dressing with the grains and roasted veg mixture. Refrigerate until needed. Shake before serving.",en,True,"[""Mediterranean"", ""Indian"", ""Island""]",True,True,
Spicy Mushroom Ragù With Pasta,"['Chestnut Mushroom', 'Walnut', 'Tomato Purée', 'Tinned Chopped Tomatoes', 'Vegetable Stock Cube', 'Fresh Basil', 'Onion', 'Garlic Clove', 'Celery', 'Carrot', 'Parmesan', 'Harissa Powder', 'Pasta', 'Olive Oil', 'Flaky Sea Salt', 'Black Pepper']","[{""ingredient"": ""Chestnut Mushroom"", ""heat_processed"": true}, {""ingredient"": ""Walnut"", ""heat_processed"": true}, {""ingredient"": ""Tomato Pur\u00e9e"", ""heat_processed"": true}, {""ingredient"": ""Tinned Chopped Tomatoes"", ""heat_processed"": true}, {""ingredient"": ""Vegetable Stock Cube"", ""heat_processed"": true}, {""ingredient"": ""Onion"", ""heat_processed"": true}, {""ingredient"": ""Garlic Clove"", ""heat_processed"": true}, {""ingredient"": ""Celery"", ""heat_processed"": true}, {""ingredient"": ""Carrot"", ""heat_processed"": true}, {""ingredient"": ""Parmesan"", ""heat_processed"": true}, {""ingredient"": ""Harissa Powder"", ""heat_processed"": true}, {""ingredient"": ""Pasta"", ""heat_processed"": true}, {""ingredient"": ""Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Flaky Sea Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Finely chop the walnuts or pulse in a food processor until coarse. Do the same with the mushrooms, working in batches if needed.
Heat the oven to 225°C fan. Spread the mushrooms out in a single layer across two lined baking trays. Drizzle with olive oil and season with salt and pepper. Roast for 15 mins, then scatter over the walnuts and return to the oven for 5–10 mins until everything is golden and toasty.
Peel and finely chop the onion, garlic, celery and carrot. Heat a splash of olive oil in a large pan over medium heat. Add the onion, celery and carrot, season, and cook for 10–12 mins until soft and golden. Stir in the garlic and cook for 2 more mins until fragrant.
Add the tomato purée and harissa powder to the pan. Cook for 2–3 mins to deepen the flavour. Tip in the tinned tomatoes, then fill the empty tin with water and add that too. Crumble in the stock cube and bring to a simmer.
Stir in the roasted mushrooms and walnuts, along with ¼ of the tomato tin filled with water. Simmer for 15 mins, stirring occasionally, until thick and rich. Season to taste.
Cook the pasta in salted boiling water according to the packet instructions until al dente. Reserve a mug of cooking water, then drain.
Finely grate the parmesan. Tip the drained pasta into the sauce with a splash of the cooking water and the parmesan. Take off the heat and stir well to emulsify—the sauce should cling beautifully. Add more water if needed.
Divide between bowls and top with torn basil and extra parmesan, if you like.",en,True,"[""Italian"", ""Mediterrane0an"", ""Fusion""]",False,False,
Spiced Chicken Soup With Yoghurt & Flatbreads,"['Red Onion', 'Ginger', 'Garlic', 'Ras el Hanout', 'Chickpea', 'Chicken Stock', 'Cavolo Nero', 'Third of a Leftover Roast Chicken', 'Lemon', 'Fresh Dill', 'Yoghurt', 'Flatbread', 'Extra Virgin Olive Oil', 'Fine Sea Salt', 'Black Pepper']","[{""ingredient"": ""Red Onion"", ""heat_processed"": true}, {""ingredient"": ""Ginger"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Ras el Hanout"", ""heat_processed"": true}, {""ingredient"": ""Chickpea"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock"", ""heat_processed"": true}, {""ingredient"": ""Cavolo Nero"", ""heat_processed"": true}, {""ingredient"": ""Third of a Leftover Roast Chicken"", ""heat_processed"": true}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Fresh Dill"", ""heat_processed"": false}, {""ingredient"": ""Yoghurt"", ""heat_processed"": false}, {""ingredient"": ""Flatbread"", ""heat_processed"": true}, {""ingredient"": ""Extra Virgin Olive Oil"", ""heat_processed"": true}, {""ingredient"": ""Fine Sea Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Finely chop the red onion, ginger and garlic cloves.
Preheat a large pan over a medium-high heat. Add a shot of olive oil and tip in the diced onion. Add a pinch of salt and cook for 5-6 mins before adding the spices, garlic and ginger. Cook for 3-4 mins before adding the chickpeas (and their liquid) and chicken stock. Bring to a boil and cook for 8-10 mins until thick and reduced a little. Roughly chop the cavolo nero and add to the stew, cooking for another 10-12 mins.
Shred the chicken into bite-sized pieces and stir through the soup. Add the zest and juice of the lemon and finish with chopped dill and a generous glug of olive oil. Serve with yoghurt, a sprinkle of ras el hanout and warm flatbreads.",en,True,"[""Mediterranean"", ""Middle Eastern"", ""Contemporary""]",False,False,
"Orzo With Chicken, Za'atar & Lemon","['Leftover Chicken Bones', 'Chicken Stock', 'Saffron', 'Red Onion', 'Red Chilli', 'Garlic', 'Orzo', 'Za’atar', 'Third of a Leftover Roast Chicken', 'Full-Fat Greek Yoghurt', 'Lemon', 'Dill', 'Parsley', 'Olive Oil', 'Fine Sea Salt']","[{""ingredient"": ""Leftover Chicken Bones"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock"", ""heat_processed"": true}, {""ingredient"": ""Saffron"", ""heat_processed"": true}, {""ingredient"": ""Red Onion"", ""heat_processed"": true}, {""ingredient"": ""Red Chilli"", ""heat_processed"": true}, {""ingredient"": ""Garlic"", ""heat_processed"": true}, {""ingredient"": ""Orzo"", ""heat_processed"": true}, {""ingredient"": ""Za\u2019atar"", ""heat_processed"": true}, {""ingredient"": ""Third of a Leftover Roast Chicken"", ""heat_processed"": true}, {""ingredient"": ""Full-Fat Greek Yoghurt"", ""heat_processed"": false}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Dill"", ""heat_processed"": false}, {""ingredient"": ""Parsley"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}]","Set a large saucepan over a high heat and add a shot of olive oil. Tip in the chicken bones and roast in the hot pan until browned. Add the chicken stock and if using, the saffron. Bring to a simmer, turn the heat to low and let the whole lot tick over for 40 mins. Once done, strain and keep warm.
Meanwhile, finely chop the onion, chilli and one of the garlic cloves. Preheat a large frying pan over a medium-high heat and add a generous amount of olive oil. Tip in the red onion with a pinch of salt and cook for 8-10 mins until just starting to caramelise.
Add the chopped chilli and garlic and cook for 2-3 mins before adding the orzo. Stir through the base and toast for 1-2 mins, before adding the za’atar.
Now begin adding your stock, a ladle at a time, cooking the pasta like a risotto, until tender and silky. Shred the leftover chicken and stir through the orzo.
Finely grate the remaining garlic clove into the yoghurt along with the zest and juice of the half of the lemons.
To finish the orzo, add the remaining lemon juice and zest and adjust the seasoning. Divide the cooked orzo between warm bowls. Top with the garlicky yoghurt, a little extra za’atar and some picked dill and parsley.",en,True,"[""Mediterranean"", ""Middle Eastern"", ""European""]",False,False,
Crispy Chicken Leg Pancakes With Ginger Chilli Dressing,"['Leftover Chicken Leg', 'Coriander Seed', 'Fennel Seed', 'Five-Spice', 'Olive Oil', 'Fine Sea Salt', 'Plain Flour', 'Boiled Water', 'Honey', 'Sesame Oil', 'Salt', 'Ginger', 'Red Chilli', 'Hoisin Sauce', 'Lime', 'Cucumber', 'Spring Onion']","[{""ingredient"": ""Leftover Chicken Leg"", ""heat_processed"": true}, {""ingredient"": ""Coriander Seed"", ""heat_processed"": false}, {""ingredient"": ""Fennel Seed"", ""heat_processed"": false}, {""ingredient"": ""Five-Spice"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Fine Sea Salt"", ""heat_processed"": false}, {""ingredient"": ""Plain Flour"", ""heat_processed"": false}, {""ingredient"": ""Boiled Water"", ""heat_processed"": false}, {""ingredient"": ""Honey"", ""heat_processed"": false}, {""ingredient"": ""Sesame Oil"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Ginger"", ""heat_processed"": false}, {""ingredient"": ""Red Chilli"", ""heat_processed"": false}, {""ingredient"": ""Hoisin Sauce"", ""heat_processed"": false}, {""ingredient"": ""Lime"", ""heat_processed"": false}, {""ingredient"": ""Cucumber"", ""heat_processed"": false}, {""ingredient"": ""Spring Onion"", ""heat_processed"": false}]","Preheat the oven to 170°C.
Sit the cooked chicken legs on a tray lined with parchment paper. Combine the coriander and fennel seeds in a pestle and mortar and coarsely crush. Add the five spice and stir to combine. Cover the chicken legs liberally with olive oil and coat with the spice mixture and season with fine sea salt. Slide into the oven for 35-40 mins until super crispy.
While the chicken roasts, make the pancakes. Combine the flour with 130ml of water from a boiled kettle, the honey, sesame oil and the salt. Use a fork to bring together into a shaggy dough and then knead for 5 mins until smooth. Using hot water makes this process much quicker! Rest the dough 5 mins before dividing into 12-14 little balls. Don’t sweat about them being exactly the same size at this point, it’ll be ok! Divide into pairs (6 or 7), brush a little sesame oil over each and then sandwich them together, oil sides facing each other.
Roll the little pairs out into big flat pancakes. They’ll separate when we cook them. Once they’re all rolled, reheat a frying pan over a medium heat. Cook the pancakes for 1-2 mins per side, with a lid on, until lightly browned and cooked through. Once cooked, separate the pancakes and keep them stacked in a clean tea towel. Repeat with the remaining pieces of dough.
Finely grate the chilli and ginger and mix with the hoisin and the juice of the lime. Cut the cucumber and spring onions into matchsticks.
Remove the chicken from the oven and shred with two forks. Build your pancakes and get stuck in!",en,True,"[""Chinese"", ""Fusion"", ""Asian""]",False,False,
Salmon Pasta Salad,"['Plum Tomato', 'Ditalini', 'Green Bean', 'Kalamata Olives', 'Pickled Guindilla Chilli', 'Skin-On Salmon Fillet', 'Eggs', 'Anchovy', 'Fresh Herbs', 'Kalamata Olives', 'Pickled Guindilla Chilli', 'Capers', 'Extra Virgin Olive Oil', 'Lemon', 'Neutral Oil', 'Salt', 'Black Pepper']","[{""ingredient"": ""Plum Tomato"", ""heat_processed"": true}, {""ingredient"": ""Ditalini"", ""heat_processed"": true}, {""ingredient"": ""Green Bean"", ""heat_processed"": true}, {""ingredient"": ""Kalamata Olives"", ""heat_processed"": false}, {""ingredient"": ""Pickled Guindilla Chilli"", ""heat_processed"": false}, {""ingredient"": ""Skin-On Salmon Fillet"", ""heat_processed"": true}, {""ingredient"": ""Eggs"", ""heat_processed"": true}, {""ingredient"": ""Anchovy"", ""heat_processed"": false}, {""ingredient"": ""Fresh Herbs"", ""heat_processed"": false}, {""ingredient"": ""Capers"", ""heat_processed"": false}, {""ingredient"": ""Extra Virgin Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Neutral Oil"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Preheat the oven to 190°C.
Quarter the plum tomatoes and toss with olive oil, salt, and pepper, and roast for 30 mins until softened.
Bring a large pot of salted water to the boil. Cook the pasta according to packet instructions, adding green beans for the last 2 mins. Drain and cool completely under cold running water.
For the dressing, blitz the herbs, the olives, the chillies, capers, olive oil, and lemon juice with salt and pepper until you have a rough pesto. Adjust with more lemon or chilli brine if needed. (You can also finely chop by hand.)
Fill a saucepan full of water and place over a high heat. Once boiling, turn the heat down to medium, gently drop the eggs in and simmer for 7 mins. Transfer to an ice bath to cool down.
Season the salmon with salt. Heat a frying pan over high heat with a glug of neutral oil. Once hot, add the salmon skin-side down. Press gently on the flesh so the skin makes even contact with the pan. Cook for 5–6 mins until the skin is crisp, then flip the fillets to colour on each side for a minute or two before turning off the heat, and letting the residual heat finish cooking.
In a large bowl, toss the pasta, dressing, green beans, remaining olives, pickled chillies, and roasted tomatoes, and peel the cooled boiled eggs and set aside.
Flake the salmon into chunks and toss gently through the salad.
Serve with the halved boiled eggs and scatter over the anchovy fillets if you'd like an extra salty kick.",en,True,"[""Italian"", ""Mediterrane0an"", ""Seafood""]",False,False,
Leftover Chicken Caesar Wraps,"['Mayonnaise', 'Worcestershire Sauce', 'Dijon Mustard', 'Garlic Clove', 'Third of a Leftover Roast Chicken', 'Anchovy', 'Iceberg Lettuce', 'Avocado', 'Crouton', 'Flour Tortilla', 'Fine Sea Salt', 'Black Pepper']","[{""ingredient"": ""Mayonnaise"", ""heat_processed"": false}, {""ingredient"": ""Worcestershire Sauce"", ""heat_processed"": false}, {""ingredient"": ""Dijon Mustard"", ""heat_processed"": false}, {""ingredient"": ""Garlic Clove"", ""heat_processed"": false}, {""ingredient"": ""Third of a Leftover Roast Chicken"", ""heat_processed"": false}, {""ingredient"": ""Anchovy"", ""heat_processed"": false}, {""ingredient"": ""Iceberg Lettuce"", ""heat_processed"": false}, {""ingredient"": ""Avocado"", ""heat_processed"": false}, {""ingredient"": ""Crouton"", ""heat_processed"": false}, {""ingredient"": ""Flour Tortilla"", ""heat_processed"": false}, {""ingredient"": ""Fine Sea Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Mix the mayonnaise, Worcestershire sauce and mustard in a medium mixing bowl. Finely grate in the garlic clove and roughly half of the Parmesan. Add the zest and juice of the lemon, plenty of black pepper and mix.
Roughly chop the chicken and finely chop the anchovies. Mix these through the dressing.
Remove 4-6 large leaves from the iceberg and then roughly chop half of the remaining lettuce. Mix through the dressing along with some cubed avocado and the croutons. Grate in the remaining Parmesan.
Toast the wraps and build. Lay out two sheets of greaseproof paper and lay on your large leaves of lettuce. Nestle the flour tortillas inside and load up with your Caesar salad. Wrap the lettuce and tortillas up and around the salad. Wrap with paper, slice in half and serve.",en,True,"[""Italian"", ""American"", ""Fusion""]",False,False,
Spicy Chicken With Crispy Sushi Rice,"['Sushi Rice', 'Water', 'Fine Sea Salt', 'Caster Sugar', 'Rice Vinegar', 'Sesame Oil', 'Third of a Leftover Roast Chicken', 'Mayonnaise', 'Light Soy Sauce', 'Sriracha', 'Lime', 'Black Sesame Seed', 'Spring Onion', 'Cucumber']","[{""ingredient"": ""Sushi Rice"", ""heat_processed"": true}, {""ingredient"": ""Water"", ""heat_processed"": false}, {""ingredient"": ""Fine Sea Salt"", ""heat_processed"": false}, {""ingredient"": ""Caster Sugar"", ""heat_processed"": false}, {""ingredient"": ""Rice Vinegar"", ""heat_processed"": false}, {""ingredient"": ""Sesame Oil"", ""heat_processed"": false}, {""ingredient"": ""Third of a Leftover Roast Chicken"", ""heat_processed"": true}, {""ingredient"": ""Mayonnaise"", ""heat_processed"": false}, {""ingredient"": ""Light Soy Sauce"", ""heat_processed"": false}, {""ingredient"": ""Sriracha"", ""heat_processed"": false}, {""ingredient"": ""Lime"", ""heat_processed"": false}, {""ingredient"": ""Black Sesame Seed"", ""heat_processed"": false}, {""ingredient"": ""Spring Onion"", ""heat_processed"": false}, {""ingredient"": ""Cucumber"", ""heat_processed"": false}]","Tip the sushi rice into a small mixing bowl and rinse with cold water. Repeat the process until the water runs clear. Tip into a non-stick or well seasoned frying pan (25cm) and cover with the water. Add fine sea salt, the sugar and rice vinegar. Cover with a lid and place over a medium heat.
Once boiling, reduce the heat to low and cook for 10 mins. Once 10 mins has passed, remove the lid and allow all of the residual steam to evaporate. Use a chopstick to create little holes throughout the rice and tip in a small amount of sesame oil into each. Cook the rice over a medium-low heat, undisturbed for 10-12 mins more, until the bottom layer is crispy and caramelised.
While the rice cooks, shred the chicken into bite-sized pieces and add to a bowl. Add the mayo, soy and hot sauce as well the juice and zest of half the limes. Mix well until the chicken has broken down a little and the mixture is well incorporated. Add the sesame seeds and have a taste, adjust with lime and sriracha as you like.
Dice the cucumber into 2cm pieces and finely chop the spring onions.
Divide the crispy rice between warm bowls, top with the spicy chicken, diced cucumbers and finely chopped spring onions. Cut the remaining lime in half and serve for squeezing.",en,True,"[""Japanese"", ""Western"", ""Fusion""]",False,False,
"Quick Chicken Stew With Fennel, Olives & Filo","['Fennel', 'Onion', 'Cumin Seeds', 'Ground Turmeric', 'Garlic Clove', 'Chicken Stock', 'Drained Cooked Chickpeas', 'Third of a Leftover Roast Chicken', 'Pitted Green Olive', 'Fresh Parsley', 'Filo Pastry', 'Red Onion', 'Lemon', 'Olive Oil', 'Fine Sea Salt']","[{""ingredient"": ""Fennel"", ""heat_processed"": true}, {""ingredient"": ""Onion"", ""heat_processed"": true}, {""ingredient"": ""Cumin Seeds"", ""heat_processed"": true}, {""ingredient"": ""Ground Turmeric"", ""heat_processed"": true}, {""ingredient"": ""Garlic Clove"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock"", ""heat_processed"": true}, {""ingredient"": ""Drained Cooked Chickpeas"", ""heat_processed"": true}, {""ingredient"": ""Third of a Leftover Roast Chicken"", ""heat_processed"": true}, {""ingredient"": ""Pitted Green Olive"", ""heat_processed"": false}, {""ingredient"": ""Fresh Parsley"", ""heat_processed"": false}, {""ingredient"": ""Filo Pastry"", ""heat_processed"": true}, {""ingredient"": ""Red Onion"", ""heat_processed"": true}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Fine Sea Salt"", ""heat_processed"": false}]","Preheat the oven to 190°C.
Roughly chop the fennel bulb and onion. Preheat a medium-sized, oven-proof frying pan over a medium heat. Add a good glug of oil and tip in the chopped veggies. Add a pinch of salt and cook for 4-5 mins until starting to soften. Add the cumin and turmeric and cook for a minute. Slice the garlic clove and tip into the pan. Cook for 2-3 mins together before adding the chicken stock and the jar of chickpeas, liquid and all. Bring to a boil and reduce by about a third.
Cut the chicken into bite-sized pieces and stir through the stew with the olives. Roughly chop half of the parsley (stalks and all!) and add to the stew. Have a taste and adjust the seasoning, adding a little lemon juice if you’d like.
Lay the sheets of filo out and brush with olive oil. Scrunch them into little bundles and sit on top of your stew. Slide into the oven for 18-20 mins or until the pastry is golden and crisp.
Combine the leaves from the remaining parsley in a bowl with thinly sliced red onion and the juice of the lemon. Toss with a little olive oil and salt. Serve the crispy filo stew on warm plates with a big handful of parsley salad.",en,True,"[""Mediterranean"", ""French"", ""Middle Eastern""]",False,False,
Chicken Kyiv Pasta,"['Chicken Breast', 'Plain Flour', 'Egg', 'Panko Breadcrumbs', 'Mixed Seeds', 'Garlic Clove', 'Spaghetti', 'Chicken Stock', 'Butter', 'Fresh Parsley', 'Lemon', 'Olive Oil', 'Salt', 'Black Pepper']","[{""ingredient"": ""Chicken Breast"", ""heat_processed"": true}, {""ingredient"": ""Plain Flour"", ""heat_processed"": false}, {""ingredient"": ""Egg"", ""heat_processed"": false}, {""ingredient"": ""Panko Breadcrumbs"", ""heat_processed"": false}, {""ingredient"": ""Mixed Seeds"", ""heat_processed"": false}, {""ingredient"": ""Garlic Clove"", ""heat_processed"": true}, {""ingredient"": ""Spaghetti"", ""heat_processed"": true}, {""ingredient"": ""Chicken Stock"", ""heat_processed"": false}, {""ingredient"": ""Butter"", ""heat_processed"": false}, {""ingredient"": ""Fresh Parsley"", ""heat_processed"": false}, {""ingredient"": ""Lemon"", ""heat_processed"": false}, {""ingredient"": ""Olive Oil"", ""heat_processed"": false}, {""ingredient"": ""Salt"", ""heat_processed"": false}, {""ingredient"": ""Black Pepper"", ""heat_processed"": false}]","Lay a chicken breast between two sheets of baking parchment or cling film. Bash with a rolling pin until about 3mm thick. Repeat with the second breast.
Tip the flour onto a tray and season with salt and pepper. Crack the eggs onto another tray, whisk, and season. On a third tray, mix the panko and seeds with salt and pepper.
Dip each chicken breast into the flour, then the egg, then the seeded breadcrumb mix, pressing to coat fully.
Place the chicken in your air fryer basket and drizzle with olive oil. Air-fry at 200°C for 6–8 mins per side, or until golden and cooked through. The internal temp should read 74°C.
While the chicken cooks, bash the garlic cloves with a rolling pin — no need to peel.
Place a wide, deep pan over low heat and coat the base with olive oil. Add the garlic cloves and cook gently for 10 mins, stirring occasionally.
Pour in the spaghetti and chicken stock. Simmer for 12 mins, or until the stock is absorbed and the spaghetti is cooked al dente.
Stir in the butter, lemon zest, and chopped parsley. Taste and season with salt and pepper. Plate up the garlicky pasta with your crispy chicken on top and a wedge of lemon on the side.",en,True,"[""Italian"", ""American"", ""Mediterranean""]",False,False,
