title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Skillet Gnocchi With Leeks and Bacon,"['3 lb. leeks (5–6 large), white and pale green parts only, halved lengthwise if thick', '4 slices bacon (about 4 oz.), cut crosswise ½"" thick', '6 garlic cloves, finely grated', '1½ tsp. Diamond Crystal or 1 tsp. Morton kosher salt, plus more', '1 17.5-oz. package shelf-stable potato gnocchi', '½ cup (or more) heavy cream', 'Freshly ground pepper', 'Finely grated or shaved Parmesan (for serving)', '1 lemon']","[{""ingredient"": ""leeks"", ""heat_processed"": true}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""potato gnocchi"", ""heat_processed"": true}, {""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""Parmesan"", ""heat_processed"": true}, {""ingredient"": ""lemon"", ""heat_processed"": false}]","Slice 3 lb. leeks (5–6 large), white and pale green parts only, halved lengthwise if thick, on a diagonal into 1"" pieces, rotating after each cut to create diamond-shaped pieces.
Heat a dry large cast-iron skillet over medium-high. Add 4 slices bacon (about 4 oz.), cut crosswise ½"" thick, and cook, stirring often, until browned and crisp, 5–7 minutes. Using a slotted spoon, transfer bacon to a small bowl. Reserve pan with bacon fat.
Add leeks, 6 garlic cloves, finely grated, and a pinch of kosher salt to fat in reserved pan and cook, undisturbed, until leeks are just starting to soften and garlic is fragrant, 1–2 minutes. Add 1 cup water and immediately cover with a lid (a baking sheet also works). Cook until leeks are almost fork-tender, 6–8 minutes. Uncover and add one 17.5-oz. package shelf-stable potato gnocchi, ½ cup heavy cream, and 1½ tsp. Diamond Crystal or 1 tsp. Morton kosher salt; season with freshly ground pepper. Cook, stirring occasionally, until sauce gently clings to gnocchi and gnocchi are tender, 2–3 minutes. If sauce is too thick, stir in more cream 1 Tbsp. at a time until the right consistency. Taste and season with more salt if needed.
Remove pan from heat and top gnocchi with finely grated or shaved Parmesan and reserved bacon. Finely grate zest of 1 lemon over and season with more pepper. Cut lemon into wedges and serve with gnocchi for squeezing over.",en,True,"[""Italian"", ""American"", ""Italian""]",False,False,
Lemon Drop Martini,"['½ cup sugar', '2 oz. vodka', '¾ oz. Cointreau', '1 oz. fresh lemon juice', 'Lemon twist (for serving)']","[{""ingredient"": ""sugar"", ""heat_processed"": true}, {""ingredient"": ""vodka"", ""heat_processed"": false}, {""ingredient"": ""Cointreau"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""lemon twist"", ""heat_processed"": false}]","Combine ½ cup sugar and ½ cup water in a small jar, cover, and shake until sugar is dissolved. Do ahead: Simple syrup can be made 3 months ahead. Cover and chill. (Makes about 6 ounces.)
Combine 2 oz. vodka, ¾ oz. Cointreau, 1 oz. fresh lemon juice, and ½ oz. simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds. Strain cocktail into a chilled martini glass and garnish with a lemon twist. Editor’s note: This lemon drop martini recipe was first printed in November 2022. Head this way for more of our best vodka cocktails →",en,False,"[""American"", ""European"", ""Fusion""]",True,True,
One-Pot Beer Cheese Bucatini,"['8 oz. sharp cheddar, coarsely grated (about 2 cups)', '4 oz. Gruyère, smoked cheddar, or American cheese, coarsely grated (about 1 cup)', '1 Tbsp. plus 1 tsp. cornstarch', '4 cups salted pretzels', '8 Tbsp. unsalted butter, divided', '⅓ cup finely chopped parsley', '2 tsp. Diamond Crystal or 1¼ tsp. Morton kosher salt, plus more', 'Freshly ground pepper', '2 12-oz. bottles porter or other dark beer (about 3 cups)', '1 lb. bucatini', '1 cup whole milk', '3 Tbsp. Worcestershire sauce', '2 Tbsp. spicy brown mustard', '1 Tbsp. onion powder', '¼ tsp. cayenne pepper']","[{""ingredient"": ""sharp cheddar, coarsely grated"", ""heat_processed"": true}, {""ingredient"": ""Gruy\u00e8re, smoked cheddar, or American cheese, coarsely grated"", ""heat_processed"": true}, {""ingredient"": ""cornstarch"", ""heat_processed"": false}, {""ingredient"": ""salted pretzels"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""finely chopped parsley"", ""heat_processed"": false}, {""ingredient"": ""whole milk"", ""heat_processed"": true}, {""ingredient"": ""Worcestershire sauce"", ""heat_processed"": false}, {""ingredient"": ""spicy brown mustard"", ""heat_processed"": false}, {""ingredient"": ""onion powder"", ""heat_processed"": false}, {""ingredient"": ""cayenne pepper"", ""heat_processed"": false}, {""ingredient"": ""bucatini"", ""heat_processed"": true}, {""ingredient"": ""Diamond Crystal or Morton kosher salt"", ""heat_processed"": false}, {""ingredient"": ""freshly ground pepper"", ""heat_processed"": false}]","Toss together 8 oz. sharp cheddar, coarsely grated (about 2 cups), and 4 oz. Gruyère, smoked cheddar, or American cheese, coarsely grated (about 1 cup), in a large bowl with your hands. Sprinkle 1 Tbsp. plus 1 tsp. cornstarch over and toss until cheese is evenly coated. Set cheese mixture aside.
Place 4 cups salted pretzels in a large resealable plastic bag; seal and crush with a rolling pin until the texture of coarse breadcrumbs (some larger pieces are okay).
Melt 4 Tbsp. unsalted butter in a large Dutch oven or other heavy pot (make sure your pot is wide enough to fit your pasta lengthwise). Add pretzel crumbs and cook, stirring constantly, until browned and crisp, 6–8 minutes. Transfer to a bowl; wipe pot and reserve. Add ⅓ cup finely chopped parsley to pretzel crumbs and season with kosher salt and freshly ground pepper. Set seasoned pretzel crumbs aside.
Bring two 12-oz. bottles porter or other dark beer (about 3 cups) and 2½ cups water to a boil in reserved pot. Add 1 lb. bucatini and cook, stirring very gently with a heatproof rubber spatula to keep pasta from breaking, until about half of liquid is absorbed and pasta is very al dente, 7–9 minutes (about 3 minutes less than package directions).
Add 1 cup whole milk, 3 Tbsp. Worcestershire sauce, 2 Tbsp. spicy brown mustard, 1 Tbsp. onion powder, 2 tsp. Diamond Crystal or 1¼ tsp. Morton kosher salt, ¼ tsp. cayenne pepper, and remaining 4 Tbsp. unsalted butter to pasta and return to a boil. Cook, stirring often, until pasta is al dente, about 2 minutes (taste a strand to check). Remove from heat and add reserved cheese mixture a handful at a time, stirring with spatula after each addition until mostly melted before adding more. If sauce is too thick, stir in warm water ½ cup at a time until desired consistency is achieved. Taste pasta and season with more salt and pepper if needed.
Divide pasta among shallow bowls and top with reserved seasoned pretzel crumbs.",en,True,"[""Italian"", ""French"", ""American""]",False,False,
Sheet-Pan Pomegranate Chicken With Walnut Relish,"['1½ lb. skinless, boneless chicken thighs (about 6), patted dry', '6 Tbsp. extra-virgin olive oil, divided', '½ tsp. Diamond Crystal or tsp. Morton kosher salt, plus more', 'Freshly ground pepper', '¼ cup balsamic vinegar', '¼ cup pomegranate molasses', '3 Tbsp. Worcestershire sauce', '2 tsp. ground cumin', '1 cup raw walnuts', '1 garlic clove, finely grated', '½ tsp. crushed red pepper flakes', '1 large scallion, thinly sliced on a diagonal', '¼ cup (packed) mint leaves, large leaves torn', 'Pomegranate seeds (for serving)']","[{""ingredient"": ""skinless, boneless chicken thighs"", ""heat_processed"": true}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""balsamic vinegar"", ""heat_processed"": true}, {""ingredient"": ""pomegranate molasses"", ""heat_processed"": true}, {""ingredient"": ""Worcestershire sauce"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": true}, {""ingredient"": ""raw walnuts"", ""heat_processed"": true}, {""ingredient"": ""garlic clove"", ""heat_processed"": true}, {""ingredient"": ""crushed red pepper flakes"", ""heat_processed"": true}, {""ingredient"": ""scallion"", ""heat_processed"": true}, {""ingredient"": ""mint leaves"", ""heat_processed"": true}, {""ingredient"": ""pomegranate seeds"", ""heat_processed"": true}]","Place a rack in upper third of oven and preheat to 425°. Place 1½ lb. skinless, boneless chicken thighs (about 6), patted dry, in a large bowl. Drizzle 1 Tbsp. extra-virgin olive oil over, season with kosher salt and freshly ground pepper, and toss to coat.
Whisk ¼ cup balsamic vinegar, ¼ cup pomegranate molasses, 3 Tbsp. Worcestershire sauce, and 2 tsp. ground cumin in a small saucepan. Drizzle 3 Tbsp. over chicken; toss to coat. Stir a pinch of salt into remaining sauce in pan; set aside.
Arrange chicken on a rimmed baking sheet and roast until lightly browned, 13–16 minutes. Remove from oven.
Meanwhile, toast 1 cup raw walnuts in a single layer on another rimmed baking sheet, stirring once, until golden brown, 5–8 minutes. Remove from oven.
Set reserved sauce in pan over medium-high heat and cook, stirring occasionally, until thick and syrupy, about 5 minutes.
Heat broiler. Brush chicken with sauce, then broil until cooked through and deeply browned and blistered in spots, about 5 minutes. Remove from heat and brush with more sauce.
Coarsely chop walnuts and transfer to a medium bowl. Add 1 garlic clove, finely grated, ½ tsp. crushed red pepper flakes, ½ tsp. Diamond Crystal or ¼ tsp. Morton kosher salt, and remaining 5 Tbsp. extra-virgin olive oil and mix to combine walnut relish.
Transfer chicken to a platter and spoon walnut relish over. Scatter 1 large scallion, thinly sliced on a diagonal, ¼ cup (packed) mint leaves, large leaves torn, and some pomegranate seeds on top.",en,True,"[""Mediterranean"", ""American"", ""Fusion""]",False,False,
Sticky Honey-Soy Chicken Legs,"['4 chicken legs (thigh and drumstick; 2–3 lb. total), patted dry', 'Kosher salt, freshly ground pepper', '2 Tbsp. extra-virgin olive oil, plus more for drizzling', '2 garlic cloves, finely grated', '⅓ cup honey', '¼ cup apple cider vinegar', '¼ cup (packed) light brown sugar', '2 Tbsp. soy sauce', '1 Tbsp. Dijon mustard', 'Steamed white rice (for serving; optional)']","[{""ingredient"": ""chicken legs"", ""heat_processed"": true}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""garlic cloves"", ""heat_processed"": true}, {""ingredient"": ""honey"", ""heat_processed"": true}, {""ingredient"": ""apple cider vinegar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""soy sauce"", ""heat_processed"": true}, {""ingredient"": ""Dijon mustard"", ""heat_processed"": true}]","Place a rack in middle of oven and preheat to 350°. Cut each of 4 chicken legs (thigh and drumstick; 2–3 lb. total), patted dry, into 4 pieces by separating drumstick from thigh, then cutting through the bone in the center of each drumstick and thigh. (Score with a knife first to mark where you plan to cut, then chop through with cleaver in one swift blow.) Generously season chicken all over with kosher salt and freshly ground pepper.
Heat 2 Tbsp. extra-virgin olive oil in a large stainless-steel skillet over medium-high. Arrange half of chicken pieces, skin side down, in skillet and cook until skin is crisp and golden, about 5 minutes. (Be patient, as the skin will have a tendency to stick until the fat is properly cooked out.) Turn pieces and cook on other side until golden, about 5 minutes. Transfer to a plate or rimmed baking sheet and repeat with remaining chicken. Reserve pan; do not wipe out.
Add 2 garlic cloves, finely grated, ⅓ cup honey, ¼ cup apple cider vinegar, ¼ cup (packed) light brown sugar, 2 Tbsp. soy sauce, and 1 Tbsp. Dijon mustard to fat in reserved pan and bring to a boil over medium-high, stirring constantly, then cook until thickened to the consistency of warm honey (sauce should coat spoon), about 5 minutes. Add chicken and carefully toss to coat evenly, then arrange skin side up in a single layer. Transfer pan to oven and bake chicken until an instant-read thermometer inserted into the thickest part of a piece registers 165°, 30–35 minutes.
Remove from oven; transfer chicken to a large shallow bowl or a platter. Spoon sauce in pan over (you might not need all of it). Serve chicken with steamed white rice (if using) and any remaining sauce on the side.",en,True,"[""Italian"", ""American"", ""Asian""]",False,False,
Balsamic Butterscotch sauce,"['½ cup balsamic vinegar', '⅓ cup (67 g) light brown sugar', '3 Tbsp. unsalted butter, cut into small pieces', '⅓ cup heavy cream', '1 tsp. vanilla extract', '¾ tsp. Diamond Crystal or ½ tsp. Morton kosher salt']","[{""ingredient"": ""balsamic vinegar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""Diamond Crystal or Morton kosher salt"", ""heat_processed"": false}]","Bring ½ cup balsamic vinegar to a simmer over medium-high heat in a small saucepan. Cook, stirring occasionally, until reduced to a thick syrup (similar in consistency to hot honey), about 5 minutes.
Add ⅓ cup (67 g) light brown sugar and 3 Tbsp. unsalted butter, cut into small pieces, to vinegar syrup and cook, stirring constantly, until butter is melted and sugar is dissolved, about 2 minutes. Remove pan from heat and stir in ⅓ cup heavy cream, 1 tsp. vanilla extract, and ¾ tsp. Diamond Crystal or ½ tsp. Morton kosher salt. Let butterscotch sauce cool slightly before serving (it will thicken as it cools). Do Ahead: Butterscotch sauce can be made 5 days ahead. Transfer to an airtight container; cover and chill.",en,True,"[""American"", ""French"", ""Fusion""]",False,True,
"Cod With Chorizo, Greens, and Chickpeas","['⅓ cup all-purpose flour', '1–1½ lb. skinless cod fillet, cut into 2–4 pieces, patted dry', 'Kosher salt, freshly ground pepper', '2 Tbsp. extra-virgin olive oil', '1 15.5-oz. can chickpeas, rinsed, divided', '4 oz. smoked Spanish chorizo, casing removed if needed, cut into very small pieces', '5 garlic cloves, thinly sliced', '2 Tbsp. sherry vinegar or red wine vinegar', '2 Tbsp. tomato paste', '¼ tsp. crushed red pepper flakes', '1 medium bunch kale, ribs and stems removed, leaves torn into large pieces (about 4 cups)', '2 Tbsp. unsalted butter']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""skinless cod fillet"", ""heat_processed"": true}, {""ingredient"": ""extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""chickpeas"", ""heat_processed"": true}, {""ingredient"": ""smoked Spanish chorizo"", ""heat_processed"": true}, {""ingredient"": ""garlic cloves"", ""heat_processed"": true}, {""ingredient"": ""sherry vinegar"", ""heat_processed"": true}, {""ingredient"": ""tomato paste"", ""heat_processed"": true}, {""ingredient"": ""crushed red pepper flakes"", ""heat_processed"": false}, {""ingredient"": ""kale"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}]","Place ⅓ cup all-purpose flour in a shallow bowl. Season 1–1½ lb. skinless cod fillet, cut into 2–4 pieces, patted dry, on both sides with kosher salt and freshly ground black pepper, then press one side into flour to coat and tap off excess.
Heat 2 Tbsp. extra-virgin olive oil in a medium high-sided skillet over medium-high. Cook ½ cup chickpeas, rinsed, tossing often, until crisp, about 3 minutes. Using a slotted spoon, transfer to a small bowl; season with salt.
Reduce heat to medium. Cook cod, flour side down, in oil left in pan until light golden underneath, about 3 minutes. Transfer to a plate and arrange browned side up.
Cook 4 oz. smoked Spanish chorizo, casing removed if needed, cut into very small pieces, in same pan, stirring often, until oil is red and chorizo is starting to crisp, about 1 minute. Add 5 garlic cloves, thinly sliced, and cook, stirring often, until fragrant, about 1 minute. Add 2 Tbsp. sherry vinegar, 2 Tbsp. tomato paste, and ¼ tsp. crushed red pepper flakes and cook, stirring often, until combined about 1 minute. Add 1 medium bunch kale, ribs and stems removed, leaves torn into large pieces (about 4 cups), and stir to coat, then add 2 Tbsp. unsalted butter, remaining chickpeas, a pinch of salt, and 1 cup water. Cook, tossing often, until kale is wilted, about 3 minutes.
Arrange cod, browned side up, in pan; simmer, spooning sauce over, until cooked through, about 3 minutes. Top with crisped chickpeas and season with black pepper.",en,True,"[""Mediterranean"", ""Seafood"", ""Fusion""]",False,False,
Asparagus and Endive Salad With Comté Cream,"['½ cup blanched hazelnuts', 'Kosher salt', '1 bunch white and/or green asparagus (about 1 lb.), trimmed, cut on a diagonal into 2"" pieces', '1 garlic clove, finely grated', '4 oz. Comté cheese, coarsely grated, plus more shaved for serving', '1 Tbsp. fresh lemon juice', '¼ cup plus 2 Tbsp. extra-virgin olive oil', '3 Tbsp. red wine vinegar', 'Freshly ground pepper', '3 medium endives, leaves separated', '2 medium shallots, thinly sliced into rings']","[{""ingredient"": ""\u00bd cup blanched hazelnuts"", ""heat_processed"": true}, {""ingredient"": ""1 bunch white and/or green asparagus"", ""heat_processed"": true}, {""ingredient"": ""1 garlic clove"", ""heat_processed"": true}, {""ingredient"": ""4 oz. Comt\u00e9 cheese"", ""heat_processed"": false}, {""ingredient"": ""1 Tbsp. fresh lemon juice"", ""heat_processed"": false}, {""ingredient"": ""\u00bc cup extra-virgin olive oil"", ""heat_processed"": false}, {""ingredient"": ""3 Tbsp. red wine vinegar"", ""heat_processed"": false}, {""ingredient"": ""2 medium shallots"", ""heat_processed"": false}, {""ingredient"": ""3 medium endives"", ""heat_processed"": false}]","Place a rack in middle of oven and preheat to 350°. Toast ½ cup blanched hazelnuts in a single layer on a rimmed baking sheet, tossing halfway through, until golden brown and fragrant, 17–22 minutes. Remove from oven; sprinkle with kosher salt. Let cool, then coarsely chop. Set aside.
Meanwhile, cook 1 bunch white and/or green asparagus (about 1 lb.), trimmed, cut on a diagonal into 2"" pieces, in a large pot of boiling salted water until crisp-tender, about 2 minutes. Immediately transfer to a bowl of ice water and let cool 2 minutes. Drain and transfer to paper towels; pat dry. Set aside.
Blend 1 garlic clove, finely grated, 4 oz. Comté cheese, coarsely grated, 1 Tbsp. fresh lemon juice, ¼ cup extra-virgin olive oil, a pinch of kosher salt, and 6 Tbsp. cold water in a blender on high speed until very smooth and creamy (and slightly fluffy; almost like mayonnaise), 1–2 minutes for a high-speed blender or about 3 minutes for a regular blender. Taste and season Comté cream with more salt if needed. (It will thicken as it sits.)
Place 3 Tbsp. red wine vinegar, 1 Tbsp. Comté cream, and remaining 2 Tbsp. extra-virgin olive oil in a small bowl; season with salt and freshly ground pepper and whisk to combine. Toss 3 medium endives, leaves separated, 2 medium shallots, thinly sliced into rings, reserved asparagus, and reserved hazelnuts in a large bowl to combine. Drizzle dressing over as desired (you may not need all of it); toss to coat. Taste salad and season with more salt if needed.
Evenly spread remaining Comté cream over a platter and arrange salad on top. Scatter shaved Comté cheese over and season with more pepper.",en,True,"[""Contemporary French"", ""European"", ""French""]",False,True,
Silken Tofu With Black Bean Garlic Sauce,"['¼ cup plus 2 Tbsp. vegetable oil', '4 scallions, thinly sliced, plus more for serving', '10 garlic cloves, finely chopped', '1 2""-piece ginger, peeled, finely chopped', '¼ cup drained fermented soy beans, coarsely chopped', '2 Tbsp. sugar', '2 Tbsp. Shaoxing wine (Chinese rice wine)', '2 cups low-sodium chicken broth', '½ cup dark soy sauce', '2 Tbsp. cornstarch', '2 tsp. toasted sesame oil', '1 16-oz. package silken tofu', '4 oz. ground beef', '1 Tbsp. hoisin sauce', 'Cilantro leaves with tender stems and steamed white rice (for serving)']","[{""ingredient"": ""vegetable oil"", ""heat_processed"": true}, {""ingredient"": ""scallions"", ""heat_processed"": true}, {""ingredient"": ""garlic cloves"", ""heat_processed"": true}, {""ingredient"": ""ginger"", ""heat_processed"": true}, {""ingredient"": ""drained fermented soy beans"", ""heat_processed"": true}, {""ingredient"": ""sugar"", ""heat_processed"": true}, {""ingredient"": ""Shaoxing wine"", ""heat_processed"": true}, {""ingredient"": ""low-sodium chicken broth"", ""heat_processed"": true}, {""ingredient"": ""dark soy sauce"", ""heat_processed"": true}, {""ingredient"": ""cornstarch"", ""heat_processed"": true}, {""ingredient"": ""toasted sesame oil"", ""heat_processed"": true}, {""ingredient"": ""silken tofu"", ""heat_processed"": true}, {""ingredient"": ""ground beef"", ""heat_processed"": true}, {""ingredient"": ""hoisin sauce"", ""heat_processed"": true}, {""ingredient"": ""black bean garlic sauce"", ""heat_processed"": true}]","Heat ¼ cup vegetable oil in medium saucepan over medium. Add 4 scallions, thinly sliced, 10 garlic cloves, finely chopped, and one 2""-piece ginger, peeled, finely chopped, and cook, stirring occasionally, until softened, about 5 minutes.
Add ¼ cup drained fermented soy beans, coarsely chopped, and 2 Tbsp. sugar to pan and cook, stirring occasionally, until sugar is dissolved. Add 2 Tbsp. Shaoxing wine (Chinese rice wine) and cook until reduced by half, about 3 minutes. Add 2 cups low-sodium chicken broth and ½ cup dark soy sauce and bring to a boil.
Stir 2 Tbsp. cornstarch and 2 Tbsp. cool water in a small bowl until cornstarch is dissolved. Add to boiling soy bean mixture and cook until sauce lightly coats a spoon, about 2 minutes. Remove from heat and stir in 2 tsp. toasted sesame oil. Transfer ⅓ cup black bean garlic sauce to a small bowl, then transfer remaining sauce to a heatproof airtight container and let cool.
Pour water into a large saucepan to come 1"" up sides; bring to a boil. Turn out one 16-oz. package silken tofu into a shallow heatproof bowl small enough to fit inside a bamboo steamer and slice ½"" thick. Set bowl inside steamer. Cover; set over pan. Steam tofu until warmed through, 6–8 minutes. (Alternatively, invert into a microwave-safe bowl and microwave on high about 3 minutes.)
Meanwhile, heat remaining 2 Tbsp. vegetable oil in a medium skillet over medium. Cook 4 oz. ground beef, stirring often, until browned and cooked through, about 5 minutes. Add 1 Tbsp. hoisin sauce and ⅓ cup reserved black bean garlic sauce and bring to a boil, stirring constantly, about 30 seconds; remove sauce from heat.
Scoop out excess liquid from bowl with tofu. Spoon sauce over tofu and top with thinly sliced scallions and cilantro leaves with tender stems. Serve with steamed white rice. Do Ahead: Black bean garlic sauce (without beef and hoisin sauce) can be made 2 weeks ahead. Cover and chill.",en,True,"[""Chinese"", ""Fusion""]",False,False,
Mar i Muntanya,"['½ cup raw almonds', '5 garlic cloves, 4 coarsely chopped, 1 finely grated', '1¼ cups panko, divided', '5 Tbsp. extra-virgin olive oil, divided', '1 large egg', '1 lb. ground beef', '2 tsp. dried oregano', '3 tsp. Diamond Crystal or 1½ tsp. Morton kosher salt, divided, plus more', 'Freshly ground pepper', '1 medium onion, finely chopped', '1 bay leaf', '1 Tbsp. thyme leaves', '1 28-oz. can crushed tomatoes', '3 cups low-sodium chicken broth', '1½ lb. shrimp, peeled and deveined, tails left on if desired, patted dry', '2 oz. dark chocolate, coarsely chopped', 'Chopped parsley (for serving)']","[{""ingredient"": ""\u00bd cup raw almonds"", ""heat_processed"": true}, {""ingredient"": ""4 garlic cloves, coarsely chopped"", ""heat_processed"": true}, {""ingredient"": ""\u00bd cup panko"", ""heat_processed"": true}, {""ingredient"": ""2 Tbsp. extra-virgin olive oil"", ""heat_processed"": true}, {""ingredient"": ""1 large egg"", ""heat_processed"": false}, {""ingredient"": ""1 lb. ground beef"", ""heat_processed"": false}, {""ingredient"": ""2 tsp. dried oregano"", ""heat_processed"": false}, {""ingredient"": ""3 tsp. Diamond Crystal or 1\u00bd tsp. Morton kosher salt"", ""heat_processed"": false}, {""ingredient"": ""1 medium onion, finely chopped"", ""heat_processed"": false}, {""ingredient"": ""1 bay leaf"", ""heat_processed"": false}, {""ingredient"": ""1 Tbsp. thyme leaves"", ""heat_processed"": false}, {""ingredient"": ""1 28-oz. can crushed tomatoes"", ""heat_processed"": false}, {""ingredient"": ""3 cups low-sodium chicken broth"", ""heat_processed"": false}, {""ingredient"": ""1\u00bd lb. shrimp, peeled and deveined"", ""heat_processed"": false}, {""ingredient"": ""2 oz. dark chocolate, coarsely chopped"", ""heat_processed"": false}, {""ingredient"": ""Chopped parsley (for serving)"", ""heat_processed"": false}]","Heat ½ cup raw almonds, 4 garlic cloves, coarsely chopped, ½ cup panko, and 2 Tbsp. extra-virgin olive oil in a medium heavy pot over medium-high, stirring often, until almonds and panko are toasted and garlic is fragrant, about 5 minutes. Transfer to a food processor and process to a fine meal, about 1 minute; set almond mixture aside. Wipe out pot and reserve.
Whisk 1 large egg, 1 garlic clove, finely grated, 1 Tbsp. extra-virgin olive oil, and 2 Tbsp. water in a medium bowl. Mix in remaining ¾ cup panko. Let sit 5 minutes. Add 1 lb. ground beef, 2 tsp. dried oregano, and 1 tsp. Diamond Crystal or ½ tsp. Morton kosher salt; season with freshly ground pepper. Using your hands, gently but thoroughly incorporate. Working one at a time, scoop out golf-ball-size pieces of mixture and roll into 1½""-diameter balls (you should have about 16 total).
Heat remaining 2 Tbsp. extra-virgin olive oil in reserved pot over medium-high. Cook meatballs in a single layer, turning halfway through with tongs, until well browned on two sides, about 5 minutes. Transfer to a plate.
Add 1 medium onion, finely chopped, and 1 tsp. Diamond Crystal or ½ tsp. Morton kosher salt to fat in pot. Cook, stirring often and reducing heat if needed, until softened slightly, about 3 minutes. Add 1 bay leaf and 1 Tbsp. thyme leaves; season with pepper. Cook, stirring occasionally, 1 minute. Add one 28-oz. can crushed tomatoes, 3 cups low-sodium chicken broth, and 1 tsp. Diamond Crystal or ½ tsp. Morton kosher salt. Increase heat to high; bring to a simmer. Cover pot, reduce heat to medium-low, and cook until sauce is slightly reduced, 8–12 minutes.
Season 1½ lb. shrimp, peeled and deveined, tails left on if desired, patted dry, with salt. Stir reserved almond mixture into sauce; add meatballs. Cover and cook 5 minutes. Stir in shrimp; re-cover pot and remove from heat. Let sit until shrimp are cooked through, about 3 minutes. Add 2 oz. dark chocolate, coarsely chopped, and stir until melted. Divide among bowls; top with chopped parsley.",en,True,"[""Italian"", ""American"", ""Mediterranean""]",False,False,
Sake-Grapefruit Fizz,"['¼ cup sugar', '3 oz. chilled gin', '2 oz. fresh grapefruit juice', '1 oz. fresh lemon juice', 'Kosher salt', '12 oz. chilled sparkling sake, divided', 'Chilled sparkling water (for serving)', '6 grapefruit twists']","[{""ingredient"": ""sugar"", ""heat_processed"": true}, {""ingredient"": ""water"", ""heat_processed"": true}, {""ingredient"": ""gin"", ""heat_processed"": false}, {""ingredient"": ""grapefruit juice"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""sparkling sake"", ""heat_processed"": false}, {""ingredient"": ""sparkling water"", ""heat_processed"": false}]","Heat ¼ cup sugar and ¼ cup water in a small saucepan over medium, stirring constantly, until sugar is dissolved, about 1 minute. Let simple syrup cool.
Vigorously stir 3 oz. chilled gin, 2 oz. fresh grapefruit juice, 1 oz. fresh lemon juice, simple syrup, and a large pinch of kosher salt in a tall glass to combine. Divide among 6 ice-filled rocks glasses and pour 2 oz. chilled sparkling sake into each. Top off with chilled sparkling water and garnish each cocktail with a 1 grapefruit twist. Do Ahead: Simple syrup can be made 1 month ahead. Transfer to an airtight container; cover and chill.",en,True,"[""Cocktail"", ""Japanese"", ""Fusion""]",True,True,
