title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Artichoke and Fava Bean Tagine,"['1 tablespoon olive oil', '1/2 cup onion (chopped)', '1 clove garlic (chopped)', '1 teaspoon ginger (grated)', '1 cup artichoke hearts (quartered)', '1 cup fava beans', '1/4 cup green olives', '1/2 preserved lemon (pith removed and chopped)', '1/2 cup raisins', '1 teaspoon ground cumin', '1/2 teaspoon cinnamon', '1/2 teaspoon turmeric', '1 tablespoon harissa', '1 tablespoon honey', '1/2 cup vegetable broth', 'salt and pepper to taste', '1/4 cup parsley (chopped)', '1/4 cup mint (chopped)', '1/4 cup almonds (toasted and chopped)']","[{""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ginger"", ""heat_processed"": true}, {""ingredient"": ""artichoke hearts"", ""heat_processed"": true}, {""ingredient"": ""fava beans"", ""heat_processed"": true}, {""ingredient"": ""green olives"", ""heat_processed"": true}, {""ingredient"": ""preserved lemon"", ""heat_processed"": true}, {""ingredient"": ""raisins"", ""heat_processed"": true}, {""ingredient"": ""ground cumin"", ""heat_processed"": true}, {""ingredient"": ""cinnam00"", ""heat_processed"": true}, {""ingredient"": ""turmeric"", ""heat_processed"": true}, {""ingredient"": ""harissa"", ""heat_processed"": true}, {""ingredient"": ""honey"", ""heat_processed"": true}, {""ingredient"": ""vegetable broth"", ""heat_processed"": true}, {""ingredient"": ""parsley"", ""heat_processed"": true}, {""ingredient"": ""mint"", ""heat_processed"": true}, {""ingredient"": ""almonds"", ""heat_processed"": true}]","Heat the oil in a pan.
Add the onion and saute until tender, about 5-7 minutes.
Add the garlic and ginger and saute until fragrant, about 1 minute.
Add the artichoke hearts, fava beans, olives, preserved lemon, raisins, cumin, cinnamon, turmeric, harissa, honey and vegetable broth and bring to a boil.
Reduce the heat, cover and simmer until the vegetables are tender, about 10-20 minutes.
Remove from heat and stir in the parley and mint and garnish with chopped almonds.",en,True,"[""Mediterranean"", ""Middle Eastern"", ""North African""]",False,False,
Artichoke and Green Olive Tapenade with Asiago,"['1 (14 ounce) can artichoke hearts, coarsely chopped', '1/2 cup green olives, coarsely chopped', '1/4 cup asiago, grated', '2 cloves garlic, coarsely chopped', '2 teaspoons capers, coarsely chopped', '2 tablespoons olive oil', '1 tablespoon lemon juice', 'salt and pepper to taste']","[{""ingredient"": ""1 (14 ounce) can artichoke hearts, coarsely chopped"", ""heat_processed"": true}, {""ingredient"": ""1/2 cup green olives, coarsely chopped"", ""heat_processed"": true}, {""ingredient"": ""2 cloves garlic, coarsely chopped"", ""heat_processed"": true}, {""ingredient"": ""2 teaspoons capers, coarsely chopped"", ""heat_processed"": true}, {""ingredient"": ""2 tablespoons olive oil"", ""heat_processed"": true}, {""ingredient"": ""1 tablespoon lemon juice"", ""heat_processed"": true}, {""ingredient"": ""salt and pepper to taste"", ""heat_processed"": false}]",Pulse every thing in a food processor until it reaches the desired consistency. (I like to leave it a bit on the chunky side.),en,False,"[""Mediterranean"", ""Italian"", ""Fusion""]",False,False,
Artichoke and Spinach Frittata,"['1 tablespoon olive oil', '1 small onion (diced)', '2 cloves garlic (chopped)', '1 (10 ounce) package fresh spinach (roughly chopped, or frozen that is thawed and squeezed of excess liquid)', '2 cups artichoke hearts (quartered)', '6 eggs', '1/4 cup Greek yogurt', 'salt and pepper to taste', '2 tablespoons dill (chopped)', '1/2 cup feta (crumbled)']","[{""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""spinach"", ""heat_processed"": true}, {""ingredient"": ""artichoke hearts"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""Greek yogurt"", ""heat_processed"": false}, {""ingredient"": ""dill"", ""heat_processed"": false}, {""ingredient"": ""feta"", ""heat_processed"": false}]","Heat the oil in a pan.
Add the onion and saute until tender, about 5-7 minutes.
Add the garlic and saute until fragrant, about 1 minute.
Add the spinach and cook until it wilts.
Mix the artichokes, eggs, yogurt, salt, pepper, dill, spinach and feta in a bowl.
Pour the egg mixture into the pan and cook until the eggs are almost set, about 10-15 minutes.
Transfer the pan into a preheated 400F/200C oven and let the eggs finish cooking, about 10-15 minutes.",en,True,"[""Mediterranean"", ""Greek"", ""European""]",False,False,
Artichoke Bread,"['1 (14 ounce) can artichoke hearts, drained and chopped', '2 green onions, sliced', '2 cloves garlic, chopped', '4 ounces cream cheese, room temperature', '1/4 cup mayonnaise', '1/2 cup sour cream', '1/2 cup mozzarella cheese, shredded', '1/4 cup parmigiano reggiano (parmesan cheese), grated', '1 loaf Italian bread, sliced in half lengthwise (gluten-free for gluten-free)']","[{""ingredient"": ""artichoke hearts"", ""heat_processed"": true}, {""ingredient"": ""green onions"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""cream cheese"", ""heat_processed"": true}, {""ingredient"": ""mayonnaise"", ""heat_processed"": true}, {""ingredient"": ""sour cream"", ""heat_processed"": true}, {""ingredient"": ""mozzarella cheese"", ""heat_processed"": true}, {""ingredient"": ""parmigiano reggiano (parmesan cheese)"", ""heat_processed"": true}, {""ingredient"": ""Italian bread"", ""heat_processed"": true}]","Mix the artichoke hearts, green onions, garlic, cream cheese, mayonnaise, sour cream, mozzarella and parmesan reserving some of the cheeses.
Hollow 1/2 an inch out of the center of both halves of the bread.
Spread the mixture into the holes in the bread slices and top with the reserved cheese.
Bake in a preheated 350F/180C oven,covered in foil, for 20 minutes.
Remove the foil and continue to bake until the cheese is melted and golden brown.",en,True,"[""Italian"", ""American"", ""Fusion""]",False,False,
Asiago Cauliflower and Quinoa Chowder,"['2 tablespoons butter or olive oil', '1 onion, diced', '2 carrots, diced', '2 stalks celery, diced', '2 cloves garlic, chopped', '1 teaspoon thyme, chopped', '1/4 cup flour', '4 cups vegetable broth or chicken broth', '1 head cauliflower, cut into bite sized pieces', '1/2 cup quinoa', '1 (14 ounce) can chickpeas, drained', '2 bay leaves', '1 cup cream or milk', '1/2 cup asiago, grated', 'salt, pepper and cayenne to taste']","[{""ingredient"": ""butter or olive oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""carrots"", ""heat_processed"": true}, {""ingredient"": ""celery"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""flour"", ""heat_processed"": true}, {""ingredient"": ""vegetable broth or chicken broth"", ""heat_processed"": true}, {""ingredient"": ""cauliflower"", ""heat_processed"": true}, {""ingredient"": ""quinoa"", ""heat_processed"": true}, {""ingredient"": ""chickpeas"", ""heat_processed"": true}, {""ingredient"": ""cream or milk"", ""heat_processed"": true}, {""ingredient"": ""asiago"", ""heat_processed"": true}]","Melt the butter in a large sauce pan over medium-high heat, add the onions, carrots and celery and cook until tender, about 8-10 minutes.
Mix in the garlic, thyme and flour and cook until the flour is lightly browned, about 2-3 minutes.
Slowly stir in the broth, deglazing the pan as you go, add the cauliflower, quinoa, chickpeas and bay leaves, bring to a boil, reduce the heat and simmer until the cauliflower is tender and the quinoa is cooked, about 10-15 minutes.
Add the cream and asiago, cook until the cheese has melted, season with salt, pepper and cayenne to taste, remove the bay leaves, remove from the heat and enjoy.",en,True,"[""Italian"", ""Mediterranean"", ""American""]",False,False,
Asiago Roasted Garlic Cauliflower Soup,"['1 head cauliflower, cut into florets', '1 tablespoon oil', 'salt and pepper to taste', '2-4 heads garlic', '2 teaspoons oil', '1 tablespoon oil', '1 onion, diced', '2 teaspoons thyme, chopped (or 1 teaspoon dried thyme)', '4 cups vegetable broth or chicken broth', '1 tablespoon white miso paste (optional)', '1/2 cup asiago, grated', '1 tablespoon lemon juice', '1 tablespoon quinoa (raw)', '2 tablespoons panko breadcrumbs', '1/2 tablespoon white sesame seeds', '1/2 tablespoon black sesame seeds', '1/2 tablespoon chia seeds', '1/4 cup asiago, grated', 'salt and pepper to taste', '2 teaspoons lemon zest', '2 tablespoons parsley, chopped']","[{""ingredient"": ""cauliflower"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""vegetable broth"", ""heat_processed"": false}, {""ingredient"": ""white miso paste"", ""heat_processed"": false}, {""ingredient"": ""asiago cheese"", ""heat_processed"": false}, {""ingredient"": ""lemon juice"", ""heat_processed"": false}, {""ingredient"": ""quinoa"", ""heat_processed"": true}, {""ingredient"": ""panko breadcrumbs"", ""heat_processed"": false}, {""ingredient"": ""white sesame seeds"", ""heat_processed"": false}, {""ingredient"": ""black sesame seeds"", ""heat_processed"": false}, {""ingredient"": ""chia seeds"", ""heat_processed"": false}, {""ingredient"": ""parsley"", ""heat_processed"": false}]","Toss the cauliflower in the oil, salt and pepper and arrange in a single layer on a baking sheet.
Cut the top 1/4 off the heads of garlic, drizzle the oil on top, wrap in foil and place on the baking sheet along with the cauliflower.
Roast in a preheated 425F/220C oven until the cauliflower is tender and lightly golden brown to a little charred, about 20-30 minutes, mixing the cauliflower half way through.
Heat the oil in a large sauce pan over medium-high heat, add the onion and cook until tender, about 3-5 minutes.
Add the thyme and cook until fragrant, about a minute.
Add the broth, roasted cauliflower and garlic, squeezed from the skins, bring to a boil, reduce the heat and simmer for 10 minutes before pureeing with a stick blender, in a blender or in a food processor.
Mix in the miso and asiago and heat until the cheese melts into the soup, about a minute, before adding the lemon juice.
Heat the quinoa in a pan over medium heat until the quinoa starts popping, and then slows down until there is more than a second between pops, mixing continuously to prevent burning.
Mix in the breadcrumbs, seeds, and asiago, add and toast for a minute or two, mixing.
Mix in the lemon zest and parsley before serving as garnish on the soup.",en,True,"[""Italian"", ""Mediterranean"", ""Fusion""]",False,False,
Asiago Roasted Mushroom Mashed Cauliflower,"['1 medium head cauliflower, cut into small florets', '1 pound mushrooms, halved', '1 tablespoon oil', 'salt and peppet to taste', '2 tablespoons butter', '1 tablespoon white miso paste (optional)', 'milk or cream to taste', '1 cup asiago, grated']","[{""ingredient"": ""1 medium head cauliflower, cut into small florets"", ""heat_processed"": true}, {""ingredient"": ""1 pound mushrooms, halved"", ""heat_processed"": true}, {""ingredient"": ""1 tablespoon oil"", ""heat_processed"": true}, {""ingredient"": ""2 tablespoons butter"", ""heat_processed"": true}, {""ingredient"": ""1 tablespoon white miso paste"", ""heat_processed"": true}, {""ingredient"": ""milk or cream"", ""heat_processed"": true}]","Toss the cauliflower and mushrooms in the oil, salt and pepper, arrange in a single layer on a baking sheet and roast in a preheated 400F/200C oven until lightly golden brown, about 20-30 minutes, mixing half way through.
Puree everything in a food processor until smooth adding enough milk to get to the desire consistency!",en,True,"[""Italian"", ""French"", ""Contemporary""]",False,True,
Asiago Roasted Onions,"['4 large yellow onions, peeled and sliced into 1/4 inch slices', 'olive oil', '1/2 teaspoon thyme, chopped', 'salt and pepper to taste', '1 cup of heavy cream', '2 teaspoons dijon mustard', '1/2 cup of asiago cheese, grated']","[{""ingredient"": ""yellow onions"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": true}, {""ingredient"": ""pepper"", ""heat_processed"": true}, {""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""dijon mustard"", ""heat_processed"": true}, {""ingredient"": ""asiago cheese"", ""heat_processed"": true}]","Place the slices of onion in a single layer on the bottom of a greased baking dish, drizzle with oil and season with thyme, salt and pepper before roasting in a preheated 450F/230C oven for 20 minutes.
Meanwhile, heat the heavy cream in a small sauce pan until it starts to simmer, mix in the mustard and half of the cheese, let the cheese melt pour it over the onions before sprinkling on the remaining cheese.
Cover in foil and bake for 20 minutes. (The onions will be tender, the cheese melted and the sides bubbling when it is done.)",en,True,"[""Italian"", ""French"", ""American""]",False,False,
Asparagus Amandine,"['1 tablespoon butter', '1 pound asparagus trimmed', 'salt and pepper to taste', '1 tablespoon butter', '2 tablespoons lemon juice (~1/2 lemon)', '1/4 cup almond slices or slivers, toasted', '1 tablespoon parsley', 'salt and pepper to taste']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""lemon juice"", ""heat_processed"": true}, {""ingredient"": ""almond slices"", ""heat_processed"": true}]","Heat the butter in a pan over medium heat until it is bubbling, add the asparagus, cook until cooked, about 2-3 minutes and set aside.
Add the butter to the pan and cook until it browns, about 2-3 minutes.
Add the almonds and cook until lightly toasted, about 2-3 minutes.
Add the lemon juice and parsley, season with salt and pepper and remove from heat.
Serve the asparagus covered in the sauce.",en,True,"[""French"", ""Mediterranean"", ""Contemporary""]",False,False,
Asparagus and Aburage Miso Soup,"['1 cup dashi', '1 piece aburage (sliced thinly)', '4 stalks of asparagus (cut into 1 inch pieces)', '1 tablespoon miso (gluten free for gluten free)', '1 green onion (chopped)']","[{""ingredient"": ""dashi"", ""heat_processed"": true}, {""ingredient"": ""aburage"", ""heat_processed"": true}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""miso"", ""heat_processed"": false}, {""ingredient"": ""green onion"", ""heat_processed"": false}]","Boil dashi, aburage and asparagus in a small sauce pan until the asparagus is cooked.
Remove from heat.
Dissolve the miso with some of the heated dashi in a separate bowl. (We do not want to boil the miso as it will not taste as good.)
Add the miso back to the soup.
Pour the soup into a bowl and top with green onion.",en,True,"[""Japanese"", ""Japanese"", ""Japanese""]",False,False,
Asparagus and Artichoke Breakfast Casserole,"['10 eggs', '1 cup cottage cheese (or ricotta)', 'salt and pepper to taste', '1 pound asparagus, trimmed and cut into bit sized pieces', '1 (14 ounce) can artichoke hearts, coarsely chopped', '1/4 cup parmigiano reggiano (parmesan), grated', '4 ounces cream cheese, cubed']","[{""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""cottage cheese (or ricotta)"", ""heat_processed"": true}, {""ingredient"": ""salt and pepper"", ""heat_processed"": false}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""artichoke hearts"", ""heat_processed"": true}, {""ingredient"": ""parmigiano reggiano (parmesan)"", ""heat_processed"": true}, {""ingredient"": ""cream cheese"", ""heat_processed"": true}]","Mix everything and place in a greased 9×9 inch baking pan and bake in a preheated 375F/190C oven until the eggs have set and the top is a light golden brown, about 20-25 minutes.",en,True,"[""Italian"", ""American"", ""Fusion""]",False,False,
Asparagus and Baby Artichoke Quinoa Salad,"['8 baby artichokes', '1 tablespoon olive oil', '1 cup quinoa', '2 cups vegetable broth (or water)', '1/2 cup asparagus and ramp pesto or asparagus pesto or pesto', '1/2 pound asparagus (trimmed, cut into 1 inch pieces and blanched)', '1 cup chickpeas (drained and rinsed)', '1/4 cup feta (crumbled)', '1 splash lemon juice']","[{""ingredient"": ""8 baby artichokes"", ""heat_processed"": true}, {""ingredient"": ""1 tablespoon olive oil"", ""heat_processed"": true}, {""ingredient"": ""1 cup quinoa"", ""heat_processed"": true}, {""ingredient"": ""2 cups vegetable broth (or water)"", ""heat_processed"": false}, {""ingredient"": ""1/2 cup asparagus and ramp pesto or asparagus pesto or pesto"", ""heat_processed"": false}, {""ingredient"": ""1/2 pound asparagus (trimmed, cut into 1 inch pieces and blanched)"", ""heat_processed"": true}, {""ingredient"": ""1 cup chickpeas (drained and rinsed)"", ""heat_processed"": false}, {""ingredient"": ""1/4 cup feta (crumbled)"", ""heat_processed"": false}, {""ingredient"": ""1 splash lemon juice"", ""heat_processed"": false}]","Peel the leaves from the artichokes until you get to the paler tender inner leaves. Cut the top third off and discard and cut the artichoke in half.
Heat the oil in a pan.
Add the artichoke hearts and saute until tender, about 6-8 minutes.
Add the quinoa and broth, bring to a boil, reduce the heat and simmer, covered, until the quinoa is tender, about 15-20 minutes.
Mix everything and serve",en,True,"[""Mediterranean"", ""Contemporary"", ""Fusion""]",False,False,
Asparagus and Cashew Chicken Stir-fry,"['1 pound chicken breast (cut into bite sized pieces)', '1 teaspoon garlic (grated)', '1 teaspoon ginger (grated)', '1 tablespoon soy sauce', '1 tablespoon Shao Xing Chinese cooking wine (or cooking sherry)', '1 teaspoon of the cornstarch', '1 tablespoon oil', '1 tablespoon oil', '1 pound asparagus (cleaned, trimmed and cut into bite sized pieces)', '2 green onions (sliced)', '1 teaspoon garlic (grated)', '1 teaspoon ginger (grated)', '1/4 teaspoon red pepper flakes', '1/2 cup chicken stock', '1 tablespoon cornstarch', '1 tablespoon soy sauce', '1 teaspoon sesame oil', '1 handful cashews (toasted)']","[{""ingredient"": ""chicken breast"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""ginger"", ""heat_processed"": true}, {""ingredient"": ""soy sauce"", ""heat_processed"": false}, {""ingredient"": ""Shao Xing Chinese cooking wine"", ""heat_processed"": false}, {""ingredient"": ""cornstarch"", ""heat_processed"": false}, {""ingredient"": ""oil"", ""heat_processed"": true}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""green onions"", ""heat_processed"": false}, {""ingredient"": ""red pepper flakes"", ""heat_processed"": false}, {""ingredient"": ""chicken stock"", ""heat_processed"": false}, {""ingredient"": ""cornstarch"", ""heat_processed"": false}, {""ingredient"": ""soy sauce"", ""heat_processed"": false}, {""ingredient"": ""sesame oil"", ""heat_processed"": false}, {""ingredient"": ""cashews"", ""heat_processed"": false}]","Marinate the chicken in the garlic, ginger, soy sauce, Shao Xing and corn starch at room temperature for 15 minutes.
Heat the oil in a pan.
Add the chicken and saute until just cooked, about 3 minutes and set aside.
Heat the oil in a pan.
Add the asparagus, the white parts of the green onions, garlic, ginger and red pepper flakes and saute for 3 minutes.
Mix the corn starch into the stock and add it to the asparagus along with the soy sauce.
Add the chicken and simmer until the sauce thickens, a few minutes.
Remove from heat ad mix in the sesame oil.
Serve over brown rice and garnish with cashews and the green parts of the green onions.",en,True,"[""Chinese"", ""American"", ""Fusion""]",False,False,
Asparagus and Chicken Casserole,"['2 tablespoons butter (or oil)', '1 pound boneless and skinless chicken breasts or thighs, cut into bite sized pieces', '2 tablespoons butter (or oil)', '1 small onion, diced', '8 ounces mushrooms, sliced', '2 cloves garlic, chopped', '1/2 teaspoon thyme, chopped (or 1/4 teaspoon dried thyme)', '2 tablespoons all-purpose flour (gluten-free for gluten-free)', '1 cup chicken broth (or vegetable broth or milk)', '1/2 cup heavy/whipping cream', '1/2 cup mayonnaise (or sour cream) (optional)', '1 cup gruyere cheese (or swiss or cheddar), shredded', 'salt and pepper to taste', '2 pounds asparagus, trimmed and cut into bite sized pieces', '2 tablespoons butter', '1/2 cup panko bread crumbs (gluten-free for gluten-free)', '1/3 cup french fried onions']","[{""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""chicken"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""mushrooms"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""flour"", ""heat_processed"": true}, {""ingredient"": ""chicken broth"", ""heat_processed"": false}, {""ingredient"": ""heavy/whipping cream"", ""heat_processed"": false}, {""ingredient"": ""mayonnaise"", ""heat_processed"": false}, {""ingredient"": ""gruyere cheese"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""pepper"", ""heat_processed"": false}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""panko bread crumbs"", ""heat_processed"": false}, {""ingredient"": ""french fried onions"", ""heat_processed"": false}]","Melt the butter in a pan over medium heat, add the chicken and cook until lightly golden brown, about 10 minutes, before setting aside.
Melt the butter in the same pan, add the onion and mushrooms and cook until the onions are tender and the mushrooms have released their liquids, about 10 minutes.
Add the garlic and thyme, sprinkle in the flour and cook for 1 minute.
Add the broth and cream and cook until the sauce thickens, about 3-5 minutes, before turning off the heat.
Mix chicken into the sauce along with the mayonnaise and cheese before seasoning with salt and pepper to taste.
Mix in the asparagus and place into a large baking pan.
Melt the butter in a pan over medium heat before adding the breadcrumbs and mixing well.
Sprinkle the breadcrumbs and french fried onions over the top of the casserole.
Bake in a preheated 400F/200C oven until the sides are bubbling and the top is golden brown, about 15-20 minutes.",en,True,"[""Italian"", ""American"", ""French""]",False,False,
Asparagus and Double Smoked Bacon Popover,"['1 pound asparagus, trimmed and cut into 1 inch pieces', '4 slices bacon, cut into 1 inch pieces', '1 leek, thinly sliced', '1 tablespoon butter', '1/2 cup milk, warm', '3 large eggs, room temperature', '1/2 cup flour', 'salt and pepper to taste', '1 cup gruyere, shredded']","[{""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""leek"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""milk"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""flour"", ""heat_processed"": true}, {""ingredient"": ""gruyere"", ""heat_processed"": true}]","Bring a pan with 1 inch of water to a boil, add the asparagus and cook until it turns bright green.
Rinse the asparagus under cold water and pat dry.
Cook the bacon in a cast iron skillet over medium heat, and set aside on paper towels to drain reserving the grease in the pan.
Add the leeks to the pan, saute until tender, about 2-4 minutes, set aside and turn off the heat.
Add the butter to the skillet and let it melt.
Mix the milk, eggs, flour, salt and pepper and pour it into the pan.
Sprinkle the asparagus, bacon, leeks and the cheese over the batter in the pan.
Transfer the pan to a preheated 425F/220C oven and bake until puffed and golden brown, about 15-20 minutes.",en,True,"[""French"", ""American"", ""European""]",False,False,
Asparagus and Feta Fritters,"['1 pound asparagus, trimmed', '2 tablespoons dill, chopped', '2 tablespoons parsley, chopped', '2 green onions, chopped', '1/2 cup feta, crumbled', '1 egg', 'salt and pepper to taste', '1/2 cup flour (I like to use whole wheat)', '2 tablespoons oil']","[{""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""dill"", ""heat_processed"": false}, {""ingredient"": ""parsley"", ""heat_processed"": false}, {""ingredient"": ""green onions"", ""heat_processed"": false}, {""ingredient"": ""feta"", ""heat_processed"": false}, {""ingredient"": ""egg"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""pepper"", ""heat_processed"": false}, {""ingredient"": ""flour"", ""heat_processed"": false}, {""ingredient"": ""oil"", ""heat_processed"": true}]","Grate or process the asparagus in a food processor.
Mix the asparagus, herbs, green onions, feta, flour, egg, salt and pepper and enough flour that the mixture will hold together.
Heat the oil in a pan.
Spoon the asparagus mixture into the pan and cook until golden brown on both sides, about 4 minutes per side.",en,True,"[""Mediterranean"", ""Greek"", ""European""]",False,True,
Asparagus and Gruyere Tart,"['1 sheet puff pastry (thawed according to the packages directions)', '2 tablespoons honey dijon mustard', '2 cups gruyere (grated)', '1 pound asparagus (cleaned and trimmed)', 'salt and pepper to taste', '1 tablespoon olive oil']","[{""ingredient"": ""sheet puff pastry"", ""heat_processed"": true}, {""ingredient"": ""honey dijon mustard"", ""heat_processed"": true}, {""ingredient"": ""gruyere (grated)"", ""heat_processed"": true}, {""ingredient"": ""asparagus (cleaned and trimmed)"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}]","Roll the puff pastry out to a 16×10 inch rectangle.
Score a line around the puff pastry 1 inch from the edge.
Brush the mustard around the inside of the cut.
Sprinkle the cheese over the mustard.
Arrange the asparagus in a single layer over the cheese.
Season with salt and pepper.
Brush the outside inch of the pastry with the oil.
Bake in a preheated 400F/200C oven until the asparagus is tender and the pastry is golden brown, about 15-25 minutes.",en,True,"[""French"", ""Contemporary European"", ""Fusion""]",False,True,
Asparagus and Lemon and Basil Ricotta Stuffed Salmon Rolls with Lemon Sauce,"['4 (5 ounce) salmon fillets, skins removed', 'salt and pepper to taste', '1 (12 ounce) container ricotta', '1/2 cup parmigiano reggiano (parmesan), grated', '2 tablespoons basil, chopped', '2 teaspoons lemon zest', 'salt and pepper to taste', '1/2 pound asparagus, trimmed', '1 tablespoon butter', '1/2 cup chicken broth', '2 tablespoons lemon juice', '2 teaspoons cornstarch', '1 cup asparagus, blanched', '1/2 cup basil', '1 clove garlic', '2 tablespoons pine nuts, toasted', '4 tablespoons parmigiano reggiano (parmesan), grated', '3 tablespoons olive oil', '1/2 lemon, zest and juice', 'salt and pepper to taste']","[{""ingredient"": ""salmon fillets"", ""heat_processed"": true}, {""ingredient"": ""ricotta"", ""heat_processed"": true}, {""ingredient"": ""parmigiano reggiano"", ""heat_processed"": true}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""butter"", ""heat_processed"": true}, {""ingredient"": ""chicken broth"", ""heat_processed"": true}, {""ingredient"": ""lemon juice"", ""heat_processed"": true}, {""ingredient"": ""cornstarch"", ""heat_processed"": true}, {""ingredient"": ""pine nuts"", ""heat_processed"": true}, {""ingredient"": ""olive oil"", ""heat_processed"": true}]","Season the salmon fillets with salt and pepper to taste, lay them down with the skin side up, top with the mixture of the ricotta, parmesan, basil, lemon zest, salt and pepper, several spears of asparagus and roll them up before placing them on a greased baking sheet with the seam side down.
Bake in a preheated 425F/220C oven until the salmon is just cooked, about 15-20 minutes.
Meanwhile, melt the butter in a small sauce pan over medium heat, add the mixture of the broth, lemon juice and corn starch and heat until it thickens, about 3-5 minutes.
Serve the salmon rolls topped with the lemon sauce and optionally garnish with more basil and lemon zest.
Puree everything in a food processor.",en,True,"[""Italian"", ""Mediterranean"", ""Seafood""]",False,False,
"Asparagus and Mushroom Galette with Bacon, Goat Cheese and Balsamic Reduction","['1 tablespoon oil', '1 onion, sliced', '8 ounces mushrooms, sliced', '2 cloves garlic, chopped', '1 teaspoon thyme, chopped', 'salt and pepper to taste', '4 slices bacon', '1 pie crust, rolled out', '1 pound asparagus, trimmed and cut into bite sized pieces', '4 ounces goat cheese, crumbled', '1 egg yolk', '1 teaspoon water', '1/4 cup balsamic vinegar', '2 teaspoons brown sugar']","[{""ingredient"": ""oil"", ""heat_processed"": true}, {""ingredient"": ""onion"", ""heat_processed"": true}, {""ingredient"": ""mushrooms"", ""heat_processed"": true}, {""ingredient"": ""garlic"", ""heat_processed"": true}, {""ingredient"": ""thyme"", ""heat_processed"": true}, {""ingredient"": ""bacon"", ""heat_processed"": true}, {""ingredient"": ""asparagus"", ""heat_processed"": true}, {""ingredient"": ""goat cheese"", ""heat_processed"": false}, {""ingredient"": ""egg yolk"", ""heat_processed"": false}, {""ingredient"": ""balsamic vinegar"", ""heat_processed"": false}, {""ingredient"": ""brown sugar"", ""heat_processed"": false}]","Heat the oil in a pan over medium-high heat, add the onion and mushrooms and cook until the mushrooms have released their liquids and the liquid has evaporated, about 10 minutes, before adding the garlic and thyme, cooking until fragrant, about a minute, and seasoning with salt and pepper to taste.
Meanwhile cook the bacon and set aside on paper towels to drain and cool before crumbling.
Place pie crust on a baking sheet, top with the asparagus, mushrooms, bacon and goat cheese leaving a 1 1/2 inch border before folding the border up and brushing the mixture of the egg yolk and water on the top of the exposed crust.
Bake in a preheated 400F/200C oven until lightly golden brown and crispy, about 20 minutes.
Meanwhile simmer the balsamic vinegar and brown sugar until it reduces by half and drizzle on the galette when it is done baking.",en,True,"[""French"", ""American"", ""Italian""]",False,False,
