title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian,processing_error
Classic Scones,"['3 cups (381 grams) all-purpose flour, (measured correctly)', '1/3 cup (66 grams) granulated sugar', '1 teaspoon fine sea salt', '1 tablespoon baking powder', '1/2 teaspoon baking soda', '1 1/2 sticks (170 grams) unsalted butter, (cold and cubed)', '1 cup (237 grams) buttermilk', '2 large eggs, (divided)', '1 teaspoon vanilla extract', 'Coarse sugar, (for topping)']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""buttermilk"", ""heat_processed"": true}, {""ingredient"": ""large eggs"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": true}, {""ingredient"": ""coarse sugar"", ""heat_processed"": true}]","Adjust the oven rack to the center position and preheat to 400°F. Line two baking pans with parchment paper.
In a large bowl, combine the flour, sugar, salt, baking powder and baking soda.
Add the butter and cut with a pastry cutter or a fork until the butter is the size of large peas.
In a separate bowl, whisk together the buttermilk, 1 egg, and vanilla extract.
Make a well in the middle and add the liquid mixture. Mix until just combined. Don't over mix. If adding in dried fruit, nuts, chocolate, or other flavorings, do so now.
Transfer the dough to a floured surface. *Optional Step: See Recipe Notes for lamination instructions.
Divide into 2 equal parts. Lightly knead each into 3/4-inch thick, 6-inch diameter rounds. Cut each round into 8 wedges and place on your prepared baking pans. Space them out about 2 inches apart.
Make Ahead: At this point, the unbaked scones can be covered and refrigerated overnight, or placed inside an airtight container and frozen for up to 1 month. If baking from frozen, add about 2 minutes to the baking time.
In a small bowl, combine the remaining egg with 1 teaspoon water. Brush over the scones. Sprinkle with the coarse sugar.
Bake for 12 to 15 minutes or until lightly browned. The scones are best served warm, or within a few hours of baking.",en,True,"[""American"", ""French"", ""English""]",False,True,
Mexican Hot Chocolate Brownies,"['5 tablespoons (71 grams) unsalted butter', '4 ounces (113 grams) dark chocolate, (chopped)', '1 ¼ cup (250 grams) granulated sugar', '⅓ cup (70 grams) canola oil', '2 large eggs + 1 egg yolk, (cold)', '1 teaspoon vanilla extract', '¾ cup (95 grams) all-purpose flour', '¼ cup (25 grams) natural cocoa powder', '⅛ teaspoon baking soda', '1 tablespoon (8 grams) cornstarch', '2 teaspoons cinnamon*', '¼ teaspoon fine sea salt', '¼-½ teaspoon cayenne pepper* ((adjust depending on your heat preference - you may add even more if you like it spicy))', '1 cup (170 grams) semisweet chocolate chips', '1 cup (170 grams) semisweet chocolate chips', '½ cup (119 grams) heavy whipping cream', '⅛ teaspoon cinnamon', 'Pinch of fine sea salt', 'About 2.5 oz (71 grams) mini marshmallows']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""dark chocolate"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": false}, {""ingredient"": ""canola oil"", ""heat_processed"": false}, {""ingredient"": ""large eggs"", ""heat_processed"": false}, {""ingredient"": ""egg yolk"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""natural cocoa powder"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""cornstarch"", ""heat_processed"": false}, {""ingredient"": ""cinnam0000on"", ""heat_processed"": false}, {""ingredient"": ""fine sea salt"", ""heat_processed"": false}, {""ingredient"": ""cayenne pepper"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": false}, {""ingredient"": ""heavy whipping cream"", ""heat_processed"": false}, {""ingredient"": ""cinnamon"", ""heat_processed"": false}, {""ingredient"": ""fine sea salt"", ""heat_processed"": false}, {""ingredient"": ""mini marshmallows"", ""heat_processed"": false}]","Make the brownies:
Preheat the oven to 350°F. Line an 8x8-inch metal pan with foil or parchment paper and spray with nonstick cooking spray.
In a large heat-proof bowl, add the butter, chopped chocolate, and sugar. Microwave for 30 seconds at a time, stirring in between, until melted. Let cool until slightly warm (~85°F), about 15 minutes.
Whisk in the oil, eggs, egg yolk, and vanilla extract.
In a separate medium bowl, whisk together the flour, cocoa, baking soda, cornstarch, cinnamon, salt, and cayenne until evenly combined, then stir the dry mix into the chocolate mixture until just combined.
Fold in the chocolate chips. Spread the brownie batter evenly into the prepared pan.
Bake for 35 minutes, or until a toothpick inserted into the center yields moist crumbs. Do not overbake.
Let cool in the pan completely, about 1 hour.
Make the topping:
Once brownies have cooled, preheat your oven to the broil setting.
Place chocolate chips in a medium heat-proof bowl. Set aside.
In a small saucepan, bring the heavy cream just to a boil over medium-high heat. Pour the cream over the chocolate and let sit for 5-8 minutes, or until the chocolate has softened.
Stir the cream and chocolate together until the chocolate is fully melted and evenly mixed, adding cinnamon and salt to taste.
Allow the ganache to cool and firm up slightly, then place 2 tablespoons (30 grams) in a piping bag fitted with a small round tip or a small cut at the tip of the bag and set aside. Carefully pour the remaining ganache on the top of the brownies. Spread evenly across the brownies, then gently push the marshmallows into the ganache to cover the surface.**
Using the broil setting, place the pan back in the oven for about 90 seconds, or until the marshmallows are toasted to your preference (can also use a kitchen torch). Place brownies in the fridge to chill for about 30 minutes (with hot pad underneath).
Once ganache has set, use the piping bag to drizzle stripes of ganache across the brownies. Allow ganache to set before slicing. Store leftovers in the fridge in an airtight container for up to 3 days.",en,True,"[""American"", ""Fusion""]",False,True,
How to Prepare A Cheesecake Water Bath,"['1 high-quality springform pan', '1 larger baking pan, cake pan, sauté pan, or roasting pan', 'wide heavy-duty aluminum foil', 'heat-safe oven bag or slow cooker bag', 'boiling water']","[{""ingredient"": ""high-quality springform pan"", ""heat_processed"": false}, {""ingredient"": ""larger baking pan, cake pan, saut\u00e9 pan, or roasting pan"", ""heat_processed"": true}, {""ingredient"": ""wide heavy-dutymeal aluminum foil"", ""heat_processed"": false}, {""ingredient"": ""heat-safe oven bag or slow cooker bag"", ""heat_processed"": false}, {""ingredient"": ""boiling water"", ""heat_processed"": true}]","Bake your graham cracker crust:
Prepare your crust, press it into your springform pan, and bake as the recipe directs. Let cool completely. You can do this step first if it’s awkward to press the crust into the pan with the foil already wrapped around it. Also, the oven racks can pierce your foil wrapping which defeats their entire purpose.
Alternatively, you can wrap your pan in foil & bag before pressing in the crust if you don’t want to wait for the pan to cool down completely after baking the crust to prepare the water bath. It’s personal preference, either way will work.
Prepare your springform pan:
To seal off the springform pan, place a large square of heavy-duty aluminum foil underneath the pan. You want the wide heavy-duty stuff that creates bigger sheets of foil to completely encompass the base of the pan. Gently fold the edges up and around the pan. Repeat twice so there’s three sheets of foil, to ensure a waterproof seal.
Optional Bonus Step: Place the foil-wrapped springform pan inside an oven bag. Roll down the oven bag and fold the top down so it’s flush with the edge of the pan.
Bring your kettle of water to a boil.
A kettle is really the best option since you’ll avoid spills and splashes. If you don’t have one, bring your water to a boil in a pot then pour into a large heatsafe glass measuring cup with a spout.
Prepare your water bath pan:
Once your crust is cooled and your water is boiling, pour the cheesecake batter into the cooled springform pan. Place the springform pan inside your bigger water bath pan. Place both pans on the middle oven rack into the preheated oven.
Carefully pour the boiling water into the water bath pan, pouring only halfway up the sides of the springform pan. You want enough water that it won’t evaporate, but not so much that it’ll splash into your batter.
Bake as the recipe directs:
When baking a cheesecake in a water bath, the directions are generally to bake at 325°F for 1 hour to 1 hour and 15 minutes. The cheesecake is done when the top looks dry but the center still wobbles and jiggles like jello. It should not be liquidy at all.
Turn off the heat and crack the oven door to cool:
This step is optional, but further helps to prevent cracks from forming. Turn off the oven, crack open the oven door (a wooden spoon can be helpful to keep the oven door open), and allow the cheesecake to cool inside the oven undisturbed for 30 minutes to 1 hour.
Remove the springform pan:
Carefully remove the springform pan from the water bath. Unwrap the foil and transfer the pan to a cooling rack. Run a thin-bladed flexible knife around the edge of the cake to make sure it's not sticking to the sides (which can cause cracks as it cools).
Cool, then chill:
Let the cheesecake cool completely to room temperature on the rack before moving to the fridge to chill. Once chilled, remove the springform pan and serve.",en,True,"[""American"", ""European""]",True,True,
How to Temper Chocolate,"['16 ounces (454 grams) baking chocolate, (finely chopped)']","[{""ingredient"": ""baking chocolate"", ""heat_processed"": true}]","Tempering Chocolate by Seeding:
In a double boiler, melt 2/3 of the chocolate, stirring often, until the thermometer registers around 115°F, but absolutely no higher than 120°F. If tempering milk or white chocolate, heat to 110°F. Remove from the double boiler. Make sure all equipment that comes in contact with the chocolate remains completely dry. Any water will cause the chocolate to seize.
Gradually seed in the remaining chocolate to bring the temperature down, stirring vigorously and constantly. Stir until the temperature drops to 84°F. This can take some time, usually about 15 minutes, so just be patient - it will come down to temperature! A glass bowl will take longer to cool. Speed this process up by carefully placing the bowl of chocolate into an ice bath, making sure not to get ANY water in the chocolate.
Reheat the chocolate briefly by placing the bowl back over the double boiler for 5 to 10 seconds at a time, stirring, until it reaches 89°F. This is the “working temperature.” Do not leave the chocolate over the water or let it exceed 91°F.
You’re done! Test your temper by dipping a small piece of parchment into your chocolate. Let it sit at room temperature for a few minutes. The chocolate should be smooth and firm. If it’s streaky or runny, try stirring in more chocolate to the mixture to bring the temperature down further.
Tempered chocolate can be tempered over and over again. You want to keep the working temperature of about 89°F when working with it. If it goes far below that temperature, set it back over the double boiler until it is 89°F again. If it goes much above that temperature, add more seed chocolate to drop the temperature.
Tempering Chocolate by Microwave:
Put 2/3 of the chocolate in a microwave-safe bowl. Melt at 50% power in 1-minute intervals, stirring between each interval, until melted and smooth. The chocolate should only be between 100 – 110°F.
Add remaining chocolate in small amounts while stirring. Be sure that the pieces are completely melted before adding more.
The chocolate will thicken and become cool, shiny, and smooth as you continue stirring and “seeding” it by adding additional small amounts. When it has reached the range 84-91°F, the chocolate will be tempered and ready to work with.",en,True,"[""French"", ""Italian"", ""German""]",True,True,
Bakery Style Chocolate Chip Cookies,"['3 cups (380 grams) all-purpose flour**', '1 teaspoon baking soda', '1 teaspoon fine sea salt', '2 sticks (227 grams) unsalted butter, (at cool room temperature (67°F))', '1/2 cup (100 grams) granulated sugar', '1 1/4 cups (247 grams) lightly packed light brown sugar', '2 teaspoons vanilla', '2 large eggs, (at room temperature)', '2 cups (340 grams) semisweet chocolate chips']","[{""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""lightly packed light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""vanilla"", ""heat_processed"": false}, {""ingredient"": ""large eggs"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}]","Preheat oven to 350ºF. Line baking sheets with parchment paper.
In a medium bowl, combine the flour, baking soda, and salt.
In the bowl of an electric mixer, beat the butter, granulated sugar, and brown sugar until creamy, about 2 minutes. Scrape down the sides and bottom of the mixing bowl. Add the vanilla and eggs and beat until combined, scraping the bowl down as needed. Gradually beat in the flour mixture. Stir in the chocolate chips.
If time permits, wrap dough in plastic wrap and refrigerate for at least 24 hours but no more than 72 hours. This allows the dough to “marinate” and makes the cookies thicker, chewier, and more flavorful. Let dough sit at room temperature just until it is soft enough to scoop.
Divide the dough into 3-tablespoon sized balls using a large cookie scoop and drop onto prepared baking sheets.
Bake for 11-13 minutes, or until golden brown. Cool for 5 minutes before removing to wire racks to cool completely.
Although I prefer cookies fresh from the oven, these can be stored in an airtight container for up to 3 days. See post for storage tips.",en,True,"[""American"", ""French"", ""German""]",False,True,
Espresso Martini Cookies,"['3 ounces (85 grams) bittersweet chocolate, (chopped)', '1 1/4 cups (156 grams) all-purpose flour', '1/3 cup (28 grams) Dutch-process cocoa powder', '2-3 teaspoons instant espresso powder*', '3/4 teaspoon baking soda', '1/4 teaspoon fine sea salt', '1 stick (113 grams) unsalted butter, (at cool room temperature)', '1/2 cup (100 grams) granulated sugar', '1/2 cup (100 grams) light brown sugar', '1 large egg, (at room temperature)', '1 large egg yolk, (at room temperature)', '1/2 teaspoon vanilla extract', '1 cup (170 grams) semisweet chocolate chips', '1 cup (125 grams) powdered sugar, (sifted)', '3 to 4 tablespoons (35-47 grams) coffee liqueur, (such as Kahlua or Mr. Black**)']","[{""ingredient"": ""bittersweet chocolate, (chopped)"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""Dutch-process cocoa powder"", ""heat_processed"": false}, {""ingredient"": ""instant espresso powder*"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""fine sea salt"", ""heat_processed"": false}, {""ingredient"": ""unsalted butter, (at cool room temperature)"", ""heat_processed"": false}, {""ingredient"": ""granulated sugar"", ""heat_processed"": false}, {""ingredient"": ""light brown sugar"", ""heat_processed"": false}, {""ingredient"": ""large egg"", ""heat_processed"": false}, {""ingredient"": ""large egg yolk"", ""heat_processed"": false}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": false}, {""ingredient"": ""powdered sugar, (sifted)"", ""heat_processed"": false}, {""ingredient"": ""coffee liqueur, (such as Kahlua or Mr. Black**)"", ""heat_processed"": false}]","Preheat the oven to 350ºF. Line baking sheets with parchment paper.
In a microwave-safe bowl, microwave chocolate in 20-second bursts until melted, stirring between each burst. Set aside to cool until just warm (about 80°F).
In a medium bowl, whisk together the flour, cocoa powder, espresso powder, baking soda, and salt. Set aside.
In a large bowl, use an electric mixer on medium-high speed to beat the butter, granulated sugar, and brown sugar on medium-high speed until light and fluffy, about 2 to 3 minutes. Add in the cooled, melted chocolate and beat until combined. Add the egg, egg yolk, and vanilla extract and beat until completely smooth and combined. Scrape down the sides and bottom of the bowl as needed. Slowly beat in the flour mixture. Fold in the chocolate chips with a rubber spatula. Dough will be sticky.
Using a medium spring-loaded scoop, drop 1 1/2-tablespoon balls of dough onto prepared baking sheets, spacing 2 inches apart. Wet your hands slightly, then roll each dough ball between your palms to smooth.
Bake for about 10 minutes or until set. Cool for 5 minutes before removing to wire racks to cool completely.
Make the glaze:
In a small bowl, use a small whisk or a fork to combine the powdered sugar and coffee liqueur until a thick but pourable glaze forms. Place a sheet of parchment paper underneath the cooling racks to catch the glaze for easier clean-up. Drizzle glaze all over cooled cookies. Allow to set.
Store the cookies between layers of parchment paper in an airtight container at room temperature for up to 3 days.",en,True,"[""Fusion cuisines"", ""Island cuisines""]",False,True,
Peanut Butter Chocolate Chip Cookies,"['2 1/2 cups (318 grams) bleached all-purpose flour, (measured correctly*)', '1 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon fine sea salt', '1 stick (113 grams) unsalted butter', '3/4 cup (202 grams) creamy peanut butter**', '1/2 cup (100 grams) granulated sugar', '1 cup (200 grams) packed dark brown sugar', '2 large eggs plus 1 egg yolk, ( at room temperature)', '2 teaspoons vanilla', '2 cups (340 grams) semi sweet chocolate chips']","[{""ingredient"": ""bleached all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""creamy peanut butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""packed dark brown sugar"", ""heat_processed"": true}, {""ingredient"": ""large eggs"", ""heat_processed"": true}, {""ingredient"": ""egg yolk"", ""heat_processed"": true}, {""ingredient"": ""vanilla"", ""heat_processed"": true}, {""ingredient"": ""semi sweet chocolate chips"", ""heat_processed"": true}]","Preheat oven to 350ºF. Line baking sheets with parchment paper.
In a medium bowl, whisk together the flour, baking soda, baking powder, and salt.
In a large heat-safe bowl, microwave the butter until melted. Vigorously stir the peanut butter into the hot butter until well combined. Stir in the granulated sugar and brown sugar until well combined. Add the eggs and yolk, one at a time, stirring well after each addition. Add in the vanilla. Gradually stir in the flour mixture until just combined. Stir in the chocolate chips.
Dough may be loose and slightly crumbly. It will not appear like normal chocolate chip cookie dough. If it's unbearably crumbly, that's likely due to discrepancies among brands of peanut butter and if you used unbleached flour. Add 2 tablespoons milk if that's the case.
OPTIONAL: If time permits, cover the dough in plastic wrap and refrigerate for at least 24 hours but no more than 72 hours. Let the dough sit at room temperature just until it is soft enough to scoop.
Divide the dough into 3-tablespoon sized balls using a large spring-loaded cookie scoop and drop onto prepared baking sheets. Flatten dough slightly into disc shapes with your palms. Dot each disc with a few extra chocolate chips for picture-perfect cookies.
Bake for 12 minutes, or until golden brown. Let cool for 5 minutes before removing to wire racks to cool completely.
Cookies can be stored in an airtight container at room temperature for up to 3 days.",en,True,"[""American"", ""American"", ""American""]",False,True,
Crispy Gingersnaps,"['1 1/2 sticks (170 grams) unsalted butter, (at cool room temperature)', '1 1/4 cups (250 grams) granulated sugar, (divided)', '1/4 cup (50 grams) lightly packed light brown sugar', '1/3 cup (113 grams) unsulphured molasses ((NOT blackstrap)*)', '1 large egg', '1/2 teaspoon fine salt', '2 teaspoons baking soda**', '1 1/2 teaspoons ground ginger', '1 teaspoon ground cinnamon', '1/4 teaspoon ground cloves', '2 1/4 cups (286 grams) all-purpose flour,']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""unsulphured molasses"", ""heat_processed"": true}, {""ingredient"": ""egg"", ""heat_processed"": true}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""baking soda"", ""heat_processed"": false}, {""ingredient"": ""ground ginger"", ""heat_processed"": false}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": false}, {""ingredient"": ""ground cloves"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}]","Preheat the oven to 350°F. Line baking sheets with parchment paper.
In a large bowl, use an electric mixer fitted with the paddle attachment to beat the butter, 3/4 cup granulated sugar, and brown sugar until light and fluffy, about 2 minutes. Add the molasses and egg and beat until combined. Add in the salt, baking soda, ginger, cinnamon, cloves, and flour, and beat until combined.
Place the remaining 1/2 cup sugar in a shallow dish. Scoop the dough into 1 1/2 tablespoon balls and roll in the sugar before placing on the baking sheet, leaving plenty of room for spread. Bake for 15 minutes or until the cookies are spread and the surface looks crackled.
Let cool on the baking sheets for 5 minutes before removing to wire racks to cool completely. Store cookies in an airtight container at room temperature for up to 7 days.",en,True,"[""American"", ""French"", ""German""]",False,True,
Bourbon Rye Oatmeal Chocolate Chunk Cookies,"['1 1/2 sticks (170 grams) unsalted butter', '2 cups (400 grams) lightly packed dark brown sugar', '1 1/4 cups (159 grams) all-purpose flour', '¾ cup (90 grams) dark rye flour', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '1/2 teaspoon fine sea salt', '1/4 teaspoon ground cinnamon, (optional)', '1 large egg, (at room temperature)', '1 large egg yolk, (at room temperature)', '3 tablespoons bourbon', '1 teaspoon vanilla extract', '2 cups (180 grams) old-fashioned rolled oats', '4 ounces (113 grams) semisweet chocolate, (chopped into chunks)', '4 ounces (113 grams) bittersweet chocolate, (chopped into chunks)', 'Flaky sea salt, (for finishing)']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""lightly packed dark brown sugar"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": true}, {""ingredient"": ""dark rye flour"", ""heat_processed"": true}, {""ingredient"": ""baking powder"", ""heat_processed"": true}, {""ingredient"": ""baking soda"", ""heat_processed"": true}, {""ingredient"": ""fine sea salt"", ""heat_processed"": true}, {""ingredient"": ""ground cinnamon"", ""heat_processed"": true}, {""ingredient"": ""egg"", ""heat_processed"": true}, {""ingredient"": ""egg yolk"", ""heat_processed"": true}, {""ingredient"": ""bourbon"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": true}, {""ingredient"": ""rolled oats"", ""heat_processed"": false}, {""ingredient"": ""semisweet chocolate"", ""heat_processed"": true}, {""ingredient"": ""bittersweet chocolate"", ""heat_processed"": true}, {""ingredient"": ""flaky sea salt"", ""heat_processed"": false}]","In a large bowl, melt the butter. Add in the sugar and stir to combine. Let cool to just warm.
In a medium bowl, whisk together the all-purpose flour, rye flour, baking powder, baking soda, salt, and cinnamon.
To the cooled butter mixture, whisk in the egg, egg yolk, bourbon, and vanilla until very well combined. Slowly beat in the flour mixture until just combined. With a rubber spatula, stir in the oats and nearly all of the chocolate chunks, setting aside about ⅓ cup (50 grams) to garnish the cookie dough balls. Cover the dough tightly with plastic wrap and refrigerate until firm, at least 2 hours but preferably overnight.*
Preheat the oven to 350°F. Line large baking sheets with parchment paper.
Using a spoon or large spring-loaded scoop, drop 3-tablespoon-sized balls of dough onto a lined baking sheet, spacing at least 3 inches apart. Press a few chocolate chunks into the top of each dough ball.
Bake for about 12 to 13 minutes, or until the edges are slightly browned. Sprinkle with flaky sea salt. Let the cookies cool on baking sheets for 5 minutes before removing to wire racks to cool completely.
Cookies can be stored in an airtight container at room temperature for up to 3 days.",en,True,"[""American"", ""European"", ""North American""]",False,True,
Cosmic Brownies,"['10 tablespoons (142 grams) unsalted butter', '1 cup (200 grams) granulated sugar', '1/3 cup (67 grams) packed light brown sugar', '3/4 cup plus 2 tablespoons (88 grams) unsweetened cocoa powder, (sifted)', '1/2 teaspoon vanilla extract', '2 large eggs plus 1 egg yolk', '1 tablespoon corn syrup', '2/3 cup (85 grams) all-purpose flour', '1 tablespoon cornstarch', '1/4 teaspoon salt', '1/2 cup heavy cream', '1 1/2 cups (255 grams) semisweet chocolate chips', 'Rainbow Candy-Coated Chocolate Chips,']","[{""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""light brown sugar"", ""heat_processed"": true}, {""ingredient"": ""unsweetened cocoa powder"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""eggs"", ""heat_processed"": false}, {""ingredient"": ""egg yolk"", ""heat_processed"": false}, {""ingredient"": ""corn syrup"", ""heat_processed"": true}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""cornstarch"", ""heat_processed"": false}, {""ingredient"": ""salt"", ""heat_processed"": false}, {""ingredient"": ""heavy cream"", ""heat_processed"": true}, {""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}, {""ingredient"": ""Rainbow Candy-Coated Chocolate Chips"", ""heat_processed"": true}]","Make the brownies:
Preheat the oven to 350°F. Line an 8-by-8-inch metal baking pan with parchment or foil and spray with cooking spray.
In a large microwave-safe bowl, melt the butter for about 90 seconds on high power. Stir in the granulated sugar, brown sugar, and cocoa powder. If still very hot, let cool slightly before adding in the vanilla, eggs, egg yolk, and corn syrup. Stir until very well combined. Add in the flour, cornstarch, and salt and stir until just combined. Batter will be thick. Pour into the prepared pan and bake for 25 minutes. Let cool completely in the pan.
Make the frosting:
Place the cream in a small microwave-safe bowl and microwave on high for 1 minute. Add in the chocolate chips. Let stand for 3 minutes before stirring until smooth. Pour over the cooled brownies and smooth evenly. Sprinkle with the Rainbow Candy-Coated Chocolate Chips. Refrigerate for 1 to 2 hours, or until the frosting is set, before cutting.
Brownies can be stored in an airtight container for 3 days at room temperature and for 1 week in the fridge. Brownies are best served chilled.",en,True,"[""American"", ""Fusion""]",False,True,
Nutella Brownies,"['1 cup (170 grams) semisweet chocolate chips', '1 1/2 sticks (170 grams) unsalted butter, (cut into pieces)', '4 ounces (113 grams) unsweetened chocolate, (chopped)', '1 1/4 cups (245 grams) granulated sugar', '1/2 cup (150 grams) Nutella', '3 large eggs plus 1 egg yolk', '1 teaspoon vanilla extract', '3/4 cup (96 grams) all-purpose flour', '1/4 cup unsweetened (25 grams) cocoa powder', '1/4 teaspoon fine sea salt']","[{""ingredient"": ""semisweet chocolate chips"", ""heat_processed"": true}, {""ingredient"": ""unsalted butter"", ""heat_processed"": true}, {""ingredient"": ""unsweetened chocolate"", ""heat_processed"": true}, {""ingredient"": ""granulated sugar"", ""heat_processed"": true}, {""ingredient"": ""Nutella"", ""heat_processed"": true}, {""ingredient"": ""eggs"", ""heat_processed"": true}, {""ingredient"": ""vanilla extract"", ""heat_processed"": false}, {""ingredient"": ""all-purpose flour"", ""heat_processed"": false}, {""ingredient"": ""cocoa powder"", ""heat_processed"": false}, {""ingredient"": ""fine sea salt"", ""heat_processed"": false}]","Preheat the oven to 350°F. Line an 8x8-inch *metal* baking pan with foil or parchment, leaving an overhang, and spray with nonstick cooking spray.
In a large microwave-safe bowl, combine the chocolate chips, butter, and unsweetened chocolate. Heat in the microwave for 1 minute then stir. Continue heating in 30-second bursts, stirring between each burst, until the mixture is melted and smooth but not scorched. Remove from the microwave and let cool slightly. Stir in the Nutella.
In a large bowl, use an electric mixer to beat the eggs and sugar on medium-high speed until light and thick, about 3 minutes. Beat in the vanilla extract. Stir in the cooled chocolate mixture with a rubber spatula. Add the flour, cocoa, and salt, folding gently until combined.
Pour the batter into the prepared baking pan. Bake until a toothpick or tester comes out with moist crumbs still attached, 35 to 40 minutes. Do not overbake, you want to err on the side of underbaking. Let cool to room temperature. Serve at room temperature, warmed, or chilled.",en,True,"[""American"", ""European"", ""Fusion""]",False,True,
