title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
How to Freeze Herbs & Aromatics,"['cilantro', 'ginger', 'scallions', 'chilies/peppers', 'lemongrass']",,"To freeze cilantro:
Trim the bottom stems of the cilantro and soak in a bowl of cold water to rid the herbs of any dirt or sand. Wash in a bowl of fresh water a couple more times to ensure it's clean.
Thoroughly dry the cilantro leaves and stems using a salad spinner and/or clean kitchen towel.
Put in a freezer bag (preferably reusable!) with any air pressed out of it and freeze.
Do not defrost; just add directly to cooked dishes.
To freeze ginger:
Use a vegetable peeler, paring knife, or spoon to peel the entire piece of ginger.
Slice the ginger into discs.
Place the ginger slices into a freezer bag, press out any air, seal, and freeze!
No need to defrost before chopping, mincing, and adding to cooked dishes. Can also be used in raw applications.
To freeze scallions:
Wash the scallions and dry them thoroughly with a clean kitchen towel.
Trim off the very ends of the scallions (where the roots are).
Dice, julienne, or slice the scallions however you like, put in freezer bags, press out any air, and seal before transferring to the freezer.
Do not defrost; just add directly to cooked dishes.
To freeze chilies or peppers:
Keeping the chilies whole, wash them under cool running water.
Dry them thoroughly with a clean kitchen towel.
Transfer to freezer bags and freeze.
Only Thai bird chilies are small enough to be defrosted and added to raw dishes. For larger chilies, thaw slightly (enough to cut through them), before chopping and adding to cooked dishes.
To freeze lemongrass:
Trim off the ends and woody tops, and pull away any tough or old outer leaves.
Cut the remaining stalk into 4-inch lengths.
Transfer to freezer bags and freeze.
If the lemongrass is to be added whole to a recipe, there is no need to thaw in advance. If, however, you need to chop the lemongrass or add it to a food processor to make a marinade, you can thaw it beforehand.",en,True,,True,True
Chinese Stir-Fry Sauce,"['1 1/2 cups chicken stock ((or vegetable or mushroom stock; 350ml))', '1 tablespoon Shaoxing wine', '1 tablespoon brown sugar ((or granulated sugar))', '2 teaspoons sesame oil', '1/4 cup soy sauce ((can sub gluten-free soy sauce or tamari))', '1 1/2 tablespoons dark soy sauce', '2 tablespoons oyster sauce ((or vegetarian or gluten-free oyster sauce))', '1/4 teaspoon white pepper', '1/4 teaspoon salt']",,"In a jar with a tight lid (must hold 2 cups of liquid), combine all of the stir fry sauce ingredients together and shake well.
This sauce should keep for a few weeks in the refrigerator; all you need to do is measure and pour out what you need for your dish.",en,True,,False,False
How to Steam Food: 3 Ways to Set Up a Steamer,"['A pot or wok with a lid', 'A heat-proof dish that can fit inside the wok or pot', 'Something to prop up the dish above the water ((like a metal steam rack or a clean metal can))', 'A stainless steel steamer', 'A bamboo steamer']",,"For Steamer Set-up 1: A Pot or Wok with Rack & Heatproof Dish
Find a pot with a lid that will accommodate the heatproof dish you plan to steam your food in (a wok with a lid is ideal). Place a metal steam rack in the bottom of the wok/pot so that it's at least 2 inches above the water (you'll want more water for longer steaming times). If you don't have a metal steam rack, you can use an empty can with both ends removed. When the water is simmering, place the heatproof dish of food on the rack, cover the wok or pot, and steam.
For Steamer Set-up 2: Metal Steamer
Fill the bottom of the metal steamer with at least 2 inches of water (or more for longer steaming times). Place food either in a heatproof dish, or if steaming buns/dumplings, line the racks with cabbage leaves, cheesecloth, or paper steamer liners to cook the buns/dumplings directly on the racks without them sticking. Bring the water to a simmer, cover, and steam. To prevent condensation from dripping onto the food below, you can tie a thin kitchen towel around the lid (so that cloth is on the inside of the lid to catch any condensation), tying any loose edges so they're not in danger of coming in contact with your heat source.
For Steamer Set-up 3: Bamboo Steamer
Place the bamboo steamer in your wok with enough water to come up the bottom rim of the steamer by 1/2-inch (1.25cm). You can either place shallow heatproof dishes inside the steamer racks, or line the racks with cabbage leaves, cheesecloth, or paper steamer liners to steam buns or dumplings. Bring the water to a simmer, and cover the bamboo steamer with its bamboo lid (there's no need for any additional cover).",en,True,,False,False
How to Season a Wok,"['carbon steel wok', 'heavy duty aluminum foil', 'gas stove or outside burner ((gas is best, though you can also do this on an electric stove))', 'oven mitt or dry kitchen towel', 'scrub sponge or scouring pad', 'paper towel ((for wiping oil onto the wok))', '1 tablespoon vegetable oil']",,"If your wok has wooden handles, wrap them in heavy duty aluminum foil to prevent them from burning.
Set your wok on your stove set to the highest heat. Make sure you clear the stove area, because things will get quite hot. Keep a dry kitchen towel handy or better yet, a silicon/heatproof kitchen mitt in case the wok handles get too hot.
Once the wok heats up, it will start turning a dark brown color and begin to smoke. This indicates that the residual oils from the wok are burning off. Next, the wok will begin superheating and the impurities from those industrial oils will burn off. Tilt the wok to superheat one area at a time, until the entire wok surface has taken on a blue tint.
Turn off the burner and set the wok back on the stove to cool for a few minutes. Carefully pour about 1 cup of hot water into the wok to cool it off.
When your wok is completely cooled, move it to your sink and give it a light scrubbing (you can use a small amount of dish soap). Rinse your wok thoroughly with clean water. You may see some dark spots in the metal from impurities in the carbon steel, but this is nothing to worry about.
Wipe down the excess water with a paper towel and place the wok back on the burner to dry it over medium high heat.
After the wok is thoroughly dried, add about a tablespoon of vegetable oil to the wok over low heat. Spread the oil around the wok by tilting it until you get an even coating. Turn off the heat and use a twice-folded paper towel to begin wiping down the wok. Use your wok spatula to start since the wok will be hot.
Repeat this wash/dry process one more time (and each time you use your wok) and your new carbon steel wok is ready for cooking your favorite dishes!",en,True,,False,False
Peanut Butter Oreo Cookies,"['2 1/2 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon salt', '1 cup unsalted butter, (at room temperature)', '1 cup creamy peanut butter', '1 cup packed light brown sugar', '1 cup granulated sugar', '2 large eggs', '1 tablespoon pure vanilla extract', '1 1/2 cups chopped Oreo cookies, (plus extra for pressing on top, if desired)', '1 cup chocolate chips', 'Flaky sea salt, (for sprinkling on cookies)']",,"Preheat oven to 350 degrees F. Line a baking sheet with parchment paper and set aside.
In a medium bowl, whisk together flour, baking soda, baking powder, and salt. Set aside.
Using a stand mixer or hand mixer, cream the butter and peanut butter together until combined. Add the sugars and beat until creamy and smooth, about 2 minutes. Add in the eggs and vanilla extract. Mix until combined.
Add the dry ingredients and mix on low until just combined. Don't over mix.
Stir in the chopped Oreos and chocolate chips.
Take about 2 tablespoons of dough and form a cookie dough ball. Roll in granulated sugar. Place cookies on prepared baking sheet, about 2-inches apart.
Bake the cookies for 8 to 11 minutes or until they are golden at the edges and just set. Don't over bake, the cookies will set up as they cool. Remove pan from oven and sprinkle with flaky sea salt. While the cookies are still warm, you can gently press extra Oreo pieces on top of the cookies.
Let cookies cool on the baking sheet for 5 minutes. Transfer to a cooling rack and cool completely.",en,True,,False,True
Crispy Chickpea Meatballs,"['15 oz can chickpeas, (drained and rinsed)', '1/2 cup shredded zucchini', '1/2 cup shredded carrot', '1/2 cup feta cheese', '1/4 cup diced red onion', '3 cloves garlic, (minced)', '2 tablespoons fresh parsley', '1/2 teaspoon lemon zest', '1/2 teaspoon kosher salt', '1/4 teaspoon black pepper', '1/4 teaspoon dried oregano', '3/4 cup panko breadcrumbs', 'Avocado or olive oil spray', 'Cauliflower rice or rice ((can use quinoa))', 'Arugula or mixed greens', 'Tzatziki sauce', 'Pickled red onions', 'Chopped cucumber', 'Chopped tomatoes', 'Tahini Dressing', 'Feta cheese']",,"Preheat oven to 425 degrees F. Line a large baking sheet with parchment paper and set aside.
In the bowl of a food processor, add the chickpeas, zucchini, carrots, feta, red onion, garlic, parsley, lemon zest, salt, pepper, and oregano. Pulse until well combined and mostly smooth. Add the panko and pulse just a few times until mixed in.
Roll the mixture into balls, about 1 1/2 tablespoons per ball. Place on the prepared baking sheet, about 2 inches apart. Spray generously with oil spray.
Bake for 18 to 23 minutes or until the balls are golden brown on the bottom and slightly crispy on the outside.
To assemble bowls, add rice and greens to bowl. Top with the chickpea meatballs, tzatziki, pickled red onions, cucumber, and tomato. Drizzle with tahini dressing and sprinkle with feta cheese. You can also enjoy the chickpea meatballs in a pita sandwich, over greens, or plain!",en,True,,False,True
Crispy Parmesan Sweet Potatoes,"['1 1/2 pounds sweet potatoes, (washed and cut into 2-inch chunks (do not peel))', '2 tablespoons olive oil', '2 teaspoons garlic powder', '2 teaspoons paprika', '1 teaspoon kosher salt', '1/2 teaspoon black pepper', '1 cup freshly grated Parmesan cheese', 'For garnish: extra parmesan and fresh herbs (parsley, chives, or rosemary)']",,"Preheat oven to 400 degrees F. Line a large baking sheet with parchment paper. Set aside.
In a large bowl, combine sweet potatoes, olive oil, garlic powder, paprika, salt, and pepper. Toss until well coated.
Spread the Parmesan cheese in an even layer on the prepared baking sheet.
Place the sweet potato chunks on the baking sheet, cut-side down, pressing them into the Parmesan cheese.
Bake for 25 to 32 minutes or until the sweet potatoes are tender and the bottoms are crispy.
Remove from the oven and let the potatoes to cool for 10 minutes on the baking sheet, or until the cheese crisps up. Use a spatula to remove the potatoes from the pan. Garnish with extra parmesan cheese and fresh herbs, if desired.",en,True,,False,False
Beet Salad,"['6 medium beets, (greens removed and scrubbed well)', 'Olive oil, (for drizzling)', 'Kosher salt and black pepper, (to taste)', '6 cups arugula or mixed greens', '2 oranges, (peeled and thinly sliced or cut into segments)', '1/4 cup thinly sliced red onion', '4 ounces goat cheese, (crumbled)', '1/2 cup pistachios, (can use candied pecans, almonds, or walnuts)', 'Fresh mint, (for garnish, optional)', '1/4 cup olive oil', '2 tablespoons fresh orange juice', '2 tablespoons fresh lemon juice', '1 tablespoon champagne vinegar or white balsamic vinegar', '2 teaspoons honey', '1/2 teaspoon Dijon mustard', 'Sea salt and black pepper, (to taste)']",,"Preheat oven to 400˚F.
Place the beets on a rimmed baking sheet. Drizzle with a little bit of olive oil. Wrap each beet individually in foil. Bake for 50 to 70 minutes or until the largest beet is easily pierced with a fork. Time will vary depending on the size of the beets.
Remove from the oven let sit until you can touch the foil. Carefully remove the foil and set the beets aside to cool. When they are cool enough to touch, peel the skins. They should slide right off. You can hold them under running water and slide the skins off. Pro tip, wear gloves so your hands don’t turn red.
Let the beets cool. You can put them in the fridge, if desired. When cool, slice the beets into thin rounds or wedges and season with salt and pepper.
To assemble the salad, place the greens on a large platter or in a large bowl. Top with roasted beets, oranges, red onion, goat cheese, and nuts. Garnish with fresh mint, if using.
To make the dressing, whisk together the olive oil, orange juice, lemon juice, vinegar, honey, Dijon, salt, and pepper.
Drizzle the dressing over the salad and toss well. Serve immediately.",en,True,,False,False
Simple Kale Salad,"['1/4 cup olive oil', '2 tablespoons fresh lemon juice', '2 tablespoons balsamic vinegar', '1/2 teaspoon Dijon mustard', '1 to 2 teaspoons honey', 'Kosher salt and freshly ground black pepper, (to taste)', '2 bunches kale, (washed (I prefer Lacinato kale))', 'Drizzle of olive oil', 'Pinch of kosher salt', '1/2 cup finely shredded Parmesan cheese', '1/3 cup toasted sliced almonds,', '1/3 cup dried cranberries,']",,"To make the dressing, in a small bowl or jar, whisk together the olive oil, lemon juice, balsamic vinegar, Dijon mustard, honey, salt, and pepper. Set aside.
First, remove the kale stems. Squeeze the top of the kale stem and slowly move your hand down the kale stem. The leafy part of the kale will come right off as you go down. Use a sharp knife to finely chop the kale.
Place the kale in a large bowl. Drizzle the kale with just a little bit of olive oil, you don't need a ton because you are adding a dressing. Sprinkle with a little kosher salt and massage with your clean fingers until the kale softens a bit.
Drizzle the dressing over the kale and toss well. Add the Parmesan cheese, nuts, and dried fruit. Toss again and serve.",en,False,,False,True
Chickpea Salad,"['2 (15 oz) cans chickpeas, (drained and rinsed)', '3/4 cup diced celery', '1/2 cup diced dill pickles', '1/2 cup sliced green onion', '1/2 cup plain Greek yogurt', '1 tablespoon lemon juice', '1 to 2 tablespoons Dijon mustard', '2 teaspoons red wine vinegar', '2 tablespoons freshly chopped dill', '2 tablespoons freshly chopped parsley', '1/4 teaspoon garlic powder', 'Kosher salt and black pepper, (to taste)']",,"Place the chickpeas on a clean dish towel or paper towel. Put another towel on top. Use your hands to roll and rub the chickpeas for about 20-30 seconds. This will help the skins come off easier. Remove the skins and discard. I try to remove most of the skins, but if you don’t get them all, that is ok. And if you don't have time to remove the skins, just rinse and drain. The salad will still be good. Removing the skins just makes the salad a little creamier and smooth.
Place the chickpeas in a large bowl and mash with a fork or potato masher until most of the chickpeas are smashed. Stir in the celery, onion, and pickles.
In a small bowl, whisk together the Greek yogurt, lemon juice, mustard, red wine vinegar, dill, parsley, garlic powder, salt, and pepper.
Add the sauce to the chickpea mixture and stir until well combined. Taste and adjust ingredients, if necessary.
Serve in between two slices of bread to make a sandwich, in pita bread, in a lettuce wrap, in a tortilla, with crackers or chips, or on top of a rice cake, or add to a bed of greens to make a salad! The options are endless.",en,False,,False,True
Caesar Salad,"['2 Romaine lettuce hearts, (wash, dried, and chopped*)', 'Caesar Dressing ((use desired amount))', '1/3 cup freshly shredded Parmesan cheese', 'Homemade Croutons ((use desired amount))']",,"Place the lettuce in a large bowl. Add dressing, as much as desired, and toss until the leaves are lightly coated. I recommend starting with a little dressing, tossing, and then tasting. You might not need it all.
Add the croutons (however many you want) and Parmesan cheese and toss again. Serve immediately.",en,False,,False,False
Chicken Salad,"['4 cups cooked chicken, (chopped or shredded)', '1 cup chopped celery', '1/2 cup diced red onion', '1/2 cup chopped pecans or slivered almonds', '1/2 cup mayonnaise', '1/2 cup plain Greek yogurt', '2 tablespoons lemon juice', '1 teaspoon Dijon mustard', '3 tablespoons chopped fresh parsley', '3/4 teaspoon kosher salt', '1/2 teaspoon black pepper']",,"In a large bowl, combine chicken, celery, red onion, nuts, mayonnaise, Greek yogurt, lemon juice, Dijon mustard, parsley, salt, and pepper. Taste and season with additional salt and pepper, if necessary.
Serve on a croissant, bread, over greens, in a wrap, in a lettuce cup, or eat with crackers.",en,False,,False,False
Lentil Salad,"['1 cup uncooked green lentils, (rinsed well and picked over)', '3 cups water ((or vegetable broth))', '1 bay leaf', '1 English cucumber, (finely diced)', '1 red bell pepper, (stemmed, seeds removed, and finely diced)', '1/2 small red onion, (finely diced)', '1/4 cup chopped Italian parsley', '1/4 cup chopped fresh mint leaves', '1/3 cup crumbled feta cheese, (optional)', '1/4 cup olive oil', '2 teaspoons lemon zest', '2 tablespoons fresh lemon juice', '1 teaspoon Dijon mustard', '1 teaspoon honey or pure maple syrup', '1 clove garlic, (minced)', 'Kosher salt and black pepper, (to taste)']",,"In a large saucepan, combine the lentils, water or broth, and bay leaf. Bring to a boil over medium high heat and then turn to low and cook for 15 to 20 minutes or until lentils are soft, but still slightly firm. Do not overcook or the lentils will be mushy.
While the lentils are cooking, make the dressing. In a small bowl or jar, whisk together the olive oil, lemon zest, lemon juice, Dijon mustard, honey or maple syrup, garlic, salt, and pepper. Set aside.
When the lentils are done cooking, use a colander to drain the lentils. Discard the bay leaf. Rinse quickly with cold water. Transfer to a large bowl.
Add the cucumber, red pepper, red onion, parsley, mint, and feta cheese, if using, to the bowl. Stir. Drizzle with dressing and toss until well combined. Serve immediately or let sit for 30 minutes so the flavors can meld.",en,True,,False,False
Creamy White Bean Soup,"['3 (15 oz) cans cannellini beans, (divided)', '4 cups vegetable broth, (divided)', '1 tablespoon olive oil', '1 yellow onion, (diced)', '2 medium carrots, (diced)', '2 sticks celery, (diced)', '4 cloves garlic, (minced)', '1 teaspoon minced fresh rosemary', '1/2 teaspoon dried thyme', '1 teaspoon kosher salt', '1/2 teaspoon black pepper', 'Crushed red pepper flakes, (to taste)', '2 cups chopped spinach or kale', '2 tablespoons fresh lemon juice', '1/4 cup Parmesan cheese, (plus more for serving)', 'Garnish: chopped fresh parsley']",,"Rinse and drain 1 can of beans. Place the beans in a blender or food processor with 1 cup of the broth. Blend until smooth and set aside. You don't want to blend all of the beans, just 1 can. The pureed beans will make the soup extra creamy. Rinse and drain the remaining beans and set aside.
In a large pot, heat the olive oil over medium heat. Add the onion, carrots, and celery. Sauté until vegetables are tender, about 5 minutes. Add the garlic and cook for an additional minute.
Add the pureed bean mixture, whole beans, remaining broth, rosemary, thyme, salt, pepper, and crushed red pepper. Let simmer for 15 minutes.
Add the spinach or kale and simmer for 10 more minutes. Stir in the fresh lemon juice and Parmesan cheese. Taste and season with additional salt and pepper, if necessary.
Ladle the soup into bowls and garnish with a little fresh parsley and extra Parmesan cheese, if desired. I recommend serving with crusty bread or biscuits.",en,True,,False,False
Creamy Chicken Noodle Soup,"['3 tablespoons unsalted butter', '1 yellow onion, (chopped)', '2 carrots, (chopped)', '2 celery ribs, (chopped)', '3 cloves garlic, (minced)', '1 cup whole milk', '3 tablespoons all-purpose flour', '4 cups chicken broth', '3 cups cooked shredded chicken', '1 teaspoon fresh thyme', '1 teaspoon kosher salt', '½ teaspoon black pepper', '2 cups wide egg noodles', '½ cup heavy cream', '1 tablespoon fresh lemon juice', '1 tablespoon chopped fresh parsley']",,"In a large pot, heat the butter over medium-high heat. Add the onion, carrots, and celery. Cook until vegetables are tender about 5 minutes. Add the garlic and cook for 2 more minutes.
In a small bowl, whisk together the milk and flour. Pour the mixture into the soup pot and stir, making sure there are no lumps of flour. Stir in the chicken broth. Add the shredded chicken and thyme. Season with salt and pepper.
Bring the soup to a low boil and stir in the egg noodles. Cook for 10 minutes, stirring occasionally, or until noodles are soft. Stir in the heavy cream, lemon juice, and parsley. Taste and add additional salt and pepper, if necessary.
Ladle the soup into bowls and serve warm.",en,True,,False,False
Easy Black Bean Soup,"['1 tablespoon olive oil', '1 large yellow onion, (chopped)', '1 large carrot, (chopped)', '1 celery rib, (chopped)', '1 red bell pepper, (stemmed, seeded, and chopped)', '4 cloves garlic, (minced)', '60 oz (4 cans) black beans, (rinsed and drained)', '32 oz vegetable broth', '1 tablespoon ground cumin', '½ teaspoon dried oregano', '1 bay leaf', 'Kosher salt and black pepper, (to taste)', '1 tablespoon fresh lime juice', '¼ cup chopped cilantro', 'Garnish options: avocado, cilantro, shredded cheese, plain Greek yogurt or sour cream, sliced green onion']",,"In a large pot, heat the olive oil over medium high heat. Add the onion, carrot, celery, and red pepper. Cook until vegetables are tender, stirring occasionally, about 5 minutes. Add the garlic and cook for 2 minutes.
Stir in the black beans, vegetable broth, cumin, oregano, bay leaf, salt, and pepper. Turn the soup to low and let simmer for 25 minutes.
Remove the bay leaf. If you want to thicken the soup, use an immersion blender to purée some of the soup for a thicker consistency but don’t blend it completely, just a little to thicken it up. If you don’t have an immersion blender, you can carefully transfer 2 to 3 cups of the soup to a blender and blend until smooth. Stir the pureed soup back into the pot.
Stir in the cilantro and fresh lime juice. Ladle the soup into bowls and serve warm with desired toppings.",en,True,,False,False
Zuppa Toscana,"['4 strips bacon (chopped)', '1 lb Italian sausage', '1 medium onion (diced)', '3 to 4 cloves garlic (minced)', '6 cups chicken broth', '3 medium russet potatoes, (peeled and chopped into 1/4"" thick pieces (about 3 cups))', '1 teaspoon kosher salt', '1/4 teaspoon black pepper', 'Dash of crushed red pepper flakes', '1 cup heavy cream', '2 cups chopped kale, (ribs removed)', '1/4 cup grated Parmesan cheese']",,"In a large pot or Dutch oven, cook the bacon pieces over medium-high heat for about 5 minutes or until crispy. Stir occasionally so the bacon doesn’t stick or burn. Transfer to a paper towel lined plate.
Add the Italian sausage to the pot and cook, breaking it up with a wooden spoon, until no longer pink, about 5 minutes. Transfer to a paper towel lined plate.
Add the onion to the pot and cook until translucent and tender, about 5 minutes. Add the garlic and cook for 1 minute.
Add the broth, potatoes, salt, pepper, and crushed red pepper flakes. Bring to a boil and reduce to low. Simmer for 15 to 20 minutes or until the potatoes are fork tender.
Add the cooked bacon and sausage to the pot. Stir in the heavy cream, kale, and Parmesan cheese. Let simmer for 5 minutes. Taste and add additional salt and pepper, if necessary.
Ladle the soup into bowls and serve warm.",en,True,,False,False
Italian Sausage Tortellini Soup,"['1 pound mild ground Italian sausage', '1 medium yellow onion, (chopped)', '1 small red bell pepper, (seeds removed and chopped)', '1 medium carrot, (chopped)', '3 garlic cloves, (minced)', '4 cups chicken broth or stock*', '28 oz diced tomatoes', '1 bay leaf', '1 teaspoon kosher salt', '1/2 teaspoon Italian seasoning', '1/4 teaspoon black pepper', 'Dash of crushed red pepper flakes', '10 ounces cheese tortellini', '2 cups chopped kale, (stems removed)', '1/4 cup freshly grated Parmesan cheese, (plus more for serving)', '1/4 cup chopped fresh basil', '1 cup heavy cream, (optional)']",,"In a large pot or Dutch oven, add the sausage and cook stirring occasionally, until sausage is no longer pink, about 5 minutes. Transfer the cooked sausage to a paper towel lined plate. Set aside.
Add the onion, red pepper, and carrot to the pot and cook, stirring occasionally, until tender, about 5 minutes. Add the garlic and cook for 1 minute.
Add the chicken broth, tomatoes, bay leaf, salt, Italian seasoning, black pepper, and crushed red pepper flakes. Bring to a boil and add the tortellini. Reduce the heat to a simmer and cook for 5 to 6 minutes or until tortellini is cooked through.
Add the sausage back to the pot and stir in the kale, Parmesan cheese, and basil. If you are using the heavy cream, stir it in. If you aren’t using the cream, you might need to add 1 more cup of broth, depending on how thick you like your soup.
Remove the bay leaf. Ladle the soup into bowls and serve with additional Parmesan cheese, if desired.",en,True,,False,False
Vegetarian Taco Skillet,"['1 tablespoon olive oil', '1 onion (chopped)', '1 red bell pepper, (stemmed, seeds removed, and chopped)', '3 cloves garlic, (chopped)', '1 cup quinoa, (rinsed)', '2 cups vegetable broth', '15 oz fire roasted tomatoes', '4 oz mild green chiles', '3 teaspoons chili powder', '2 teaspoons ground cumin', '3/4 teaspoon smoked paprika', '1/2 teaspoon dried oregano', '1 teaspoon kosher salt', '1/4 teaspoon black pepper', '15 oz black beans, (rinsed and drained)', '1 cup frozen corn', '1/4 cup chopped cilantro', '1 1/2 cups shredded Mexican blend or cheddar cheese', 'Optional toppings: sliced green onions, (avocado, cilantro, tomatoes)', 'Tortilla chips, salsa or pico de gallo, (for serving)']",,"In a large skillet, heat the olive oil over medium high heat. Add the onion and bell pepper; cook for 5 minutes or until tender, stirring occasionally. Add the garlic and cook for one minute.
Add the quinoa, vegetable broth, tomatoes, green chilies, chili powder, cumin, paprika, oregano, salt, and pepper. Stir until combined and let come to a boil. Reduce heat to low and cover with a lid. If your pan doesn’t have a lid you can cover with a baking sheet. Simmer for 15 to 18 minutes or until the quinoa is cooked.
Remove the lid and stir in the black beans, corn, and cilantro. Top with shredded cheese and put the lid back on for 3 to 5 minutes or until the cheese is melted.
Top with green onions, avocado, cilantro, and diced tomatoes. Spoon onto plates and serve warm with tortilla chips and salsa or pico de gallo. Season with additional salt and pepper, if necessary.",en,True,,False,False
Stuffed Shells,"['20 jumbo pasta shells, (cooked according to package directions*)', '1 tablespoon olive oil', '4 cups packed spinach, (chopped)', '3 cloves garlic, (minced)', '15 ounces ricotta cheese', '1 large egg', '3 cups shredded mozzarella cheese, (divided)', '1/2 cup freshly grated parmesan cheese', '1 teaspoon Italian seasoning', '1/4 teaspoon crushed red pepper flakes', '1/2 teaspoon kosher salt', '1/4 teaspoon black pepper', '3 cups marinara sauce, (divided)', '2 tablespoons chopped basil, (for garnish)']",,"Preheat oven to 375 degree F. Spray a 9x13-inch baking dish with nonstick cooking spray. Set aside.
Bring a large pot of salted water to a boil. Add pasta shells and cook until al dente, according to package instructions. Don’t overcook the shells. Drain, and rinse with run cold water to stop cooking. Set the shells aside.
In a large skillet, heat the olive oil over medium heat. Add the chopped spinach and sauté until wilted. Add the garlic and cook for 1 minute.
In a large bowl, combine ricotta cheese, egg, spinach mixture, 1 cup of the mozzarella cheese, Parmesan cheese, Italian seasoning, red pepper flakes, salt, and pepper.
Spread 1 1/2 cups of the marinara sauce on the bottom of the baking dish.
Use a spoon to fill the pasta shells with the cheese and spinach mixture. Place in the baking dish.
Pour the remaining marinara sauce over the shells and sprinkle with remaining mozzarella cheese.
Cover with foil and bake for 30 minutes. Carefully remove the foil and broil for an additional 2 minutes to lightly brown the cheese.
Remove from the oven and garnish with fresh basil. Serve warm.",en,True,,False,True
Enchilada Stuffed Sweet Potatoes,"['4 medium sweet potatoes, (washed)', '1 tablespoon olive oil', '1/2 cup chopped onion', '1 red bell pepper, (seeds removed and diced)', '15 oz can black beans, (rinsed and drained)', '1/2 cup fresh or frozen corn', '1/4 cup packed chopped cilantro', '2 cloves garlic, (minced)', '1 tablespoon fresh lime juice', 'Kosher salt and black pepper, (to taste)', '2 cups enchilada sauce', '1 cup shredded Mexican blend cheese or cheddar cheese', 'Plain Greek yogurt or sour cream', 'Guacamole or chopped avocado', 'Pico de Gallo', 'Pickled red onions', 'Cilantro', 'Crumbled queso fresco']",,"Preheat the oven to 400 degrees F. Use a fork to pierce the sweet potatoes all over. Place on a large baking sheet that has been lined with aluminum foil and bake for 50-60 minutes or until the sweet potatoes are soft. Time will vary depending on the size of the sweet potato.
Meanwhile, make the filling. In a large skillet heat the olive oil over medium high heat. Add the red onion and red bell pepper; sauté for about 2 minutes. Stir in the black beans, corn, garlic, cilantro, fresh lime juice, salt, and pepper. Cook for 2 to 3 minutes, stirring occasionally. Set the filling aside.
When the sweet potatoes are done baking, allow them cool slightly. Cut the potatoes in half lengthwise. Use a fork to smash down the potatoes so you have room to fill them. Pour about 1/4 cup of the enchilada sauce onto each sweet potato half. The amount of enchilada sauce will vary depending on how big your sweet potatoes are and how saucy you want your sweet potatoes.
Spoon the black bean filing over the top of the potatoes. Sprinkle evenly with shredded cheese. Return the stuffed sweet potatoes to the oven. Bake for 5-10 minutes or until the cheese is melted.
Remove from the oven and top with plain Greek yogurt or sour cream, guacamole or avocado, pico de gallo, cilantro, pickled red onions, and queso fresco. Serve immediately.",en,True,,False,True
Pasta Primavera Recipe,"['16 oz penne pasta', '1 tablespoon olive oil', '8 oz asparagus, (cut into 1 ½-inch pieces)', '1 yellow bell pepper, (cut into 1 ½-inch pieces)', '2 cups small broccoli florets', '1 small zucchini, (chopped)', 'Salt and black pepper (to taste)', '2 tablespoons unsalted butter', '1 shallot, (minced)', '4 garlic cloves, (minced)', 'Zest of 1 lemon', 'Dash crushed red pepper flakes', '1 cup vegetable broth', '½ cup heavy cream', '3 tablespoon lemon juice, (divided)', '1 cup frozen peas', '½ cup shredded Parmesan cheese', '1 ½ cups halved grape tomatoes', '¼ cup chopped basil', '2 tablespoons Italian parsley, (for garnish)', 'Extra parmesan cheese, (for garnish)', 'Crushed red pepper flakes, (for garnish)']",,"Bring a large pot of water to a boil. Add salt and pasta to boiling water. Cook for 11 minutes, stirring occasionally. Drain well. Pour the pasta back into the pot.
Meanwhile, in a large skillet, heat the olive oil over medium high heat. Add the asparagus, peppers, and broccoli. Sauté for 2 to 3 minutes, stirring occasionally. Add in the zucchini and cook for 1 to 2 minutes or until vegetables are tender, but still crisp. Season vegetables with salt and pepper, to taste. Transfer the vegetables to a large plate or bowl.
Place the skillet back on the stove. Melt the butter over medium heat. Add the shallot and garlic and cook for 2 minutes. Stir in the lemon zest and vegetable broth. Simmer until the broth reduces by half, about 4 to 5 minutes. Stir in the heavy cream and 2 tablespoons of lemon juice.
Stir the peas into the pot with the pasta. Stir in the cooked vegetables. Pour the lemon cream sauce over the pasta and vegetables and stir until well combined. Stir in the Parmesan cheese and remaining tablespoon of fresh lemon juice. Gently stir in the tomatoes and basil. Season with salt and black pepper, to taste.
Pour the pasta primavera into a large serving bowl or dish. Garnish with parsley, extra Parmesan cheese, and crushed red pepper flakes. Serve warm.",en,True,,False,False
