title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Dutch Baby Pesto Breakfast Pizza,"['1 cup plus 2 tablespoons all-purpose flour', '½ teaspoon kosher salt', '½ teaspoon ground black pepper', '8 large eggs', '¾ cup whole milk', '1/4 cup finely chopped fresh herbs such as chives, parsley and/or tarragon', '6 tablespoons unsalted butter', '1/3 cup pesto sauce (recipe below)', '4 ounces burrata cheese, cut into large rounds', '1/2 pound thick asparagus, shaved', '2 ounces thinly sliced pancetta', '2-3 large eggs', 'Radish sprouts or microgreens, to garnish', '2 cups packed chopped fresh basil leaves', '2 cloves garlic, chopped', '¼ cup pine nuts', '1/2 cup olive oil, plus more as needed', '1/3 cup grated parmesan cheese', 'Kosher salt, to taste']",,"To begin, make the pesto. If using store-bought, skip this step. In the bowl of a food processor, combine the basil, garlic, and pine nuts and pulse until coarsely chopped. Add the 1/2 cup of olive oil and process until fully incorporated and smooth. Mix in the parmesan cheese and kosher salt, to taste. Stream in more olive oil, if necessary, until smooth. Set aside.
Preheat the oven to 425°F.
In a large bowl, whisk together the flour, salt, and pepper. In a separate bowl, whisk together eggs and milk. Whisk wet ingredients into dry until just combined, then stir in the fresh herbs.
In a 12 inch cast iron skillet, melt the butter over medium-high heat. Allow it to cook until it begins to brown just slightly. Swirl the skillet so that it's coated with the butter and pour the batter into the pan. Allow it to sit for a minute, then transfer it to the oven to bake.
Bake the Dutch Baby until it's extremely puffy and golden, about 20-25 minutes. Remove the Dutch Baby from the oven, allow it to fall, and top it with 1/3 cup of the pesto. Layer the burrata cheese on top and then cover the Dutch Baby with the shaved asparagus and pancetta. Separate space in the asparagus and pancetta to create nests for the eggs. Crack the eggs into the nests and gently return the Dutch Baby to the oven. Bake until the whites have set, or the eggs are cooked to your desired consistency, about 15 minutes or so.
Serve warm topped with radish sprouts or microgreens.",en,True,,False,False
Pepperoni Pizza Stuffed Garlic Bread,"['1 sturdy Italian loaf or French baguette', '8 ounces cream cheese, softened at room temperature', '2 cups shredded mozzarella cheese', '1 cup pizza sauce, plus more to serve', '½ cup parmesan cheese, plus more to top', '1 tablespoon fresh basil, chopped, plus more to top', '½ teaspoon dried oregano', '6 ounces (about 1 1/2 cup) thick pepperoni slices, chopped, divided', '4 tablespoons butter, melted', '4 cloves garlic, minced', 'Crushed red pepper flakes, optional, to top']",,"Preheat the oven to 350° F.
Cut the loaf into 4 equal-sized pieces. Use a long knife to remove the insides, keeping some bread along the edges. Pull out the loose bread to leave hollow bread quarters. Set aside.
In a large bowl, mix together the cream cheese, mozzarella cheese, pizza sauce, parmesan, basil, dried oregano, and 1 cup of the chopped pepperoni. Mix well to combine.
Stuff the baguette quarters with the pizza dip mixture, using a spoon to help pack the dip in.
Once the bread is stuffed, transfer it to a cutting board. Line up the quarters so that they fit together as they did before the loaf was cut. Slice the bread into pieces that are approximately 1"" thick.
Tear a piece of heavy duty foil that is about 5-6 inches longer than the loaf. Slide the loaf slices off of the cutting board and onto the foil, keeping them together.
In a small bowl, combine the butter and minced garlic. Loosely cover the top and microwave for a minute, or until the butter is fully melted. Brush the garlic butter over the baguette, allowing some to drip down between the slices. Make sure to get all of the minced garlic on top of the bread. Top with the remaining pepperoni and sprinkle with additional parmesan cheese.
Wrap the foil around the bread and bake for 15 minutes. Unwrap the bread and bake for 5 minutes, or until the top browns slightly.
Remove from the oven, sprinkle with crushed red pepper flakes and basil, and serve with pizza sauce for dipping.",en,True,,False,False
Loaded Pizza Nachos with Creamy Garlic White Sauce,"['2 pounds frozen pizza dough, thawed', '2 tablespoons olive oil', 'Kosher salt, to taste', '8 ounces casing-less Italian sausage', '1/2 small onion, finely chopped', '1 green bell pepper, stemmed, seeded, and finely chopped', '2 ounces baby mushrooms, finely chopped', '1 cup marinara', '1 pound shredded Italian cheeses', '6 ounces thick-sliced pepperoni', '3 tablespoons butter', '6 cloves garlic, minced', '2 tablespoons flour', '3/4 cups cream or milk', '¼ cups parmesan cheese, grated', '1/2 teaspoon dried oregano', 'Kosher salt, to taste', 'Fresh basil, cut into ribbons (optional)']",,"Preheat the oven to 350°F. Line two baking sheets with parchment paper.
Roll the pizza dough out until very thin and even. Brush the top of the dough with olive oil and sprinkle liberally with sea salt. Transfer the dough to the prepared baking sheets.
Bake the dough until golden, rotating if necessary. The timing will vary depending on your dough, so be sure to check often to see when the crust is ready.
Allow the pizza crust to cool slightly and cut into triangles. Set aside.
Meanwhile, cook up the toppings. In a large skillet over medium-high heat, crumble the sausage. Cook the sausage, stirring and breaking it up occasionally, until browned and cooked through. Transfer the cooked sausage crumbles to a bowl and set aside, but leave the oils from the sausage in the skillet.
Add the onion, green pepper, and mushrooms to the skillet and cook over medium heat until softened, about 10 minutes. Remove from heat and set aside.
In a large saucepan over medium heat, melt the butter. Stir in the garlic and cook until fragrant, about 30 seconds to a minute. Add in the flour, whisking constantly, until paste-like in consistency and beginning to turn golden. Whisk in the cream or milk until thick and smooth. The mixture will thicken as it cooks so don't worry if it's too liquidy at first. Stir in the parmesan cheese, dried oregano, and salt to taste. Allow to thicken, stirring constantly, and then set aside.
Increase the oven temperature to 400°F. Spread the chips evenly over a baking sheet. Evenly distribute the sausage and the mushroom mixture, saving a tiny bit for adding on the very top. Spoon over some marinara, and sprinkle some of the mozzarella over top. Using a ladle, pour the creamy garlic white sauce over the pizza nachos. Top with additional cheese, pepperoni, and remaining toppings, as desired.
Bake until the cheese has entirely melted and the pepperoni begins to crisp, about 4-5 minutes. Serve warm, topped with fresh basil.",en,True,,False,False
Croissant Sausage Stuffing,"['10 croissants, split', '4 tablespoons unsalted butter, divided', '16 ounces breakfast sausage patties, crumbled', '2 medium onions, chopped', '2 stalks celery, chopped', '1 granny smith apple, cored and chopped', 'Kosher salt and black pepper, to taste', '1 1/2 cups chicken stock, divided', '1/2 cup heavy cream', '2 large eggs', '2 tablespoons fresh sage, chopped', '2 tablespoons fresh thyme, chopped', '1 tablespoon fresh rosemary, chopped']",,"Preheat oven to 350°F. Generously butter a large casserole dish and set aside. Line a baking sheet with foil or parchment paper.
Place the split croissants on the lined baking sheet and bake until crisp, about 5-10 minutes, cut side down. Remove and let cool. Coarsely crumble or chop the croissants into a large bowl and set aside.
Melt 2 tablespoons of the butter in a skillet over medium-high heat. Crumble and cook the sausage in the skillet until browned and cooked through. Transfer to the large bowl with the croissants. Saute the chopped onion, celery, and apple over medium heat until slightly soft, and season with salt and pepper to taste. Remove the from heat and toss with croissants. Add the herbs.
In a small bowl, whisk together eggs, 1 cup of the broth, and heavy cream. Pour over the croissants. Add additional broth to moisten to your liking. Transfer the stuffing mixture to the buttered casserole dish and top with remaining butter. Bake until crisp, about 30 minutes.",en,True,,False,False
Monte Cristo Crepes,"['1/2 cup seedless raspberry or red currant jelly', '1/4 cup Dijon mustard', '6 large cooked crepes', '6 slices Swiss cheese', '6 slices Gruyère cheese', '18 thin slices deli ham', '1 cup milk', '6 tablespoons unsalted butter', '3 large eggs', '1/2 teaspoon vanilla extract', 'Kosher salt', ""Confectioners' sugar, to dust"", 'Assorted berries, for garnish (optional)']",,"In a small bowl, thoroughly whisk together jelly and mustard. Spread a thin, even layer of the jelly mixture over each crepe. Fold the crepes in half to form a semicircle with the jelly sandwiched inside. Top each folded crepe with a slice of each cheese and then layer 3 slices of ham on top of the cheese. If the rounded edge of the crepe is sticking out, fold it inward and tuck under the cheese then roll the crepe up tightly and set seam-side down. Repeat for remaining crepes.
Heat 2 tablespoons of butter in a large skillet over medium heat. In a large bowl, whisk together milk, eggs, and vanilla extract. Whisk in a generous pinch of kosher salt. Using tongs, briefly dip a crepe into the egg mixture. Allow excess to drip off and transfer to the skillet, seam-side down. Repeat with another crepe. Fry crepes until golden all over, turning occasionally, about 2 minutes per side. Transfer to a plate. Repeat with the remaining crepes, frying two at a time and adding butter as needed.
Dust crepes with powdered sugar. Serve warm with berries and the remaining jelly-mustard mixture.",en,True,,False,False
"One Pot Lemony Pasta with Sausage, Broccoli Rabe, and Burrata","['1 pound package rigatoni or other pasta', 'Kosher salt, to taste', '10 ounces broccoli rabe, trimmed and cut into 3 inch pieces', '1 tablespoon olive oil', '1 pound sweet Italian sausage, crumbled', '8 ounces fennel, bulb sliced and fronds reserved for topping', '3 cloves garlic, minced', '1 teaspoon crushed red pepper', '2 lemons, zested and juiced', '1/2 cup parmesan cheese', '8 ounces burrata cheese', 'Fresh basil leaves, to serve']",,"Bring a large pot of generously salted water to a boil. Cook the pasta to al dente according to package directions. Add broccoli rabe 1 minute before pasta is done cooking and let boil. Reserve 1 cup of the pasta water and set aside. Drain the pasta mixture into a colander.
Add 1 tablespoon of oil to the pasta pot and return to medium-high heat. Add the fennel and cook, stirring occasionally, until the fennel is soft, about 5-6 minutes. Add the garlic and sausage and cook, breaking up the sausage as it browns, until crisp.
Stir in the crushed red pepper and lemon zest and cook for a minute. Stir in the hot pasta mixture, lemon juice, and parmesan cheese. Add the pasta water, starting with 1/2 cup and adding more if needed, and mix and continue to heat until a sauce forms and clings to the pasta.
Serve warm with burrata cheese, basil, and fennel fronds.",en,True,,False,False
Sweet Potato Chorizo Chili with Poblano-Avocado Crema,"['2 large sweet potatoes', '1 whole head garlic', '2 poblano peppers', '2 tablespoons canola oil, divided', '1 pound uncooked Mexican chorizo', '1 white onion, diced small', '1 tablespoon cumin', '1 teaspoon smoked paprika', '1/4 teaspoon cinnamon', '2 cups chicken stock', '1 (14.5 ounce) can fire-roasted diced tomatoes', '1 chipotle pepper in adobo, from the can', '1 (15 ounce) cans black beans, drained and rinsed', '1 (15 ounce) can hominy, drained and rinsed', '4 tablespoons tomato paste', 'Kosher salt and black pepper, to taste', '1 avocado, pit and skin removed', 'Juice of 2 limes', '2 ounces goat cheese, crumbled', 'Fresh cilantro, chopped, to top', 'Sliced radish, to top, optional']",,"Preheat the oven to 400°F. Line a baking sheet with foil.
Cut the papery top off of the head of garlic to expose the cloves. Place the garlic, sweet potatoes, and poblano peppers on the prepared baking sheet and drizzle lightly with oil. Roast for 3o minutes, then let cool until you can easily handle the potatoes.
Meanwhile, heat the remaining oil in a large pot over medium-high heat. Remove the chorizo from the casing and add to the pot. Break apart the chorizo as you would ground beef as it cooks. Cook until browned all over, about 5 minutes.
Add the onion to the skillet and saute until translucent. Stir in the spices and cook for 1 minute. Pour in the chicken stock and bring to a boil.
Once the sweet potatoes and peppers are cool enough to handle, use your hands to peel the skins from the potatoes and poblanos. The skins should come off easily. Chop the sweet potato into bite-sized pieces. Stem and seed the poblano peppers.
In a blender or food processor, combine the roasted garlic (squeeze it out of the papery exterior), 1 of the roasted poblano peppers, 1 chipotle pepper, and the diced tomatoes. Process until well-combined. Pour the mixture into the pot of chili and bring back to a boil. Allow the liquid to reduce slightly, then stir in the black beans, hominy, tomato paste, and chopped sweet potato. Reduce to a simmer and cook for 30 minutes. Season with kosher salt and black pepper, to taste.
As the chili simmers, process the remaining poblano pepper, avocado, and lime juice until smooth.
Serve the chili warm with a dollop of the Poblano-Avocado Crema, crumbled goat cheese, chopped cilantro, and sliced radish on top.",en,True,,False,False
Feel-Better Chicken Soup Recipe,"['2 tablespoons cooking oil', '1.5 pounds boneless, skinless chicken thighs', '1 medium white or yellow onion, diced', '3 large carrots, peeled and sliced', '3 ribs celery, sliced', '6 cloves garlic, minced', '2 teaspoons poultry spice', '2 teaspoons smoked paprika', '1 teaspoon ground ginger', '1 teaspoon ground turmeric', '1 generous pinch red pepper flakes', 'Kosher salt and black pepper, to taste', '6 cups water, plus more as needed', '3 tablespoons roasted chicken bouillon base, such as Better than Bouillon', '2 dried bay leaves', '2 sprigs fresh rosemary', '5 sprigs fresh thyme', '10 ounces pasta or noodles of choice (I used gemelli pasta)', '2 tablespoons chopped fresh parsley', 'Juice of 1 lemon']",,"Heat 1 tablespoon of oil in a large soup pot or dutch oven over medium heat. Dry the chicken thighs and season with the spices. Add the chicken thighs to the pot and cook for 6 minutes per side, or until browned and cooked through. Transfer the cooked chicken to a plate to cool slightly.
Once cool enough to handle, shred the chicken by hand or with two forks. Set aside.
Add the onions, carrots and celery to the same pot. Cook for 5-6 minutes, stirring occasionally, until starting to soften. Add the garlic and cook, stirring often, for 1 minute until fragrant.
Pour in the water and chicken bouillon. Add the shredded chicken, rosemary, thyme and bay leaves. Bring to a gentle boil for 10 minutes.
Add the pasta and continue simmering for 6 minutes or until pasta is just shy of al dente*.
Remove from heat and stir in the fresh parsley and lemon juice. Season to taste with salt and pepper. Serve chicken noodle soup hot and enjoy!",en,True,,False,False
Easy Buffalo Chicken Sliders,"['2 cups cooked, shredded chicken', '1/3 cup buffalo hot sauce', '12 count brioche slider buns (or brioche dinner rolls, sliced in half)', '8 ounces shredded Monterey Jack cheese', '1 (12 ounce) container Heluva Good! Buttermilk Ranch Dip, divided', '3 tablespoons unsalted butter', '3 cloves garlic, minced', '2 tablespoons finely chopped flat-leaf parsley', '1 cup shredded cabbage', '1/2 cup shredded carrots', '1/2 cup shredded celery']",,"Preheat the oven to 350ºF. In a large bowl, toss the shredded chicken with buffalo sauce to coat. Set aside.
Place the slider buns in a small baking dish or baking sheet. Spread a thin layer of Heluva Good! Buttermilk Ranch Dip over the bottom brioche buns. Sprinkle with the shredded cheese and spoon over the shredded buffalo chicken. Smooth into an even layer, and cover with the top buns.
In a microwave safe bowl, melt the butter. Stir in the minced garlic and chopped parsley, and then brush the mixture over the top slider buns. Transfer to the oven and bake until the cheese has melted and buns begin to brown, about 12 minutes.
Meanwhile, prepare the slaw. Combine shredded cabbage, shredded carrots, and shredded celery in a medium-sized bowl and stir in additional buttermilk ranch dip to coat, as desired.
Use a spatula to carefully remove the top buns from the sliders. Spread the slaw mixture over the buffalo chicken and cover with top slider buns. Slice and serve warm.",en,True,,False,False
Thai Chicken Lettuce Wraps (Larb Gai),"['1/4 cup uncooked jasmine rice, plus more cooked jasmine rice to serve, if desired', '1 tablespoon oil', '1 pound ground chicken (use thighs and chop for best texture)', '1/4 cup freshly squeezed lime juice (from 2-3 limes)', '2 tablespoons fish sauce', '1 teaspoon brown sugar', '4 shallots, thinly sliced', '2 Thai bird’s eye chiles, or to taste.', '3 scallions, sliced', '2 tablespoons chopped cilantro', '10 whole mint leaves, more for serving', 'Butter, bibb, or boston lettuce leaves']",,"In a dry wok or pan over low heat, toast the rice, stirring often until they turn a deep golden color and smell nutty, about 10 minutes. Grind to a coarse powder using a mortar and pestle, coffee grinder, spice grinder, food processor, or blender. Set aside.
Return the wok to high heat and add oil. Once hot, add the ground chicken. Stir fry until the chicken is browned and crisp, then add in the sugar, fish sauce, and lime juice.
Stir fry for another minute, and add the toasted rice powder, chilies, shallots, and scallions., cilantro, and mint. Stir fry for one more minute, then adjust seasonings to taste.
Serve in lettuce cups or with rice.",en,True,,False,False
Hot German Potato Salad,"['5 pounds waxy potatoes (yellow or red potatoes)', '1 pound thick-cut bacon', '1/4 cup vegetable oil', '1 small white onion, sliced', '1/2 cup red wine vinegar', '1/2 cup beef broth', '1 tablespoon sugar', '1/4 cup chopped fresh parsley and/or fresh dill', 'Kosher salt and black pepper, to taste']",,"Boil the potatoes. Test them by piercing with a fork and drain when they reach the desired consistency (about 20 minutes). Let cool until you can handle them without burning yourself, but don’t let them get cold. Peel and slice into 1/4- 1/2 inch thick slices. Place in a large bowl.
Cook bacon in a large pan over medium heat until crispy. Transfer to a paper towel lined plate and crumble, leaving the grease in the pan.
Add oil and onions to the pan and cool until softened, about 5 minutes. Mix in the vinegar, beef broth, and sugar and bring to a light boil. Then gently toss in the sliced potatoes, half of the bacon, and half of the herbs. Cook until warmed through, stirring occasionally. Season with kosher salt and black pepper, to taste.
Top with remaining bacon and herbs. Let sit for 15-20 minutes to allow the the flavors to absorb. Serve warm.",en,True,,False,False
Charred Broccoli Salad with Hot Honey Dressing,"['6 strips bacon', '2 large heads broccoli', 'Kosher salt and black pepper, to taste', '1/2 cup pecan halves', '1/4 cup honey', '1 clove garlic, crushed', ""2 dried chile de arbol peppers (dried chipotles or Thai bird's eye chili will also work, to taste)"", '1/4 cup extra virgin olive oil', '1/4 cup apple cider vinegar', '1/2 cup dried cranberries', '4 ounces goat cheese or blue cheese, crumbled', '1/4 cup red onion']",,"Cook the bacon in a large skillet over medium-high heat. When crisp, remove from the pan and set on a paper towel lined plate to absorb excess grease. Pour off all but 1 tablespoon of the rendered bacon grease from the skillet
Trim the woody ends from the broccoli stalks and then cut the heads away from the stems. Cut the stems and heads into halves. Don’t separate into florets.
Return the skillet to medium-high heat. Place the broccoli in the skillet, cut-sides down. Season generously with salt and pepper. Cook, undisturbed, until browned but still crunchy, about 5 minutes. Flip over and continue to cook for 1 minute. Transfer the broccoli to a cutting board.
When cool enough to handle, roughly chop the broccoli and transfer to a large serving bowl.
Return skillet to heat and reduce heat to medium. Add the pecans and toast until fragrant, stirring often, about 2-4 minutes. Transfer to the serving bowl with the broccoli.
Reduce skillet heat to low. Add the honey, garlic, and chiles and cook over low heat until the honey begins to foam, about 5 minutes (see note). Remove from heat. Whisk in the olive oil and vinegar. Let cool.
While the hot honey dressing is cooling, chop the bacon and add to the serving bowl. Mix in the cranberries, cheese, and red onion until evenly distributed. Pour over the cooled hot honey dressing and serve.",en,True,,False,False
Grilled Peach and Halloumi Panzanella,"['1 loaf ciabatta bread, sliced to 1"" thickness', '1 cup olive oil, divided', 'Kosher salt, to taste', '8 ounces halloumi cheese, sliced to 1"" thickness', '5 large ripe peaches, sliced to 1/2"" thickness', '1 small red onion, thinly sliced', '1 cup fresh basil leaves', '1/3 cup white balsamic vinegar', '2 tablespoons dijon mustard', '2 tablespoons honey', 'Freshly ground black pepper, to taste']",,"Preheat the grill or grill pan over medium-high heat.
Brush the ciabatta bread slices lightly with olive oil and season with salt. Set aside.
Combine the halloumi cheese and peach slices in a large bowl. Toss with a drizzle of olive oil-- just enough to lightly coat the peaches and cheese. Transfer everything to the grill, in batches if necessary. Grill for 2-3 minutes per side, until grill marks appear. Remove everything from the grill.
Tear apart the grilled ciabatta to create large chunks. Add to a large bowl with the grilled peaches and halloumi. Then combine with the red onion and basil leaves. Set aside.
In a medium-sized bowl, whisk together the remaining olive oil, white balsamic, dijon mustard, honey, salt and pepper. Adjust to taste.
Lightly drizzle the vinaigrette over the panzanella and toss. Transfer to a plate and garnish with additional basil, if desired. Serve with the remaining dressing.",en,True,,False,True
Mezze Party Platter,"['1 1/2 cups tzatziki, homemade or store bought', '1 cup hummus, homemade or store bought', '1 cup baba ghanoush, homemade or store bought', '1 (16 ounce) block Greek feta, drained and sliced', '3 sprigs fresh thyme', '3 tablespoons fresh basil, cut into thin ribbons', '2 cloves garlic, minced', '1/2 teaspoon red pepper flakes', 'Juice of 1 lemon+ 1 teaspoon zest', '1/2 cup olive oil', 'Kosher salt and freshly ground black pepper', '1 (7 ounce) jar roasted red peppers, drained', '2/3 cup walnuts, lightly toasted', '4 cloves garlic', 'Juice of 1 lemon', '1 tablespoon pomegranate molasses', '1 teaspoon ground cumin', '1/2 cup olive oil, divided', '1/2 cup unseasoned bread crumbs', '1 teaspoon dried hot red pepper flakes, or to taste', 'Kosher salt, to taste', '1 cup bulgur', 'Juice of 1 lemon', '2 tablespoons olive oil', '2 tablespoons tomato paste', '1 tablespoon harissa', 'Kosher salt, to taste', '8 cherry tomatoes, chopped', '1/4 cup sliced green onion', '1/4 cup chopped fresh parsley', '1/4 cup chopped fresh mint', '4 large pitas', '2 tablespoons olive oil', ""3 tablespoons za'atar"", 'Kosher salt, to taste', '1 small bunch rainbow carrots, stemmed and sliced in half', '1 red bell pepper, stemmed, seeded, and cut into strips', '1 large cucumber, sliced', '1 1/2 cups mixed olives', '1/2 cup mixed nuts', 'Additional fresh dill, parsley, mint, and thyme, to garnish', 'Pomegranate seeds, to garnish']",,"To start, prepare the feta. Lay the feta on a large plate with each slice slightly overlapping the last. Sprinkle the leaves from the thyme, the sliced basil, the minced garlic, the red pepper flakes, and the lemon zest all over the feta. Drizzle with the lemon juice and olive oil and then sprinkle with salt and pepper, to taste. Cover with plastic wrap and refrigerate until ready to serve.
Meanwhile, make the muhammara. In the bowl of a food processor, combine the roasted red peppers, toasted walnuts, garlic, lemon juice, pomegranate molasses, cumin, and half of the olive oil. Process until smooth. Add in the breadcrumbs and pulse until you reach the desired consistency. Season with red pepper flakes and Kosher salt, to taste, and pulse just until evenly distributed. Cover and refrigerate until ready to serve.
Next, make the Turkish tabbouleh. In a large, heat-proof bowl, combine the dried bulgur, olive oil, tomato paste, harissa, salt, and 1 cup of boiling water. Mix well. Let the bulgur sit until it has absorbed all of the liquid, about 30 minutes. Mix in the tomatoes, green onion, parsley, and mint. Cover and refrigerate until ready to serve.
Shortly before serving, make the za'atar pita chips. Preheat the oven to 350°F. Use kitchen scissors to cut the pita bread into small triangles by continuously cutting the pita in half until you reach your desired chip size. Place the pita triangles in a large bowl and toss with the olive oil, za'atar, and salt. Spread the pita chips on two large baking sheets and bake until crisp and golden, about 10 minutes, turning halfway through. Allow to cool slightly and transfer to a bowl to serve (or transfer to an air tight container for up to 2 days before serving).
Assemble the party platter with all of the completed ingredients, as well as carrots, bell pepper, cucumber, olives, nuts, and plenty of herbs and pomegranate seeds to garnish. Serve at room temperature.",en,True,,True,True
Chipotle Chicken Avocado Melts,"['12 slices bacon', '2 chopped chipotle peppers plus 1 tablespoon adobo sauce from canned chipotles in adobo', '3 cloves minced garlic', '3 boneless, skinless chicken breasts', 'Kosher salt and black pepper, to taste', '1/4 cup water or chicken broth', '1 minced chipotle chile plus 1 teaspoon adobo sauce from canned chipotles in adobo', '½ cup mayonnaise', '1 avocado, sliced', '1 tablespoon lemon or lime juice, or apple cider vinegar', '12 slices hearty bread', '12 slices Land O Lakes® Deli American', '1/4 cup microgreens and/or chopped cilantro', '2 tablespoons butter, divided']",,"To start, cook the bacon in a large skillet until crisp. Set aside for later. Pour off all but 1 tablespoon of the bacon grease and return to medium-high Add the chopped chipotle peppers and minced garlic, reserving the adobo sauce for later. Sauté, stirring constantly, until fragrant, about 1-2 minutes. Add in the chicken breasts and season all over with salt and pepper. Cook until lightly browned, about 3-4 minutes per side. Then, pour in the water or chicken broth, reduce to a simmer, and cover. Cook for about 8 more minutes, or until the chicken shreds apart easily with a fork and is cooked through.
Meanwhile, prepare the chipotle mayo. In a small bowl, mix together 1 minced chipotle chile plus 1 teaspoon adobo sauce and ½ cup mayonnaise until well-combined. Taste and adjust with more adobo sauce, if desired. Set aside.
Transfer the cooked chicken to a bowl and shred, then toss in any remaining liquid from cooking. Set aside.
Prepare to assemble the sandwiches. Brush the avocado slices with lemon or lime juice. Spread a thin layer of chipotle mayo on each slice of bread. Place one slice of Land O Lakes® Deli American on 6 of the slices of bread, cutting the slices in half diagonally and layering if necessary to fit on top of the bread. Top with the shredded chicken, avocado slices, microgreens and/or cilantro, another slice for each sandwich, and the remaining bread, mayo-side down.
Cook the melts. Heat a griddle or pan to medium heat. Add 2 teaspoons butter, place two sandwiches at a time on the griddle and cook on each side for about 3 minutes, or until the Deli American is fully melted and the bread is crisp. Transfer to a plate and repeat until all of the melts have been cooked. Serve warm or wrap and refrigerate for later. You can reheat the sandwiches in a toaster oven or skillet to enjoy throughout the week.",en,True,,False,False
Grilled Tandoori Chicken Patties with Jalapeno-Mint Yogurt Sauce,"['2 pounds boneless, skinless chicken thighs', '5 medium cloves garlic', '1 tablespoon ground cumin', '1 tablespoon paprika', '1 teaspoon ground coriander seed', '1 teaspoon turmeric', '1/4 teaspoon cayenne pepper', '1 tablespoon grated fresh peeled ginger', '1/2 cup plain yogurt, divided', 'Juice of 1 lemon, divided', '1 jalapeño, stemmed and seeded, finely minced', '1/4 cup fresh mint leaves, finely chopped, plus more for serving', 'Kosher salt', '4 naan flatbreads, pita, or burger buns', '1 medium cucumber, thinly sliced lengthwise into ribbons', 'Fresh cilantro leaves and tender stems, for serving', 'Thinly sliced red onion, sliced tomato, and green lettuce, for serving, if desired']",,"Cut the chicken thighs into chunks, discarding any excess fat. Grind with a meat grinder or mince finely in a food processor, then transfer to a large bowl.
Mince 4 of the garlic cloves and add them to the chicken. Add cumin, paprika, coriander, turmeric, cayenne, ginger, and 2 tablespoons of the yogurt. Squeeze in the juice of half the lemon, being careful not to let seeds in. Stir well. Cover with plastic and refrigerate for at least 1 hour and up to 6 hours.
Meanwhile, mince the remaining 1 clove garlic and add it to a bowl with the remaining 1/4 cup plus 2 tablespoons yogurt and juice from the remaining half lemon. Stir in the jalapeño and mint and season with salt. Set aside or keep refrigerated.
Light one chimney full of charcoal. When all the charcoal is lit and covered with gray ash, pour out and spread the coals evenly over half of coal grate. Alternatively, set half the burners of a gas grill to high heat. Set cooking grate in place, cover grill and allow to preheat for 5 minutes. Clean and oil the grilling grate.
While the grill preheats, divide and shape the chicken mixture into 4 patties (or 6 if you'd like smaller patties). Season the patties generously all over with salt, then place directly over hot side of grill. Cook for 6 minutes on each side, or until the center reads 165°F (74°C) on an instant-read thermometer.
Toast the naan or burger buns on the grill. Then fill the naan or burger buns with sliced cucumber, lettuce, if using, and the chicken patties. Spoon the yogurt sauce on the patties, then sprinkle with fresh mint leaves and cilantro. Top with tomato and onion, if using, and serve.",en,True,,False,False
Jack Daniels Burgers (T.G.I. Friday's Copycat Recipe),"['1 cup water', '1 ½ cups pineapple juice', '1/2 cup teriyaki sauce', '2 tablespoons soy sauce', '2 cups brown sugar', '¼ cup lemon juice', '¼ cup white onion, finely minced', '1/4 cup Jack Daniels Whiskey', '3 cloves garlic, minced', '¼ teaspoon cayenne pepper', '2 pounds ground sirloin (or other ground beef, with around 20% fat)', 'Kosher salt and black pepper, to taste', '6 slices white cheddar or provolone cheese', '12 slices bacon (about 1/2 of a one pound package)', '6 hamburger buns', '1 tomato, sliced', '1 red onion, sliced', '6 large leaves lettuce', 'Hamburger pickle chips']",,"For the Jack Daniels Glaze:
In a large saucepan over medium heat, combine the water, pineapple juice, teriyaki sauce, soy sauce, and brown sugar. Bring to a gentle boil, stirring occasionally, and then immediately reduce to a low simmer. Add the remaining glaze ingredients and stir to combine.
Let the mixture simmer for about an hour, or until it becomes syrupy and reduces by half. Don't turn up the heat if you can avoid it, low heat is key to making the perfect glaze without burning the sugar. Be sure not to let the glaze boil up.
For the Burgers:
Divide the ground sirloin into 6 equal-sized portions. They should be about the size of tennis balls.
Very gently, round out each ball and then flatten each ball to create your patty. You want to make sure to do this all very gently, and you don't want to over-handle the meat.
Gently press your thumb into the center of each patty to make a slight indent. This will prevent the burgers from bloating as they cook, so you won't have to flatten them while grilling. Season with salt and pepper and set aside while you prepare the bacon.
Cover a baking pan with aluminum foil and line out your bacon on top. The bacon can be very close together, but you don't want it to overlap. You may need to use two pans.
Place the pan or pans in the cold oven and then heat to 400° F.
After 17 minutes, check your bacon. If it's completely crispy, take it out. If not, check every 3 minutes until it is done. Transfer the bacon to a paper towel lined plate to absorb excess grease.
Preheat the grill to high heat. When it's ready, place the burgers on the hottest part of the grill.
After 5 minutes or so, you should notice the juices as they begin to fill the divots in the top of your burger. This means that the meat is cooking in the middle, and they should be ready to be flipped.
Gently flip the burgers and grill for about a minute before you brushing on the Jack Daniels glaze using a basting brush. Let cook for another 2 minutes, and then top with the cheese. Close the lid to melt the provolone cheese onto the burger. When the cheese is melted (it should only take a minute or so), you're ready to serve the burger.
If you're not sure your burgers are done, check with an instant read thermometer. The USDA recommends at least 160°F for ground meat. All grills are different, so if you're not sure, it's better to check.
Let the burgers sit as you toast the buns. Then, add a little extra glaze to the bottom of each bun, then add the burger and all of the fixings you like! Serve immediately.",en,True,,False,False
