title,ingredients_raw,ingredients_processed,instructions,language,heat_processed,cuisine_tags,vegan,vegetarian
Creamy Shrimp Pasta,"['1 pound large shrimp, deveined (tail on or off, wild caught preferred)', '2 tablespoons olive oil', '1/2 teaspoon each smoked paprika, garlic powder and onion powder', '1/2 teaspoon kosher salt', '1 recipe White Wine Sauce or Parmesan Cream Sauce', '8 ounces spaghetti', 'Finely chopped Italian parsley, to garnish', 'Lemon wedges, to garnish']",,"If frozen, thaw the shrimp.
Cook the pasta
Start a pot of well salted water to a boil. Boil the pasta until it is just al dente. Start tasting a few minutes before the package recommends: you want it to be tender but still a little firm on the inside; usually around 7 to 8 minutes. Drain the pasta. (If it finishes before the sauce, add it back to the pot with a drizzle of olive oil so it doesn’t stick.)
Cook the shrimp
Pat the shrimp dry. In a medium bowl, mix the shrimp with the spices. In a large skillet, heat the olive oil on medium high heat. Cook the shrimp for 1 to 2 minutes per side until opaque and cooked through, turning them with tongs. Set them aside.
Make the sauce
Wipe out the skillet. In the same skillet make the White Wine Sauce or Parmesan Cream Sauce (takes about 10 minutes).
Serve
When the sauce is done, add the noodles to the skillet with the sauce. (For the Cream Sauce only, add a splash or two of milk to loosen the sauce and come to just the right creamy consistency.) Then add the shrimp and toss until it’s warmed through. Taste and a few more pinches of salt, if necessary. Remove from the heat. Garnish with finely chopped parsley and lemon wedges. Serve immediately.",en,True,,False,False
40 Top Grill Recipes (How to Grill Everything): Grilled Corn & More!,"['8 ears corn', '1 tablespoon oil: olive oil, grapeseed, vegetable, sunflower', 'For serving: butter and salt']",,"Preheat
Heat a grill to medium high heat (375 to 450 degrees Fahrenheit).
Shucked corn method
Shuck the corn by peeling down the outside layers one at a time and keeping them attached, facing downwards away from the cob. When you’ve finished, use kitchen twine or string to tie the leaves together (see the photos). This step is optional; it makes a natural handle for eating the corn. Otherwise, simply shuck the corn. Use your hands to rub oil on each corn cob evenly. Place the corn directly on the grill grates and cook until it begins to blacken, then turn. Cook about 12 to 15 minutes total, until blackened on all sides. Serve immediately with butter and salt, using the tied husks as a handle for easy eating.
Corn in husk method
Remove any loose husks from the corn cobs. Shuck the corn by peeling down the outside layers one at a time and keeping them attached, facing downwards away from the cob. Remove the silk, then pull the husks back up over the corn (it can be a bit messy, so it doesn’t have to be perfect!). Soak the corn cobs in cool water for at least 20 minutes to prevent scorching. Place the corn directly on the grill grates and cook until the husk begins to blacken, then turn. Cook 20 to 22 minutes total, until the corn is cooked through (the outside husk will be charred). To check whether it’s done, pull back the husk on one corn to make sure it is bright yellow and cooked through all the way to the bottom of the cob. (You can air on the side of over-cooking it, since you may find the cooking is fairly uneven in the husk.) Serve immediately with butter and salt.",en,True,,False,True
Best Grilled Vegetables,"['8 ounces baby bella mushrooms, sliced in half', '8 ounces green beans', '2 bell peppers, sliced', '2 small zucchini or yellow squash, cut into bite sized triangles', '1 medium red onion, quartered', '3 tablespoons olive oil, divided', '1 1/4 teaspoon kosher salt, divided', '1 tablespoon balsamic vinegar', '1 garlic clove, grated', '1/2 teaspoon chopped fresh rosemary']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Cut the vegetables. Toss them with 2 tablespoon olive oils and 1 teaspoon kosher salt. Add the vegetables directly to the grates and cook for 14 to 17 minutes, turning every few minutes as grill marks appear. When vegetables are tender, remove them to a bowl (if any pieces start to char early, remove to a bowl while remaining cook).
Meanwhile, in a small bowl mix together 1 tablespoon olive oil and 1/4 teaspoon salt with the balsamic vinegar, grated garlic and fresh rosemary. Once all the vegetables are cooked, pour the sauce onto the vegetables and toss. Serve immediately.",en,True,,True,True
25 Grilled Dinner Ideas: Grilled Summer Salad & More!,"['1 recipe grilled chicken, grilled shrimp, grilled salmon, or grilled tofu', '1 recipe Italian Dressing*', '1 romaine heart (3 cups)', '5 cups leafy lettuce, like butter (Bibb) lettuce or other varieties', '1/2 small red onion, thinly sliced, soaked in cold water for 5 minutes, and drained', '1 English cucumber (2 cups chopped)', '½ cup cherry tomatoes, halved', '1 avocado, sliced (optional)', '½ cup jarred sliced pepperoncini', '¼ cup Parmesan shavings or shreds', 'Fresh basil or dill, for garnish (optional)']",,"Pat the chicken dry with a paper towel. If not already butterflied, place your hand over the top of each chicken breast. Use a sharp knife to carefully slice the breast horizontally, leaving the edge intact so it can open up like a book (or butterfly!). Unfold the breast like a book, then cut along the fold to separate the two halves.
Add the chicken to a container and add the olive oil, garlic powder, onion powder, oregano, dill, kosher salt, and a few grinds of black pepper. Mix with your hands until evenly coated. Cover and marinate in the refrigerator for 30 minutes (or up to 24 hours).
Preheat a grill to high heat (450 to 550°F).
Meanwhile for the salad, make the Italian dressing. Prepare the romaine, lettuce, onion, cucumber, tomatoes, and avocado.
Grill the chicken breasts until grill marks appear and it releases from the grates, 2 to 4 minutes. Flip and cook until no longer pink in the center and the internal temperature is 165°F, 2 to 4 minutes. Remove to a platter and cover with foil. Allow to rest for 5 minutes before slicing for maximum juiciness.
Place the greens on a plate, then top with the vegetables, grilled chicken, pepperoncini, Parmesan shavings, and basil or dill. Drizzle with the desired amount of dressing and serve. If making in advance, refrigerate the components separately; bring the dressing to room temperature before serving. Leftover chicken stores up to 3 days, refrigerated.",en,True,,False,False
Perfect Grilled Fish,"['4 4-ounce fish fillets, like cod, tilapia, mahi mahi, salmon (wild caught if possible)', '1 tablespoon olive oil', '1/2 teaspoon kosher salt', '2 tablespoons homemade blackened seasoning (medium hot) or seafood seasoning (mild)']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Bring the fish to room temperature for about 15 minutes. (For salmon, in a shallow dish mix together 4 cups room temperature water and 3 tablespoons kosher salt. Place the salmon in the water for the 15 minutes.)
Pat the fish dry with a clean towel. Rub it with the olive oil and sprinkle it with the kosher salt and fresh ground pepper. Then cover it with the homemade blackened seasoning or seafood seasoning on all sides.
Grill the fish over indirect heat for 4 to 5 minutes (skin side down if there is skin), until it releases from the grates. Flip and cook another 2 to 4 minutes, until the internal temperature is 130 degrees (right when it starts to flake when pulled with a fork). Allow to rest for a few minutes, then serve.",en,True,,False,False
Grilled Apples (a La Mode!),"['2 firm tart-sweet apples (like Honey Crisp, Jonathon, Granny Smith, Gala, Fuji, etc)', '2 tablespoons butter (or coconut oil for vegan)', '2 tablespoons brown sugar', '2 tablespoons white sugar', '1 teaspoon cinnamon', '1/4 teaspoon ginger', '1/4 teaspoon nutmeg', 'For serving: Vanilla ice cream or whipped cream (or vegan whipped cream)']",,"Preheat a grill to medium-high heat (375 to 450 degrees).
Cut the apples into 1/4” slices (no need to peel unless you want to). Place the apples on a large piece of aluminum foil. Top with the butter, cut into thin pats, sugar, cinnamon, ginger, and nutmeg. Toss them with your fingers to combine. Seal the packet by placing another piece of foil on top and poke holes in it with a fork (to allow moisture to escape).
Grill over indirect heat for 20 to 25 minutes until the apples are fork tender. Top with ice cream and serve (either right on the foil, or place in bowls or on plates).",en,True,,False,True
How to Grill Corn on the Cob,"['8 ears of corn', 'Olive oil', 'Butter and salt, for serving']",,"Preheat your grill to medium-high heat (375-450°F).
Shuck the corn by peeling down the outside layers one at a time, keeping them attached and facing downwards away from the cob.
Optional: Use kitchen twine or string to tie the leaves together and make a natural handle for eating the corn.
Use your hands to rub oil on each corn cob evenly.
Place the corn directly on the grill grates and cook until it begins to blacken, then turn.
Cook 12-15 minutes total, until blackened on all sides.
Serve immediately with butter and sea salt, using the tied corn husks as a handle for easy eating.
Preheat your grill to medium-high heat (375-450°F).
Shuck the corn, and place each corn cob in a sheet of aluminum foil.
Rub the corn with olive oil and sprinkle with salt and pepper.
Top each packet with ½ tablespoon butter.
Seal the foil around the corn without making it too tight.
Poke a few small holes in each packet.
Place the packets on the grill grates and grill for 20-25 minutes, turning occasionally, until the corn is bright yellow and cooked.
Preheat your grill to medium-high heat (375-450°F).
Shuck the corn by peeling down the outside layers one at a time and keeping them attached, facing downwards away from the cob.
Remove the silk, then pull the husks back up over the corn.
Soak the corn cobs in cool water for at least 20 minutes to prevent scorching.
Place the corn directly on the grill grates and cook until the husk begins to blacken, then turn.
Cook 20-22 minutes total, until the corn is cooked through. To check whether it’s done, pull back the husk on one corn to make sure it is bright yellow to the bottom of the cob.
Serve immediately with butter and salt.",en,True,,False,True
Easy Grilled Broccoli,"['1 1/2 pounds fresh broccoli, stem on (about 3 large heads)*', '2 tablespoons olive oil', '1/2 teaspoon kosher salt', '1/4 teaspoon garlic powder', '1/2 lemon', 'Optional: 1/4 cup shredded Parmesan cheese, for serving']",,"Preheat a grill to medium-high heat (375 to 450 degrees).
Wash the broccoli and pat it dry with a towel. Chop it into large florets with long stems so they are easy to turn on the grill (see the photo for approximate size). In a bowl, mix the broccoli with the olive oil, kosher salt, garlic powder, and plenty of fresh ground black pepper.
Place the broccoli directly on the grill grates and grill for about 6 to 8 minutes until charred and tender, turning once.
Remove from the grill and spritz with lemon juice from wedges from 1/2 of the lemon. Taste and add a few more pinches of kosher salt, if needed. If desired, top with Parmesan cheese and serve.",en,True,,False,True
Grilled Tuna Steak,"['2 6 ounce high quality ahi tuna steaks (sashimi grade recommended but not required, wild caught if possible)*', 'Kosher salt', 'Fresh ground pepper']",,"Preheat a grill to as hot as it gets (500 to 700°F). Allow the tuna to come to room temperature.
Pat the tuna dry. Sprinkle it liberally with kosher salt and fresh ground black pepper on both sides.
Add the steaks to the grill and cook 30 to 60 seconds per side, until lightly browned on the outside but still raw on the inside (115°F if measured with a food thermometer). If you’d like to sear the short sides, turn the tuna with tongs and sear each side for a few seconds.
To serve, slice the tuna against the grain into 1/2 inch slices. Serve immediately.",en,True,,False,False
Easy Grilled Pineapple,"['1 medium pineapple', '1 tablespoon neutral oil (like grapeseed or vegetable)', '1/8 teaspoon kosher salt', 'Honey (or agave syrup), for drizzling', 'Finely chopped mint (optional)', 'For serving: ice cream or whipped cream (optional), toasted coconut']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Cut off the pineapple top and rind. Then cut the pineapple into 3/4” slices, keeping the core intact. In a bowl, mix the pineapple with the oil and salt.
Place directly on the grill grates and grill 3 to 4 minutes per side (6 to 8 minutes total), turning once, until tender and slightly charred.
To serve, drizzle with honey and top with finely chopped mint (optional). If you’d like, top with ice cream or whipped cream and toasted coconut. Make sure to eat around the core when enjoying!",en,True,,False,True
Easy Grilled Scallops,"['1 pound medium-sized sea scallops, frozen or fresh', '1 tablespoon olive oil', '1/2 teaspoon kosher salt', 'Fresh ground black pepper', 'Lemon wedges, for serving (optional)']",,"Thaw the scallops, if frozen. (See the notes in the section above.)
Preheat a grill to medium-high heat (375 to 450°F).
Pat the scallops dry with a clean towel or paper towel. Place them in a bowl and mix them with the olive oil, salt, and several grinds of black pepper.
Place the scallops directly on the grill grates and grill them 2 to 3 minutes until browned on bottom. Flip and grill for 1 to 2 minutes until just opaque.",en,True,,False,False
Baked Potato on the Grill,"['4 large russet potatoes', '2 tablespoon salted butter, melted (or olive oil)', 'Kosher salt and pepper, for serving']",,"Preheat a grill to medium-high heat (375 to 450 degrees).
Prep the potatoes
Wash the potatoes and pierce them all over with a fork. Place each potato on a sheet of foil and brush it all over with melted butter. Wrap the potatoes in the foil, and pierce the foil several times with a fork.
Grill
Place the foil wrapped potatoes directly on grill. Cook 30 minutes, then flip them. Cook 20 to 30 minutes more depending on the size, until tender when pierced with a paring knife or until the internal temperature is 210 degrees Fahrenheit when measured with an instant read thermometer or grill probe. (As a rule of thumb, 1-pound potatoes should take roughly 1 hour to grill: but it varies based on size, exact grill temperature, and other foods that may be on the grill.) Season with additional butter, salt and pepper, or other toppings as desired.",en,True,,False,True
BBQ Grilled Cauliflower,"['1 medium cauliflower head', '1 teaspoon garlic powder', '1/2 teaspoon kosher salt', 'Fresh ground pepper', 'About 1/2 cup Homemade BBQ Sauce (or Vegan BBQ Sauce or Sugar Free BBQ Sauce)']",,"Heat grill to medium high (375 degrees Farenheit).
Cut the cauliflower into large florets.
Place the florets in pan with 1 1/2 cups water and heat to high until bubbling. Reduce the heat to medium and cover; steam for 5 minutes until the water cooks out and the cauliflower is slightly tender when pierced with a fork.
Place the steamed cauliflower on a baking sheet. Sprinkle it with garlic powder, kosher salt, and fresh ground pepper. Then use a brush to paint the BBQ sauce on both sides of each floret.
Place the cauliflower on the grill and cook until tender and blackened, about 4 minutes per side.
Remove the cauliflower from the grill and place it back on the tray. Use the same brush to brush each side of the florets with another coat of BBQ sauce. Serve immediately.",en,True,,True,True
Easy Grilled Asparagus,"['1 pound asparagus (thin stalks preferable)', '1 tablespoon olive oil', '1/2 teaspoon kosher salt', 'Fresh ground black pepper', '1/2 lemon', 'Shredded Parmesan cheese to garnish, optional']",,"Preheat a grill to medium-high heat (375 to 450°F or 190 to 230°C).
Cut off the tough ends of the asparagus.
In a bowl, mix the asparagus with the olive oil, kosher salt, and plenty of fresh ground black pepper.
Place the asparagus directly on the grill grates and grill for about 3 to 4 minutes until charred and tender, turning once.
Remove from the grill and spritz with lemon juice from wedges from half of the lemon. If desired, top with Parmesan cheese and serve.",en,True,,False,True
Grilled Peaches,"['4 ripe peaches (just ripe, not overly soft)', 'Neutral oil', '2 to 3 tablespoons brown sugar', 'Honey or maple syrup', 'Vanilla ice cream (vegan if desired)', 'Mint leaves (optional)']",,"Preheat a grill to medium high heat (375 to 450 degrees Fahrenheit).
Cut the peaches in half, remove the pits, and rub both sides with drizzle of oil. Lightly sprinkle the cut side with brown sugar.
Clean the grill with a wet rag to remove any savory flavors from previous grilling.
Grill cut side down for 4 to 5 minutes until softened and grill marks appear. Flip and grill the other side for 2 to 3 minutes until soft.
Serve with a drizzle of honey or maple syrup (adds the final sweetness!), mint leaves, and a scoop of vanilla ice cream (required!).",en,True,,False,True
Perfect Grilled Peppers,"['3 multi-colored bell peppers', '1 medium red onion OR 1 additional bell pepper', '1 tablespoon olive oil', '1/4 teaspoon kosher salt']",,"Preheat a grill to medium-high heat (375 to 450 degrees). If using the grill basket, place it on the grill while preheating. Or, fold a large piece of aluminum foil in half and prick several holes in it with a fork, then fold up a 1-inch rim around the edge to make a makeshift tray.
Grill basket or foil method
You can use onion in this method! Cut 3 peppers into 1 1/2-inch wide strips. Cut the onion into wide strips and separate the layers with your fingers. Place them in a bowl and mix with the olive oil and kosher salt. Grill in the grill basket or on the foil tray for 15 to 20 minutes until tender, turning the vegetables a few times to ensure even cooking.
Grates method
Cut 4 bell peppers into quarters, then place in a bowl and mix with olive oil and kosher salt. Place them directly on the grill grates, spaced as far apart as possible. Grill until tender, about 6 to 8 minutes, turning once.",en,True,,True,True
Perfect Grilled Potatoes,"['1 pound medium-sized red potatoes*', '1 tablespoon olive oil', '1 teaspoon Old Bay seasoning (purchased or homemade)**', '1/4 teaspoon kosher salt', 'To garnish: Chopped cilantro or Italian parsley', 'To serve: Ketchup, Special Sauce, Honey Mustard Sauce, Ranch']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Heat a pot of boiling water. Cut the potatoes into wedges. Boil until they can just be pierced with a paring knife but still feel firm and hold their shape, about 5 minutes. Place them in a strainer and wait until the steam stops.
In a bowl, gently toss the potatoes with the olive oil, Old Bay seasoning, and kosher salt.
Place the potato wedges directly on the grates and cook for 3 to 4 minutes per side (or 6 to 8 minutes) until browned, turning once. Note that when you turn the potatoes, the easiest way is to keep the straight edge on the grill and flip them to the other side. Remove from the grill. Garnish with chopped cilantro or Italian parsley if desired.",en,True,,False,True
Easy Grilled Portobello Mushrooms,"['4 portobello mushrooms', '2 to 3 tablespoons olive oil', '1 to 2 tablespoons balsamic vinegar', '1/2 teaspoon kosher salt', 'Fresh ground black pepper']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Clean the portobello mushrooms and remove the stems. Drizzle the gill sides with the olive oil and use your hands to rub all over the mushrooms, including the bottoms. Then drizzle the gill sides with balsamic vinegar, sprinkle with kosher salt, and add several grinds of black pepper.
Place the mushrooms directly on the grill grates gill side up and grill 10 to 14 minutes until tender and juicy. Liquid will pool in the cap. Flip the mushrooms (this drains the liquid into the grates) and cook for an additional 2 to 3 minutes until browned.",en,True,,True,True
Easy Grilled Zucchini,"['2 medium zucchini', '1 1/2 tablespoons olive oil', '1 teaspoon dried basil', '1 teaspoon dried oregano', '1/2 teaspoon garlic powder', '1/2 teaspoon onion powder', '1/2 teaspoon kosher salt']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Slice the zucchini into into 4 thin slabs, about 3/4-inch or so. Place it in a bowl and mix it with the olive oil, oregano, garlic powder, onion powder, and kosher salt.
Place the zucchini directly on the grill grates and grill for about 3 to 4 minutes per side (6 to 8 minutes total), until charred and tender. Remove from the grill, taste and add more salt if necessary.",en,True,,True,True
Epic Grilled Tomatoes,"['4 large, firm ripe tomatoes (not too soft or they can fall apart while grilling)', '1 tablespoon olive oil', 'Kosher salt', 'Fresh ground pepper', 'For serving: Chopped fresh thyme and oregano, olive oil, feta crumbles (optional)']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Remove the stems from the tomatoes. Cut each tomato in half (latitudinally: see the photos). Gently rub them with olive oil and sprinkle liberally with kosher salt and pepper.
Grill cut side down for 4 to 5 minutes until tender and lightly charred. Carefully flip with a spatula, then cook an additional 4 to 5 minutes until tender.
Sprinkle with a little more salt and drizzle with olive oil. Serve with fresh herbs and if desired, a few feta cheese crumbles (though the flavor is incredible without).",en,True,,True,True
Best Grilled Onions,"['2 medium red onions (or any variety)', '1 tablespoon olive oil', '1/4 teaspoon kosher salt']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Cut the onions into wedges, leaving root partially intact so the layers stay together. Place it in a bowl and mix it with the olive oil and kosher salt.
Place directly on the grill grates and grill the onions 8 to 10 minutes until tender, turning several times.",en,True,,True,True
Grilled Eggplant (Perfect Every Time!),"['1 medium eggplant (1 1/2 pounds)', '3 tablespoons olive oil', 'Kosher salt', 'Salsa Fresca or Pico de Gallo, for serving (optional)', 'White BBQ Sauce, for serving (optional)', 'Finely chopped cilantro or Italian parsley, for serving (optional)']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Directly before grilling (not in advance), slice the eggplant into thin rounds about 1/2” thick (size is important!). Place the slices on a baking sheet and rub both sides with the olive oil. Don’t do this step in advance: the eggplant soaks up lots of the olive oil, so make sure to do it right before grilling.
Place the eggplant directly on the grill grates and grill for about 4 to 5 minutes per side (8 to 10 minutes total), until charred and tender.
Remove from the grill and season generously with kosher salt to taste, until the flavor pops. Serve topped with salsa fresca or pico de gallo and/or white BBQ sauce.",en,True,,False,True
Perfect Grilled Sweet Potatoes,"['1 pound sweet potatoes (2 medium)', '1 tablespoon olive oil', '1 teaspoon Old Bay (purchased or homemade)', '1/4 teaspoon kosher salt', 'Chopped cilantro, optional']",,"Preheat a grill to medium-high heat (375 to 450 degrees Fahrenheit).
Heat a pot of boiling water. Cut the potatoes into wedges about 3/4” thick. Boil until they can just be pierced with a paring knife but still feel firm and hold their shape, about 5 minutes. Place them in a strainer and wait until the steam stops.
In a bowl, gently toss the potatoes with the olive oil, salt and Old Bay.
Place the sweet potato wedges directly on the grates and cook for 3 to 5 minutes per side (or 6 to 10 minutes) until char marks form, turning once. Note that when you turn the potatoes, the easiest way is to keep the straight edge on the grill and flip them to the other side. Remove from the grill and garnish with chopped cilantro if desired.",en,True,,True,True
How to Cut an Avocado,['1 ripe avocado'],,"Using a large chef’s knife, cut lengthwise around the avocado.
Twist the two halves to separate them.
Place a towel in your hand and put the avocado on top. With a gentle but quick motion, tap the knife into the avocado pit. Twist it to remove the pit.
Do not attempt to remove the avocado pit with your hand! Instead, pull the cutting board close to your body, then place the pit against the far edge of the cutting board and pull back to release it from the knife. (Watch the video for this part!)
Use a large spoon to scoop out the avocado from the peel.
Place the avocado with the cut side down, then cut it into slices. To dice the avocado, turn the slices and cut crosswise to make diced avocado.",en,False,,True,True
How to Cut an Onion,['1 medium onion'],,"With a large chef’s knife, cut off the top and root end of the onion.
Stand the onion on the flat cut side, and cut it down the center.
With your fingers, remove the paper and outer layer of the onion.
Place the onion half on its flat side, then cut slices parallel to the root end, leaving room at the end so that the slices stay attached. (Make the slices the size you’ll need for the recipe; wider for diced and narrower for minced / small diced.)
Cut slices in the other direction, following the curve of the onion (making larger squares for diced and smaller for minced / small diced). When you’ve cut halfway through, flip the onion down onto the flat cut side and continue slicing. When you get to the end that didn’t have the slices, give it a few more chops. See the video for this part!",en,False,,True,True
How to Cut a Pineapple (Easy & Quick!),['1 pineapple'],,"Use a large chef’s knife to cut off the top of the pineapple.
Turn the pineapple upside down and place it on a plate; allow it to rest 30 minutes. Since pineapples are stored stem side up, gravity makes the juices run to the bottom. Resting the pineapple upside down for 30 minutes helps the juices to run back down and distribute for evenly juicy pieces.
After 30 minutes, cut off the other end of the pineapple.
Remove the skin of the pineapple by slicing it off, following the shape of the pineapple.
Slice the pineapple in half lengthwise.
Lay down each pineapple half on the flat cut side, and cut it in half lengthwise again.
Remove the core by cutting it out at an angle.
Slice each quarter in half lengthwise, then turn it and slice in the other direction to create pineapple chunks.",en,False,,True,True
Chocolate Chip Cookie Bars,"['3/4 cup all-purpose flour', '3/4 cup Old Fashioned rolled oats', '1 teaspoon baking powder', '1/2 teaspoon kosher salt', '1/2 cup unsalted butter, softened to room temperature', '1/2 cup light brown sugar, packed', '1/4 cup granulated sugar', '2 large eggs', '1 teaspoon vanilla extract', '1 cup bittersweet chocolate chips, divided', 'Sea salt for sprinkling, optional']",,"Preheat the oven to 375 degrees Fahrenheit. Grease a 9 x 9 pan. Line the pan with a piece of parchment paper, cut so that it extends on two sides to easily remove it from the pan.
In a medium bowl, mix the flour, oats, baking powder, and salt and set aside.
In a stand mixer or using a hand mixer, mix the room temperature butter, brown sugar and granulated sugar on medium speed for 4 to 5 minutes until fluffy. Scrape the bowl with a spatula and incorporate eggs and vanilla into the butter at low speed. Once combined, add the flour mixture and mix until the dough just comes together. Stir in 3/4 cup of the chocolate chips until they are evenly distributed.
Use a spatula to press the sticky batter into the pan in a thin, even layer. Sprinkle and press the remaining 1/4 cup chocolate chips into the top of the dough.
Bake 21 to 23 minutes until starting to brown at the edges. Remove the pan to a cooling rack . If desired, sprinkle a few pinches of flaky sea salt over the bars.
Cool completely, at least 1 hour. Run a knife around the edges, then cut into 16 pieces. (You can also serve warm with ice cream.) To store, place layers of parchment paper in between the bars and store in a sealed container at room temperature for 3 days, refrigerated for 2 weeks, or frozen for up to 3 months.",en,True,,False,True
Easy Peanut Butter Balls,"['1/2 cup creamy peanut butter*', '1 tablespoon pure maple syrup (or honey or agave syrup)', '1 tablespoon plus 1/4 teaspoon refined coconut oil**', '3/4 cup powdered sugar', '1 pinch salt', '1 teaspoon vanilla extract', '3 ounces semi sweet baking chocolate (64%; we like Guittard)', 'Flaky sea salt, if desired']",,"In a medium bowl, mix the peanut butter, maple syrup, 1 tablespoon melted coconut oil, powdered sugar, salt and vanilla extract until a uniform dough forms. (If the dough is too sticky, you can add a teaspoon or so more oil to get it to come together; it should have a playdough consistency.)
Roll the peanut butter dough into 1 tablespoon sized balls (it’s easiest to weigh them, using 15 to 16 grams for each ball).
Place the balls on a parchment lined baking sheet and freeze them for at 5 minutes while you melt the chocolate.
Meanwhile, break the chocolate into pieces. Place it in a dry glass bowl or liquid measuring cup with the 1/4 teaspoon coconut oil. Microwave on High power for 20 seconds, then stir. Microwave another 20 seconds, stir, and 20 seconds more and stir. At this point it should be mostly melted with a few chunks: keep stirring until all the chocolate chunks disappear and the chocolate is perfectly smooth.
Use two forks to place each peanut butter ball into the chocolate, rotating it to evenly cover, then remove from the chocolate, gently shake off any excess, and place it back onto the parchment lined baking sheet. If desired, top with flaky sea salt.
Refrigerate for 30 minutes until set. Store up to 2 weeks refrigerated (or 3 months frozen).",en,True,,False,True
Chocolate Covered Strawberries,"['1 pound ripe strawberries', '5 ounces semi sweet chocolate chips (like Guittard or Ghirardelli)', 'Toppings: sprinkles, crushed pistachios (shown), crushed freeze dried raspberries (shown), crushed nuts, toasted coconut, white chocolate to drizzle, and so forth']",,"Wash and dry the strawberries
Wash the strawberries and gently pat them as dry as possible.
Line a baking sheet and prep toppings
Line a baking sheet with parchment or wax paper. Prepare all your toppings in advance and place them in bowls next to the baking sheet.
Melt the chocolate
Place the chocolate chips into a dry glass measuring cup or small glass cup or bowl: the smaller the better. (Make sure it’s completely dry or the chocolate will seize.) Microwave on High power for 30 seconds, then stir. Microwave another 30 seconds, stir, and 30 seconds more and stir. At this point it should be mostly melted with a few chunks: keep stirring until all the chocolate chunks disappear and the chocolate is perfectly smooth. (Keep stirring if it doesn’t fully melt. You can try another 10 second burst and stir again, but you’ll want to avoid getting the chocolate too hot. Read more at How to Microwave Chocolate.)
Dip the strawberries and add toppings
Hold the green portion of a strawberry. Dip the strawberry into the chocolate and then pull it out, twisting it to let the excess drip off. Place the strawberry onto the baking sheet. Immediately sprinkle it with toppings, since the chocolate dries quickly.
White chocolate drizzle (optional)
For a white chocolate drizzle, use 2 ounces of white chocolate and melt it in the same way as the semi-sweet. Dip a fork into the white chocolate and drizzle it on top of the semi-sweet chocolate. Note: Make sure cocoa butter (not vegetable oil) is listed in the ingredients of the white chocolate. White chocolate with vegetable oil does not melt well.
Refrigerate the tray of strawberries for 30 minutes. Serve immediately or refrigerate until serving. They’re best the day of making, but they can store for up to 1 day uncovered (don’t place them in a sealed container or they become soggy).",en,True,,True,True
Classic Apple Crisp,"['6 (2 pounds) medium to large cooking apples', '2 tablespoons lemon juice, plus 1 teaspoon lemon zest', '1 teaspoon orange zest', '1/3 to 1/2 cup granulated sugar*', '2 teaspoons ground cinnamon', '1/4 teaspoon each ginger and allspice', '3/4 cup all-purpose flour (or almond flour for gluten-free)', '3/4 cup Old Fashioned rolled oats', '1/2 cup packed brown sugar', '1/4 teaspoon kosher salt', '1 teaspoon vanilla extract', '8 tablespoons cold unsalted butter (or vegan butter or room temperature refined coconut oil for vegan)']",,"Preheat the oven to 375 degrees.
Core, peel and cut the apples into 1/2-inch chunks. Combine the apples with the lemon juice, lemon zest, orange zest, granulated sugar*, cinnamon, ginger, and allspice in a large bowl and toss until well coated.
In a separate bowl, make the crumble topping: stir together the flour, oats, brown sugar, and kosher salt. Add the vanilla and stir. Cut the butter into small pieces and add it to the bowl. Use your hands to mix it into the dry ingredients until fully distributed and a crumbly dough forms. It may take a while, so be patient; you can also use a pastry cutter or fork if you prefer.
Grease a 9 x 9-inch (or equivalent size) baking dish. Place the apple filling in the bottom, then evenly distribute the crumble over the top.
Bake for 45 to 50 minutes until browned and bubbly. Allow to cool slightly, then serve with Greek yogurt sweetened with maple syrup, whipped cream or ice cream. Stores refrigerated for 3 days or freeze up to 3 months in a sealed container. Reheat it in a 350 degree oven until bubbly and the topping is crisp.",en,True,,False,True
Classic Affogato Recipe,"['2 small scoops vanilla gelato or ice cream (or vegan ice cream of choice)', '1 shot espresso (or 2 tablespoons strong coffee), decaf if desired', '1 teaspoon amaretto, optional', 'Dark chocolate shavings, for garnish']",,"Add the gelato or ice cream to a serving glass. Chill it in the freezer while preparing the coffee.
Make the espresso, following the instructions in How to Make Espresso: 5 Ways. Or, make strong coffee with espresso (dark) roast beans using your normal method and half of the standard amount of water.
To serve, remove the glass with the ice cream from the freezer and top with the chocolate shavings. If using the amaretto, add it to the espresso. At the table, pour the espresso over the ice cream and enjoy immediately.",en,True,,False,True
